date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-08-29,sh.600655,11.9500,12.0500,11.7600,11.8400,11.9500,7352164,87482209.0000,0.511518,1,-0.920500,28.432670,2.166105,0.981206,356.864381,0
2016-08-30,sh.600655,11.9000,11.9200,11.7200,11.7600,11.8400,8331498,98417159.0000,0.579654,1,-0.675700,31.505516,1.772920,1.004490,44.984908,0
2016-08-31,sh.600655,11.7700,11.8000,11.7000,11.7800,11.7600,4392199,51618178.0000,0.305582,1,0.170100,31.559097,1.775935,1.006198,45.061413,0
2016-09-01,sh.600655,11.7800,11.8800,11.7600,11.7900,11.7800,5646726,66750618.0000,0.392864,1,0.084900,31.585887,1.777443,1.007052,45.099665,0
2016-09-02,sh.600655,11.8100,11.9500,11.7700,11.9200,11.7900,6412307,75917772.0000,0.446129,1,1.102600,31.934162,1.797041,1.018156,45.596947,0
2016-09-05,sh.600655,11.9300,11.9600,11.8000,11.8300,11.9200,4178051,49613957.0000,0.290683,1,-0.755035,31.693049,1.783473,1.010469,45.252675,0
2016-09-06,sh.600655,11.8200,11.8900,11.7200,11.8800,11.8300,4506366,53221872.0000,0.313525,1,0.422656,31.827001,1.791011,1.014740,45.443937,0
2016-09-07,sh.600655,11.9800,12.0400,11.8700,11.8900,11.8800,7084194,84774176.0000,0.492875,1,0.084177,31.853791,1.792519,1.015594,45.482190,0
2016-09-08,sh.600655,11.8700,11.9000,11.7300,11.7600,11.8900,7705615,91062986.0000,0.536109,1,-1.093357,31.505516,1.772920,1.004490,44.984908,0
2016-09-09,sh.600655,11.7800,11.8300,11.5000,11.5200,11.7600,11508998,134025827.0000,0.800725,1,-2.040814,30.862546,1.736738,0.983990,44.066848,0
2016-09-12,sh.600655,11.3900,11.3900,11.0700,11.3700,11.5200,12671946,142239933.0000,0.881636,1,-1.302088,30.460690,1.714124,0.971178,43.493061,0
2016-09-13,sh.600655,11.3400,11.3800,11.1600,11.2600,11.3700,4625681,52053892.0000,0.321826,1,-0.967455,30.165996,1.697541,0.961782,43.072284,0
2016-09-14,sh.600655,11.2000,11.2500,11.1100,11.1900,11.2600,6054842,67648438.0000,0.421259,1,-0.621675,29.978463,1.686988,0.955803,42.804517,0
2016-09-19,sh.600655,11.2000,11.2400,11.1800,11.2200,11.1900,5832636,65329645.0000,0.405799,1,0.268103,30.058834,1.691510,0.958365,42.919274,0
2016-09-20,sh.600655,11.2300,11.2400,11.1500,11.1800,11.2200,2662787,29769177.0000,0.185260,1,-0.356506,29.951672,1.685480,0.954949,42.766264,0
2016-09-21,sh.600655,11.2000,11.2800,11.1600,11.2100,11.1800,5690856,63866620.0000,0.395935,1,0.268334,30.032044,1.690003,0.957511,42.881022,0
2016-09-22,sh.600655,11.3000,11.3300,11.2100,11.2400,11.2100,5887063,66329040.0000,0.409586,1,0.267616,30.112415,1.694526,0.960073,42.995779,0
2016-09-23,sh.600655,11.2200,11.2700,11.0800,11.1500,11.2400,7068392,78747462.0000,0.491775,1,-0.800713,29.871301,1.680957,0.952386,42.651507,0
2016-09-26,sh.600655,11.1300,11.1300,10.8200,10.8500,11.1500,7434402,81542905.0000,0.517240,1,-2.690576,29.067589,1.635730,0.926761,41.503933,0
2016-09-27,sh.600655,10.7900,10.9100,10.7700,10.8900,10.8500,4170427,45272407.0000,0.290153,1,0.368663,29.174751,1.641760,0.930178,41.656942,0
2016-09-28,sh.600655,10.9100,10.9200,10.8200,10.8500,10.8900,3288780,35793126.0000,0.228813,1,-0.367309,29.067589,1.635730,0.926761,41.503933,0
2016-09-29,sh.600655,10.8500,10.9200,10.8300,10.8800,10.8500,3525343,38391726.0000,0.245272,1,0.276495,29.147960,1.640253,0.929324,41.618690,0
2016-09-30,sh.600655,10.8400,10.9400,10.8400,10.9300,10.8800,4668792,50865309.0000,0.324826,1,0.459561,29.281912,1.647790,0.933595,41.809952,0
2016-10-10,sh.600655,10.8200,11.0700,10.7600,11.0600,10.9300,8725516,95215224.0000,0.607068,1,1.189388,29.630188,1.667389,0.944699,42.307235,0
2016-10-11,sh.600655,11.0400,11.1400,11.0200,11.1300,11.0600,5661038,62739250.0000,0.393860,1,0.632909,29.817720,1.677942,0.950678,42.575002,0
2016-10-12,sh.600655,11.1100,11.1200,10.9600,11.0200,11.1300,6213259,68520550.0000,0.432280,1,-0.988317,29.523026,1.661359,0.941282,42.154225,0
2016-10-13,sh.600655,11.0400,11.1000,11.0200,11.0500,11.0200,4415317,48851241.0000,0.307191,1,0.272230,29.603397,1.665881,0.943844,42.268982,0
2016-10-14,sh.600655,11.0500,11.0500,10.9100,10.9700,11.0500,4718961,51697943.0000,0.328316,1,-0.723981,29.389074,1.653821,0.937011,41.962962,0
2016-10-17,sh.600655,10.9700,11.0800,10.9200,11.0700,10.9700,6774620,74639364.0000,0.471336,1,0.911572,29.656978,1.668897,0.945553,42.345487,0
2016-10-18,sh.600655,11.0000,11.1300,10.9800,11.1200,11.0700,7054995,78197194.0000,0.490843,1,0.451673,29.790930,1.676435,0.949824,42.536749,0
2016-10-19,sh.600655,11.1500,11.2000,11.0700,11.0900,11.1200,5178804,57657198.0000,0.360309,1,-0.269782,29.710559,1.671912,0.947261,42.421992,0
2016-10-20,sh.600655,11.1200,11.1600,11.0600,11.1300,11.0900,4132465,45936685.0000,0.287511,1,0.360685,29.817720,1.677942,0.950678,42.575002,0
2016-10-21,sh.600655,11.1300,11.1500,10.9800,11.0500,11.1300,5018167,55562287.0000,0.349133,1,-0.718777,29.603397,1.665881,0.943844,42.268982,0
2016-10-24,sh.600655,11.0400,11.1500,11.0000,11.1400,11.0500,9066017,100585357.0000,0.630758,1,0.814481,29.844511,1.679450,0.951532,42.613254,0
2016-10-25,sh.600655,11.1400,11.2000,11.0900,11.1700,11.1400,8484034,94592406.0000,0.590267,1,0.269297,29.924882,1.683972,0.954094,42.728012,0
2016-10-26,sh.600655,11.1700,11.2800,11.1500,11.2300,11.1700,9737742,109211355.0000,0.677492,1,0.537148,30.085624,1.693018,0.959219,42.957527,0
2016-10-27,sh.600655,11.2300,11.2300,11.1200,11.1800,11.2300,4810243,53614050.0000,0.334667,1,-0.445229,29.951672,1.685480,0.954949,42.766264,0
2016-10-28,sh.600655,11.1800,11.2200,11.0000,11.0200,11.1800,8223933,91116009.0000,0.572171,1,-1.431126,29.523026,1.661359,0.941282,42.154225,0
2016-10-31,sh.600655,11.0700,11.1200,11.0300,11.0800,11.0200,5240367,58069649.0000,0.364592,1,0.544460,22.836222,1.619291,1.000596,180.524674,0
2016-11-01,sh.600655,11.0900,11.2100,11.0500,11.2000,11.0800,6948969,77363167.0000,0.483466,1,1.083032,23.083545,1.636828,1.011433,182.479815,0
2016-11-02,sh.600655,11.2900,11.5900,11.2100,11.5800,11.2000,34298826,392292544.0000,2.386301,1,3.392858,23.866737,1.692363,1.045750,188.671094,0
2016-11-03,sh.600655,11.5500,11.5700,11.3700,11.4700,11.5800,16306391,186932529.0000,1.134498,1,-0.949911,23.640024,1.676287,1.035816,186.878882,0
2016-11-04,sh.600655,11.4500,11.4800,11.3500,11.3600,11.4700,9935877,113288001.0000,0.691277,1,-0.959029,23.413310,1.660211,1.025882,185.086669,0
2016-11-07,sh.600655,11.3600,11.4000,11.2600,11.3400,11.3600,8408124,95251284.0000,0.584985,1,-0.176052,23.372090,1.657288,1.024076,184.760813,0
2016-11-08,sh.600655,11.3400,11.3700,11.2600,11.3500,11.3400,10518266,118830154.0000,0.731796,1,0.088185,23.392700,1.658750,1.024979,184.923741,0
2016-11-09,sh.600655,11.3200,11.9700,11.2400,11.7300,11.3500,47424034,550829584.0000,3.299472,1,3.348010,24.175892,1.714285,1.059296,191.115021,0
2016-11-10,sh.600655,11.3900,11.5500,11.3300,11.5100,11.7300,23492348,269348608.0000,1.634453,1,-1.875527,23.722465,1.682133,1.039428,187.530596,0
2016-11-11,sh.600655,11.4500,11.4600,11.3500,11.3800,11.5100,22101062,251617614.0000,1.537656,1,-1.129454,23.454531,1.663134,1.027688,185.412526,0
2016-11-14,sh.600655,11.4000,11.4300,11.3300,11.4000,11.3800,15404936,175359057.0000,1.071780,1,0.175743,23.495752,1.666057,1.029494,185.738383,0
2016-11-15,sh.600655,11.4000,11.4800,11.3700,11.4400,11.4000,10324926,117993757.0000,0.718345,1,0.350877,23.578193,1.671903,1.033107,186.390097,0
2016-11-16,sh.600655,11.4400,11.4400,11.3100,11.3500,11.4400,15662462,177935194.0000,1.089698,1,-0.786706,23.392700,1.658750,1.024979,184.923741,0
