date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-08-29,sz.300264,14.4100,15.1500,14.4100,15.0000,14.4700,28014451,416672928.0000,8.780628,1,3.662700,591.065967,10.217969,36.187158,-134.399102,0
2016-08-30,sz.300264,14.9000,15.0300,14.7500,14.9500,15.0000,12407862,184289699.0000,3.889022,1,-0.333300,589.095747,10.183909,36.066534,-133.951105,0
2016-08-31,sz.300264,14.9000,15.1700,14.6600,14.8300,14.9500,13212108,196477513.0000,4.141099,1,-0.802700,584.367219,10.102165,35.777037,-132.875912,0
2016-09-01,sz.300264,14.7800,15.0800,14.6900,14.8100,14.8300,11749683,174962630.0000,3.682728,1,-0.134900,583.579131,10.088541,35.728788,-132.696714,0
2016-09-02,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-05,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-06,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-07,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-08,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-09,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-12,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-13,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-14,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-19,sz.300264,14.8100,14.8100,14.8100,14.8100,14.8100,0,0.0000,,0,0.000000,583.579131,10.088541,35.728788,-132.696714,0
2016-09-20,sz.300264,14.9000,14.9900,13.8500,14.1200,14.8100,18911255,269857776.0000,5.927394,1,-4.659018,556.390096,9.618515,34.064178,-126.514355,0
2016-09-21,sz.300264,14.2000,14.2400,13.7700,13.8400,14.1200,10006580,139494630.0000,3.136383,1,-1.983001,545.356865,9.427779,33.388685,-124.005572,0
2016-09-22,sz.300264,13.9600,14.0800,13.7000,13.9000,13.8400,7558183,104696652.0000,2.368977,1,0.433522,547.721129,9.468651,33.533433,-124.543168,0
2016-09-23,sz.300264,13.9200,13.9200,13.6500,13.6600,13.9000,6916552,95146071.0000,2.167869,1,-1.726617,538.264074,9.305164,32.954439,-122.392782,0
2016-09-26,sz.300264,13.7700,13.7700,13.5000,13.5000,13.6600,6371320,86882195.0000,1.996976,1,-1.171302,531.959370,9.196172,32.568442,-120.959192,0
2016-09-27,sz.300264,13.7000,13.7000,13.2900,13.6000,13.5000,5715963,76831664.0000,1.791566,1,0.740744,535.899810,9.264292,32.809690,-121.855186,0
2016-09-28,sz.300264,13.6000,13.6100,13.2000,13.2100,13.6000,5236093,70073950.0000,1.641160,1,-2.867650,520.532095,8.998624,31.868824,-118.360809,0
2016-09-29,sz.300264,13.3000,13.5000,13.2100,13.2500,13.2100,4495766,60008058.0000,1.409117,1,0.302801,522.108270,9.025872,31.965323,-118.719207,0
2016-09-30,sz.300264,13.3000,13.4300,13.2300,13.3300,13.2500,4426087,58949099.0000,1.387278,1,0.603773,525.260622,9.080368,32.158321,-119.436002,0
2016-10-10,sz.300264,13.5800,13.7600,13.3600,13.6600,13.3300,7016628,95232924.0000,2.199236,1,2.475618,538.264074,9.305164,32.954439,-122.392782,0
2016-10-11,sz.300264,13.6800,13.6800,13.5000,13.5700,13.6600,5813402,78928194.0000,1.822107,1,-0.658859,534.717678,9.243856,32.737316,-121.586388,0
2016-10-12,sz.300264,13.4800,13.7500,13.4300,13.6100,13.5700,5969813,81272360.0000,1.871131,1,0.294768,536.293854,9.271104,32.833815,-121.944785,0
2016-10-13,sz.300264,13.6400,13.7200,13.5200,13.5900,13.6100,5008308,68358411.0000,1.569764,1,-0.146947,535.505766,9.257480,32.785565,-121.765587,0
2016-10-14,sz.300264,13.6100,13.6100,13.2500,13.3500,13.5900,5597351,74901722.0000,1.754389,1,-1.766003,526.048710,9.093992,32.206571,-119.615201,0
2016-10-17,sz.300264,13.4300,13.5700,12.6700,12.7000,13.3500,12521312,163539523.0000,3.924581,1,-4.868918,500.435852,8.651214,30.638461,-113.791240,0
2016-10-18,sz.300264,12.7700,12.8800,12.6100,12.8400,12.7000,7736309,98583322.0000,2.424808,1,1.102365,505.952467,8.746581,30.976207,-115.045631,0
2016-10-19,sz.300264,12.9800,13.2900,12.9000,13.0500,12.8400,10354278,135503819.0000,3.245363,1,1.635514,514.227391,8.889633,31.482828,-116.927219,0
2016-10-20,sz.300264,13.1700,13.1800,12.8900,13.0600,13.0500,7585299,99041446.0000,2.377476,1,0.076630,514.621435,8.896445,31.506952,-117.016818,0
2016-10-21,sz.300264,13.1900,13.1900,12.7100,12.8100,13.0600,7147258,92038356.0000,2.240180,1,-1.914242,504.770335,8.726145,30.903833,-114.776833,0
2016-10-24,sz.300264,12.8700,13.1000,12.7800,12.9600,12.8100,5799882,75159774.0000,1.817869,1,1.170957,510.680995,8.828325,31.265705,-116.120824,0
2016-10-25,sz.300264,12.8700,13.0800,12.8500,12.9000,12.9600,5563779,71940215.0000,1.743867,1,-0.462966,508.316731,8.787453,31.120956,-115.583228,0
2016-10-26,sz.300264,12.8500,12.9700,12.6000,12.7200,12.9000,7420920,94630929.0000,2.325954,1,-1.395344,501.223940,8.664837,30.686710,-113.970439,0
2016-10-27,sz.300264,12.7200,13.1000,12.5300,12.9400,12.7200,11503146,146655715.0000,3.605455,1,1.729554,509.892907,8.814701,31.217455,-115.941625,0
2016-10-28,sz.300264,12.9300,12.9700,12.7000,12.7400,12.9400,6433634,82655470.0000,2.016507,1,-1.545594,502.012028,8.678461,30.734960,-114.149637,0
2016-10-31,sz.300264,12.7000,12.9600,12.6100,12.8800,12.7400,5977281,76723718.0000,1.873472,1,1.098904,-1022.366411,8.929917,31.734874,-41.722177,0
2016-11-01,sz.300264,12.8900,12.9400,12.7800,12.9000,12.8800,6067239,78039111.0000,1.901667,1,0.155276,-1023.953936,8.943783,31.784152,-41.786963,0
2016-11-02,sz.300264,12.8300,12.8900,12.5400,12.6400,12.9000,6097353,77685639.0000,1.911106,1,-2.015498,-1003.316105,8.763521,31.143541,-40.944745,0
2016-11-03,sz.300264,12.5600,13.0300,12.5500,12.7800,12.6400,9614177,123043668.0000,3.013392,1,1.107590,-1014.428783,8.860585,31.488486,-41.398247,0
2016-11-04,sz.300264,12.9100,13.1000,12.7500,12.8200,12.7800,10039885,129666587.0000,3.146822,1,0.312989,-1017.603834,8.888318,31.587041,-41.527819,0
2016-11-07,sz.300264,12.8900,12.9000,12.6200,12.7100,12.8200,5449690,69332480.0000,1.708108,1,-0.858032,-1008.872444,8.812053,31.316013,-41.171496,0
2016-11-08,sz.300264,12.7500,12.8000,12.5800,12.6300,12.7100,7249225,91673062.0000,2.272140,1,-0.629425,-1002.522342,8.756588,31.118902,-40.912352,0
2016-11-09,sz.300264,12.6800,12.6900,12.2000,12.4500,12.6300,8284014,103090523.0000,2.596476,1,-1.425181,-988.234613,8.631791,30.675403,-40.329278,0
2016-11-10,sz.300264,12.4900,12.5800,12.4100,12.4600,12.4500,7703012,96181776.0000,2.414371,1,0.080323,-989.028375,8.638724,30.700041,-40.361671,0
2016-11-11,sz.300264,12.4800,12.6500,12.3800,12.6000,12.4600,7511704,94078545.0000,2.354409,1,1.123598,-1000.141054,8.735788,31.044986,-40.815173,0
2016-11-14,sz.300264,12.5500,13.2100,12.5100,13.1300,12.6000,18740179,243492883.0000,5.873773,1,4.206347,-1042.210479,9.103246,32.350846,-42.532002,0
2016-11-15,sz.300264,13.0500,13.1000,12.8600,13.0200,13.1300,10176476,131911112.0000,3.189634,1,-0.837773,-1033.479089,9.026981,32.079819,-42.175679,0
2016-11-16,sz.300264,13.0400,13.3000,12.9500,12.9700,13.0200,9303402,121782813.0000,2.915985,1,-0.384026,-1029.510275,8.992315,31.956624,-42.013714,0
2016-11-17,sz.300264,12.9500,13.0800,12.6600,12.7300,12.9700,7560301,96638318.0000,2.369641,1,-1.850430,-1010.459969,8.825919,31.365291,-41.236282,0
2016-11-18,sz.300264,12.6900,12.8500,12.6300,12.6600,12.7300,5486026,69706780.0000,1.719497,1,-0.549880,-1004.903630,8.777387,31.192819,-41.009531,0
2016-11-21,sz.300264,12.6000,12.6800,12.5600,12.6000,12.6600,4570861,57550673.0000,1.432655,1,-0.473929,-1000.141054,8.735788,31.044986,-40.815173,0
