date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2023-10-24,sz.301489,71.0000,80.8800,67.0900,70.1500,41.6600,10410845,745745697.4900,76.130000,1,68.386900,63.972532,9.344941,9.485691,71.707206,0
2023-10-25,sz.301489,63.6800,100.7800,62.5300,80.5700,70.1500,10467245,773861509.3600,76.542400,1,14.853900,73.474939,10.733027,10.894684,82.358512,0
2023-10-26,sz.301489,72.0000,89.9400,71.1000,81.0000,80.5700,9452106,759012323.4200,69.119100,1,0.533700,73.867072,10.790309,10.952829,82.798057,0
2023-10-27,sz.301489,78.0000,121.9800,75.0100,96.0200,81.0000,10210027,1047847555.4200,74.661500,1,18.543200,88.240249,12.397616,12.182121,107.129628,0
2023-10-30,sz.301489,86.9700,94.9900,78.2200,79.5000,96.0200,8847969,746284523.6300,64.701400,1,-17.204700,73.058736,10.264638,10.086218,88.698244,0
2023-10-31,sz.301489,75.5700,77.3300,70.0700,70.1800,79.5000,7193028,529112672.9000,52.599500,1,-11.723300,64.493862,9.061286,8.903783,78.299909,0
2023-11-01,sz.301489,69.0000,69.8600,65.6500,66.0500,70.1800,5143868,346297110.8700,37.614900,1,-5.884900,60.698484,8.528042,8.379808,73.692063,0
2023-11-02,sz.301489,67.3700,69.4800,66.6400,67.0100,66.0500,5383693,365489827.9700,39.368600,1,1.453400,61.580703,8.651992,8.501603,74.763136,0
2023-11-03,sz.301489,65.0000,68.3800,63.0500,66.6400,67.0100,5002962,328658018.0900,36.584500,1,-0.552200,61.240681,8.604219,8.454661,74.350327,0
2023-11-06,sz.301489,68.0000,72.0000,67.3300,71.7000,66.6400,5591755,393852687.1400,40.890100,1,7.593000,65.890709,9.257541,9.096627,79.995775,0
2023-11-07,sz.301489,73.3500,81.0800,70.6100,76.5500,71.7000,7383721,553552394.6500,53.993900,1,6.764300,70.347751,9.883749,9.711950,85.406926,0
2023-11-08,sz.301489,75.0000,87.9800,74.5100,86.4500,76.5500,8205123,672473106.6800,60.000500,1,12.932700,79.445631,11.161986,10.967969,96.452367,0
2023-11-09,sz.301489,83.6100,93.0000,81.6900,84.0000,86.4500,6256841,534245089.8200,45.753600,1,-2.834000,77.194136,10.845655,10.657136,93.718900,0
2023-11-10,sz.301489,83.7500,88.5000,80.4200,87.7000,84.0000,5107204,434479080.3300,37.346800,1,4.404800,80.594354,11.323380,11.126557,97.846994,0
2023-11-13,sz.301489,90.9900,100.1000,90.9900,95.0000,87.7000,6179158,588303984.9300,45.185500,1,8.323800,87.302892,12.265919,12.052713,105.991613,0
2023-11-14,sz.301489,92.9200,94.5200,84.8000,86.5500,95.0000,5712169,507766802.6900,41.770600,1,-8.894700,79.537529,11.174898,10.980656,96.563938,0
2023-11-15,sz.301489,86.0000,86.5000,82.9000,85.0000,86.5500,3354169,282790380.3700,24.527600,1,-1.790900,78.113114,10.974770,10.784007,94.834601,0
2023-11-16,sz.301489,84.3800,87.8800,83.3200,84.7500,85.0000,3541200,304615069.4100,25.895300,1,-0.294100,77.883369,10.942491,10.752289,94.555675,0
2023-11-17,sz.301489,84.3200,86.5200,82.0000,84.6300,84.7500,2490813,210704029.7500,18.214200,1,-0.141600,77.773092,10.926997,10.737064,94.421791,0
2023-11-20,sz.301489,85.0000,92.6000,82.0100,92.1000,84.6300,4529379,399168905.2100,33.121400,1,8.826700,84.637856,11.891486,11.684788,102.756079,0
2023-11-21,sz.301489,91.0000,91.0000,81.9000,82.4600,92.1000,3682151,316623167.2000,26.926000,1,-10.466900,75.778910,10.646818,10.461755,92.000720,0
2023-11-22,sz.301489,80.5000,81.6900,77.6500,78.3500,82.4600,2839929,224983522.8700,20.767200,1,-4.984200,72.001911,10.116155,9.940317,87.415188,0
2023-11-23,sz.301489,76.8800,78.3700,76.0100,77.4400,78.3500,1757600,135882957.0000,12.852600,1,-1.161500,71.165641,9.998661,9.824864,86.399900,0
2023-11-24,sz.301489,76.8300,77.0000,73.6800,74.5600,77.4400,1998238,149233372.9100,14.612200,1,-3.719000,68.518985,9.626810,9.459477,83.186680,0
2023-11-27,sz.301489,74.9600,75.9900,74.0000,74.8500,74.5600,1400469,104747993.9600,10.241000,1,0.388900,68.785489,9.664253,9.496269,83.510234,0
2023-11-28,sz.301489,75.2400,79.1000,74.9000,79.0700,74.8500,2490983,193271034.4400,18.215500,1,5.637900,72.663575,10.209118,10.031664,88.218493,0
2023-11-29,sz.301489,78.2400,78.9600,75.1800,76.0600,79.0700,1906105,146696131.2900,13.938500,1,-3.806800,69.897452,9.820482,9.649783,84.860232,0
2023-11-30,sz.301489,75.7000,75.7000,72.3100,72.8000,76.0600,1965685,144578981.8100,14.374200,1,-4.286100,66.901584,9.399568,9.236185,81.223046,0
2023-12-01,sz.301489,72.8100,73.7900,71.1500,73.0100,72.8000,1309459,95079317.9500,9.575500,1,0.288500,67.094570,9.426682,9.262827,81.457343,0
2023-12-04,sz.301489,73.0100,76.1700,73.0100,74.7400,73.0100,2180772,162328409.2200,15.947000,1,2.369500,68.684401,9.650050,9.482314,83.387507,0
2023-12-05,sz.301489,74.7500,83.8800,74.0100,80.6900,74.7400,4650153,367335349.4800,34.004500,1,7.960900,74.152319,10.418284,10.237194,90.025929,0
2023-12-06,sz.301489,79.6500,82.5000,77.5000,77.9200,80.6900,3161416,251111273.4400,23.118100,1,-3.432900,71.606751,10.060636,9.885762,86.935436,0
2023-12-07,sz.301489,76.7800,78.9300,73.6500,75.1500,77.9200,2201719,167221919.1300,16.100200,1,-3.554900,69.061182,9.702988,9.534331,83.844944,0
2023-12-08,sz.301489,74.0600,79.9900,74.0300,76.0200,75.1500,2286110,175583018.3400,16.717300,1,1.157700,69.860693,9.815318,9.644708,84.815604,0
2023-12-11,sz.301489,76.4900,82.5800,75.3600,81.9500,76.0200,3579294,286954500.3900,26.173800,1,7.800600,75.310231,10.580969,10.397051,91.431712,0
2023-12-12,sz.301489,81.7000,84.8000,80.0000,82.2100,81.9500,2031776,167375856.6000,14.857500,1,0.317300,75.549166,10.614539,10.430037,91.721794,0
