date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2021-06-03,sh.688117,81.0000,81.0000,65.5100,65.5100,17.9000,13428091,978593615.4400,73.920000,1,265.977700,85.144541,11.659018,13.083829,435.645155,0
2021-06-04,sh.688117,61.8900,71.5000,60.9400,66.8000,65.5100,8600952,572033525.6400,47.347200,1,1.969200,86.821178,11.888603,13.341471,444.223727,0
2021-06-07,sh.688117,63.7000,65.3800,58.5700,58.9500,66.8000,6826892,422111511.9400,37.581200,1,-11.751500,76.618390,10.491514,11.773648,392.020789,0
2021-06-08,sh.688117,59.5000,62.6000,58.2300,59.1400,58.9500,4112464,249442188.5300,22.638600,1,0.322300,76.865336,10.525329,11.811595,393.284300,0
2021-06-09,sh.688117,58.5800,59.5000,55.8700,56.4500,59.1400,3539024,200985062.9200,19.481900,1,-4.548500,73.369094,10.046581,11.274342,375.395650,0
2021-06-10,sh.688117,56.5000,56.9500,53.7600,54.0800,56.4500,3335931,181782060.3300,18.363900,1,-4.198400,70.288762,9.624785,10.800999,359.635018,0
2021-06-11,sh.688117,53.8000,54.8700,52.4600,52.5000,54.0800,2558874,136862032.5600,14.086300,1,-2.921600,68.235207,9.343588,10.485437,349.127929,0
2021-06-15,sh.688117,52.0000,53.7800,51.6100,52.6000,52.5000,1428586,75078907.6700,7.864200,1,0.190500,68.365179,9.361385,10.505410,349.792935,0
2021-06-16,sh.688117,52.1200,52.5900,49.9000,49.9900,52.6000,1790719,91291993.0800,9.857700,1,-4.962000,64.972914,8.896875,9.984134,332.436289,0
2021-06-17,sh.688117,49.5200,50.8000,48.8000,49.6500,49.9900,1284798,63990740.3900,7.072700,1,-0.680100,64.531010,8.836364,9.916228,330.175270,0
2021-06-18,sh.688117,49.5100,51.3200,49.5100,50.5500,49.6500,1241927,62932835.6500,6.836700,1,1.812700,65.700756,8.996540,10.095978,336.160321,0
2021-06-21,sh.688117,51.0000,51.5000,49.9100,50.9900,50.5500,1489950,75348472.0000,8.202000,1,0.870400,66.272632,9.074848,10.183856,339.086345,0
2021-06-22,sh.688117,50.9900,51.8600,50.5100,51.4200,50.9900,1495399,76421586.8600,8.232000,1,0.843300,66.831511,9.151377,10.269737,341.945869,0
2021-06-23,sh.688117,51.6900,51.6900,50.0800,50.1600,51.4200,1420531,71828801.2300,7.819800,1,-2.450400,65.193866,8.927130,10.018086,333.566799,0
2021-06-24,sh.688117,50.0000,50.4800,46.4200,47.0900,50.1600,2800153,133497362.1700,15.414500,1,-6.120400,61.203731,8.380753,9.404938,313.151127,0
2021-06-25,sh.688117,47.1000,47.2900,45.6000,46.2900,47.0900,1344978,62214370.4500,7.403900,1,-1.698900,60.163957,8.238375,9.245160,307.831083,0
2021-06-28,sh.688117,46.2100,47.8000,46.1900,47.4900,46.2900,1257588,59438138.0900,6.922900,1,2.592400,61.723619,8.451942,9.484827,315.811150,0
2021-06-29,sh.688117,47.6000,47.8800,45.8000,46.4000,47.4900,1167633,54729397.8100,6.427700,1,-2.295200,60.306926,8.257952,9.267129,308.562589,0
2021-06-30,sh.688117,46.4000,48.4900,45.8800,48.4000,46.4000,1537213,72539503.3800,8.462200,1,4.310300,62.906362,8.613898,9.666575,321.862701,0
2021-07-01,sh.688117,47.9000,50.6800,47.6000,49.0000,48.4000,2200748,109378726.2300,12.114800,1,1.239700,63.686193,8.720682,9.786408,325.852734,0
2021-07-02,sh.688117,48.7300,49.4900,46.5000,48.4900,49.0000,1453934,69679399.2600,8.003700,1,-1.040800,63.023337,8.629915,9.684550,322.461206,0
2021-07-05,sh.688117,47.9000,48.4500,47.2300,48.3900,48.4900,737857,35427572.1700,4.061800,1,-0.206200,62.893365,8.612118,9.664577,321.796200,0
2021-07-06,sh.688117,48.3500,49.7800,47.4400,48.4500,48.3900,1043531,50717915.1000,5.744500,1,0.124000,62.971348,8.622796,9.676561,322.195203,0
2021-07-07,sh.688117,47.7100,48.2800,47.3300,47.4900,48.4500,1168434,55665594.4600,6.432100,1,-1.981400,61.723619,8.451942,9.484827,315.811150,0
2021-07-08,sh.688117,47.4900,47.8800,46.3000,46.3500,47.4900,913886,42636585.7200,5.030800,1,-2.400500,60.241940,8.249053,9.257143,308.230086,0
2021-07-09,sh.688117,46.3500,46.9500,46.2700,46.6200,46.3500,512029,23857194.5200,2.818700,1,0.582500,60.592864,8.297106,9.311068,310.025601,0
2021-07-12,sh.688117,46.9600,46.9600,46.3600,46.4800,46.6200,832915,38822414.5200,4.585100,1,-0.300300,60.410903,8.272189,9.283107,309.094593,0
2021-07-13,sh.688117,46.4000,46.7000,45.6400,46.0000,46.4800,801941,36817789.3300,4.414600,1,-1.032700,59.787038,8.186762,9.187240,305.902567,0
2021-07-14,sh.688117,46.0000,47.5300,45.7000,46.7800,46.0000,1119815,52440287.0600,6.164400,1,1.695700,60.800819,8.325581,9.343024,311.089610,0
2021-07-15,sh.688117,46.6700,46.6900,44.4500,44.5500,46.7800,1355752,61021410.2700,7.463200,1,-4.767000,57.902447,7.928701,8.897642,296.259986,0
2021-07-16,sh.688117,44.6000,44.9300,42.5900,42.7500,44.5500,1212899,52967635.0100,6.676900,1,-4.040400,55.562954,7.608350,8.538142,284.289885,0
2021-07-19,sh.688117,42.7900,44.2800,41.7100,43.5700,42.7500,835475,35911346.5700,4.599200,1,1.918100,56.628723,7.754288,8.701914,289.742931,0
2021-07-20,sh.688117,43.2000,43.8800,43.0800,43.2000,43.5700,424525,18395299.7400,2.337000,1,-0.849200,56.147827,7.688438,8.628017,287.282410,0
2021-07-21,sh.688117,43.9000,44.9900,43.7600,44.4100,43.2000,929052,41280105.8000,5.114300,1,2.800900,57.720486,7.903785,8.869681,295.328978,0
2021-07-22,sh.688117,43.9300,44.3800,42.9500,43.0100,44.4100,824511,35757062.8800,4.538800,1,-3.152400,55.900881,7.654623,8.590070,286.018900,0
2021-07-23,sh.688117,43.1900,43.3100,41.3000,41.6900,43.0100,819170,34248273.6200,4.509400,1,-3.069100,54.185253,7.419698,8.326436,277.240826,0
2021-07-26,sh.688117,41.7000,41.7000,39.3000,40.1500,41.6900,821344,33039839.3600,4.521400,1,-3.693900,52.183687,7.145620,8.018863,266.999740,0
2021-07-27,sh.688117,40.1500,40.5000,39.0800,39.0900,40.1500,640492,25428079.4800,3.525800,1,-2.640100,50.805986,6.956968,7.807157,259.950681,0
2021-07-28,sh.688117,39.6500,39.6500,37.5800,38.9000,39.0900,609765,23716532.1000,3.356700,1,-0.486100,50.559039,6.923153,7.769210,258.687171,0
2021-07-29,sh.688117,39.5000,40.0000,38.9300,38.9700,38.9000,553074,21801764.5500,3.044600,1,0.179900,50.650019,6.935612,7.783190,259.152674,0
2021-07-30,sh.688117,38.9700,39.4300,37.3700,38.9000,38.9700,1126431,43113846.1800,6.200900,1,-0.179600,50.559039,6.923153,7.769210,258.687171,0
2021-08-02,sh.688117,39.1500,40.4800,38.7200,39.9000,38.9000,880634,34851688.7700,4.847800,1,2.570700,51.858757,7.101127,7.968932,265.337226,0
2021-08-03,sh.688117,39.5300,41.8000,39.2800,41.2100,39.9000,1146923,46986811.0000,6.313700,1,3.283200,53.561388,7.334271,8.230569,274.048799,0
2021-08-04,sh.688117,41.2100,41.2100,40.3000,40.7000,41.2100,711304,28894691.6600,3.915600,1,-1.237600,52.898532,7.243505,8.128710,270.657271,0
2021-08-05,sh.688117,40.9300,41.4200,40.4000,40.6000,40.7000,731596,29870816.3600,4.027300,1,-0.245700,52.768560,7.225708,8.108738,269.992265,0
2021-08-06,sh.688117,40.4000,40.7400,39.1200,39.3200,40.6000,645723,25706524.1900,3.554600,1,-3.152700,51.104921,6.997902,7.853093,261.480194,0
2021-08-09,sh.688117,39.3500,40.4600,38.5500,40.1200,39.3200,451052,17995020.1000,2.483000,1,2.034600,52.144695,7.140281,8.012871,266.800239,0
2021-08-10,sh.688117,40.3100,41.4700,39.9000,40.9000,40.1200,699328,28669854.5400,3.849700,1,1.944200,53.158476,7.279100,8.168655,271.987282,0
2021-08-11,sh.688117,40.9700,41.4200,40.5000,40.7400,40.9000,485420,19834436.4800,2.672200,1,-0.391200,52.950521,7.250624,8.136699,270.923273,0
2021-08-12,sh.688117,40.5200,40.9100,40.0200,40.3400,40.7400,480135,19375240.4500,2.643100,1,-0.981800,52.430633,7.179435,8.056810,268.263251,0
2021-08-13,sh.688117,40.3400,41.2000,40.3400,40.5000,40.3400,578766,23576538.5500,3.186000,1,0.396600,52.638588,7.207910,8.088766,269.327260,0
2021-08-16,sh.688117,40.6800,40.9700,39.7100,40.0700,40.5000,811670,32516339.3800,4.468100,1,-1.061700,52.079709,7.131382,8.002885,266.467736,0
2021-08-17,sh.688117,40.0500,40.1700,38.8800,38.9200,40.0700,608663,23984566.3500,3.350600,1,-2.870000,50.585033,6.926713,7.773204,258.820172,0
2021-08-18,sh.688117,38.9200,39.3300,38.6200,39.0100,38.9200,336313,13117683.8800,1.851400,1,0.231200,50.702008,6.942730,7.791179,259.418677,0
2021-08-19,sh.688117,38.8100,39.6900,38.8100,39.0100,39.0100,355394,13907906.8600,1.956400,1,0.000000,50.702008,6.942730,7.791179,259.418677,0
2021-08-20,sh.688117,39.1300,39.1300,37.1700,37.5900,39.0100,654437,24771954.0500,3.602600,1,-3.640100,48.856408,6.690009,7.507573,249.975597,0
2021-08-23,sh.688117,38.0000,38.5400,37.6000,38.2800,37.5900,448123,17114930.3000,2.466900,1,1.835600,49.753214,6.812810,7.645382,254.564136,0
2021-08-24,sh.688117,38.5000,38.6700,38.0600,38.0900,38.2800,403762,15489366.1900,2.222700,1,-0.496300,49.506267,6.778995,7.607434,253.300625,0
2021-08-25,sh.688117,38.0000,38.5600,37.5000,37.7200,38.0900,531808,20098570.1900,2.927500,1,-0.971400,49.025372,6.713145,7.533537,250.840105,0
2021-08-26,sh.688117,37.7200,37.7200,37.1900,37.3200,37.7200,407538,15215006.0700,2.243400,1,-1.060400,48.505484,6.641956,7.453648,248.180082,0
2021-08-27,sh.688117,37.2000,37.2700,36.4500,36.5800,37.3200,575738,21196497.7900,3.169400,1,-1.982900,47.543693,6.510256,7.305853,243.259041,0
2021-08-30,sh.688117,36.6900,37.4200,36.2700,37.3800,36.5800,430214,15845356.3200,2.368300,1,2.187000,48.583467,6.652634,7.465631,248.579086,0
2021-08-31,sh.688117,35.9000,35.9100,32.8100,33.8800,37.3800,2228658,76182111.1700,11.628400,1,-9.363300,51.435023,3.626741,6.832561,9.102247,0
2021-09-01,sh.688117,33.5300,33.8700,32.9300,33.5300,33.8800,546514,18258914.6400,2.851500,1,-1.033100,50.903669,3.589275,6.761977,9.008216,0
