date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,411.160000,94.747387,414.414414,333.953918,-0.785304
2021-01-05,416.380000,94.776407,417.417417,339.328744,-0.248532
2021-01-06,438.210000,94.809627,440.150150,362.199901,-0.440793
2021-01-07,459.430000,94.808934,461.171171,384.585133,-0.377554
2021-01-08,446.510000,94.798680,450.450450,371.008667,-0.874780
2021-01-11,439.550000,94.755809,441.651652,363.876573,-0.475862
2021-01-12,473.130000,94.744979,475.945946,399.372107,-0.591652
2021-01-13,472.090000,94.802290,477.747748,397.973201,-1.184254
2021-01-14,422.490000,94.912986,429.969970,345.134030,-1.739649
2021-01-15,421.820000,95.020235,425.735736,343.926497,-0.919757
2021-01-18,421.230000,95.096686,423.753754,342.949189,-0.595571
2021-01-19,417.350000,95.087929,422.132132,338.909547,-1.132852
2021-01-20,417.350000,95.167959,422.132132,338.540455,-1.132852
