date,close,bond_value,convert_value,bond_premium,convert_premium
2021-06-01,,90.289265,101.484919,10.755138,-1.463192
2021-06-02,,90.353994,102.227378,10.675794,-2.178847
2021-06-03,,90.399843,101.067285,10.619662,-1.056015
2021-06-04,,90.373071,101.531323,10.652431,-1.508227
2021-06-07,,90.540315,98.561485,10.448036,1.459510
2021-06-08,,90.517989,100.046404,10.475278,-0.046382
2021-06-09,,90.481537,99.582367,10.519785,0.419385
2021-06-10,,90.389563,101.624130,10.632242,-1.598174
2021-06-11,,90.446718,100.603248,10.562331,-0.599631
2021-06-15,,90.493093,95.034803,10.505671,5.224609
2021-06-16,,90.631225,92.807425,10.337249,7.750000
2021-06-17,,90.686502,93.132251,10.269993,7.374190
2021-06-18,,90.629659,94.709977,10.339155,5.585497
2021-06-21,,90.651905,97.262181,10.312078,2.814885
2021-06-22,,90.657007,97.772622,10.305869,2.278121
2021-06-23,,90.718575,101.531323,10.231009,-1.508227
2021-06-24,,90.786198,106.218097,10.148902,-5.854085
2021-06-25,,90.843726,109.048724,10.079148,-8.297872
2021-06-28,,90.917757,111.786543,9.989516,-10.543794
2021-06-29,,90.984566,111.415313,9.908751,-10.245731
2021-06-30,131.000000,90.946140,111.276102,44.041297,17.725188
2021-07-01,132.500000,91.085852,108.491879,45.467157,22.128956
2021-07-02,133.498000,91.198650,108.259861,46.381553,23.312555
2021-07-05,131.001000,91.261175,107.703016,43.545160,21.631691
2021-07-06,131.300000,91.320787,106.728538,43.778874,23.022391
2021-07-07,135.560000,91.353164,109.930394,48.391139,23.314394
2021-07-08,138.150000,91.683667,111.786543,50.681147,23.583748
2021-07-09,136.350000,91.622585,110.208817,48.817019,23.719684
2021-07-12,137.988000,91.858441,111.136891,50.218095,24.160392
2021-07-13,137.500000,92.020862,109.048724,49.422639,26.090426
2021-07-14,136.000000,92.078249,106.078886,47.700463,28.206474
2021-07-15,134.500000,92.096571,103.805104,46.042354,29.569736
2021-07-16,133.660000,92.122337,100.371230,45.089676,33.165650
2021-07-19,133.610000,92.221215,99.164733,44.879895,34.735400
2021-07-20,132.900000,92.314707,98.375870,43.964060,35.094104
2021-07-21,134.350000,92.315931,102.273782,45.532844,31.363090
2021-07-22,135.706000,92.429003,101.392111,46.821881,33.842760
2021-07-23,134.633000,92.613469,98.700696,45.370863,36.405320
2021-07-26,133.610000,92.723814,96.658933,44.094591,38.228301
2021-07-27,132.398000,92.756121,97.122970,42.737749,36.319967
2021-07-28,132.800000,92.781460,96.241299,43.132044,37.986500
2021-07-29,135.600000,92.776635,98.979118,46.157489,36.998594
2021-07-30,136.506000,92.865236,99.303944,46.993650,37.462818
2021-08-02,137.700000,93.006659,102.412993,48.053915,34.455596
2021-08-03,135.917000,93.041913,101.624130,46.081475,33.744811
2021-08-04,139.510000,93.029647,107.517401,49.962947,29.755740
2021-08-05,138.970000,93.000181,106.682135,49.429816,30.265485
2021-08-06,139.100000,93.043110,105.429234,49.500592,31.936840
2021-08-09,137.140000,92.987577,102.320186,47.482067,34.030249
2021-08-10,137.100000,93.025025,105.243619,47.379697,30.269180
2021-08-11,139.360000,92.990098,110.858469,49.865418,25.709837
2021-08-12,138.501000,92.965542,108.863109,48.981006,27.224917
2021-08-13,141.660000,92.942720,117.494200,52.416456,20.567654
2021-08-16,139.800000,92.920636,116.844548,50.450972,19.646148
2021-08-17,136.000000,92.924598,113.967517,46.355221,19.332248
2021-08-18,136.800000,92.990507,111.368910,47.111791,22.835000
2021-08-19,136.101000,93.134682,111.972158,46.133531,21.548966
2021-08-20,137.050000,93.231019,112.668213,47.000431,21.640342
2021-08-23,139.600000,93.170530,115.313225,49.832784,21.061569
2021-08-24,140.100000,93.152933,114.524362,50.397842,22.332050
2021-08-25,138.900000,93.193435,111.740139,49.044833,24.306271
2021-08-26,138.000000,93.137234,113.317865,48.168455,21.781327
2021-08-27,141.200000,93.099072,119.303944,51.666388,18.353170
2021-08-30,141.000000,93.091098,119.582367,51.464536,17.910361
2021-08-31,140.600000,93.076716,117.169374,51.058187,19.997228
2021-09-01,141.300000,93.088575,116.426914,51.790915,21.363691
2021-09-02,144.600000,93.100728,121.020882,55.315649,19.483512
2021-09-03,142.500000,93.044964,118.839907,53.151760,19.909215
2021-09-06,143.820000,93.053986,121.577726,54.555442,18.294695
2021-09-07,146.740000,93.132388,123.433875,57.560654,18.881466
2021-09-08,146.000000,93.101037,123.294664,56.818876,18.415506
2021-09-09,143.770000,93.052115,121.995360,54.504816,17.848745
2021-09-10,141.000000,93.087891,114.524362,51.469755,23.117909
2021-09-13,139.184000,93.110830,111.647332,49.482074,24.663973
2021-09-14,139.779000,93.093956,111.368910,50.148309,25.509894
2021-09-15,137.200000,93.063003,106.867749,47.427007,28.382979
2021-09-16,133.900000,93.088184,105.568445,43.842101,26.837143
2021-09-17,133.000000,93.103373,104.315545,42.851968,27.497776
2021-09-22,134.489000,93.081857,105.754060,44.484655,27.171477
