date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,130.500000,85.638471,110.434783,52.384785,18.169291
2021-01-05,136.000000,85.674470,113.913043,58.740405,19.389313
2021-01-06,135.900000,85.677402,114.608696,58.618255,18.577390
2021-01-07,134.801000,85.705695,113.043478,57.283596,19.247038
2021-01-08,136.000000,85.868331,112.695652,58.382023,20.679012
2021-01-11,134.356000,85.880092,114.695652,56.446037,17.141319
2021-01-12,135.999000,85.950773,116.695652,58.228944,16.541617
2021-01-13,135.000000,86.051550,116.956522,56.882705,15.427509
2021-01-14,133.000000,86.121401,112.347826,54.433159,18.382353
2021-01-15,132.600000,86.254897,112.608696,53.730401,17.752896
2021-01-18,137.500000,86.304113,121.652174,59.320333,13.027162
2021-01-19,140.511000,86.311230,123.391304,62.795733,13.874313
2021-01-20,140.200000,86.366181,121.652174,62.332060,15.246605
2021-01-21,147.000000,86.439654,129.217391,70.060838,13.761777
2021-01-22,146.387000,86.495788,127.304348,69.241768,14.989788
2021-01-25,150.000000,86.597538,127.217391,73.215086,17.908407
2021-01-26,147.001000,86.621184,120.956522,69.705600,21.532099
2021-01-27,145.071000,86.606289,117.478261,67.506312,23.487528
2021-01-28,136.230000,86.522751,112.086957,57.449918,21.539566
2021-01-29,136.100000,86.484225,112.956522,57.369740,20.488838
2021-02-01,146.290000,86.595214,123.130435,68.935434,18.808969
2021-02-02,143.900000,86.647542,127.043478,66.075109,13.268309
2021-02-03,141.000000,86.653029,126.956522,62.717912,11.061644
2021-02-04,136.700000,86.505637,128.434783,58.024383,6.435342
2021-02-05,136.196000,86.494458,125.826087,57.462112,8.241465
2021-02-08,142.480000,86.607233,131.826087,64.512819,8.081794
2021-02-09,150.940000,86.606943,139.826087,74.281639,7.948383
2021-02-10,154.780000,86.645157,144.086957,78.636644,7.421243
2021-02-18,161.600000,86.701281,154.434783,86.387095,4.639640
2021-02-19,165.200000,86.831312,154.347826,90.253949,7.030986
2021-02-22,172.080000,86.909381,167.826087,97.999340,2.534715
2021-02-23,171.660000,86.958403,168.695652,97.404730,1.757216
2021-02-24,167.680000,86.967159,163.739130,92.808413,2.406798
2021-02-25,169.900000,86.976974,169.826087,95.339056,0.043523
2021-02-26,164.999000,86.879958,156.260870,89.916069,5.592014
2021-03-01,165.000000,86.953331,160.000000,89.756963,3.125000
2021-03-02,159.000000,86.970330,150.869565,82.820970,5.389049
2021-03-03,159.199000,86.876357,149.913043,83.247784,6.194229
2021-03-04,159.000000,86.920621,145.478261,82.925522,9.294680
2021-03-05,156.480000,87.061334,148.608696,79.735358,5.296665
2021-03-08,154.000000,87.065617,148.521739,76.878089,3.688525
2021-03-09,146.700000,87.113638,136.347826,68.400727,7.592474
2021-03-10,144.940000,87.163488,133.565217,66.285222,8.516276
2021-03-11,146.800000,87.111898,139.217391,68.518886,5.446596
2021-03-12,148.000000,87.128557,139.913043,69.863939,5.779988
2021-03-15,143.300000,87.141103,136.086957,64.445933,5.300319
2021-03-16,142.100000,87.081972,135.739130,63.179584,4.686099
2021-03-17,146.000000,87.057775,138.434783,67.704722,5.464824
2021-03-18,151.010000,87.200080,146.608696,73.176446,3.002076
2021-03-19,148.000000,87.217404,140.782609,69.690902,5.126621
2021-03-22,148.200000,87.251885,139.217391,69.853064,6.452217
2021-03-23,142.500000,87.247557,132.173913,63.328355,7.812500
2021-03-24,133.000000,87.392665,120.434783,52.186686,10.433213
2021-03-25,135.900000,87.406590,124.086957,55.480267,9.519972
2021-03-26,138.000000,87.441300,126.260870,57.820160,9.297521
2021-03-29,139.700000,87.428399,129.304348,59.787897,8.039677
2021-03-30,141.320000,87.450503,130.782609,61.599985,8.057181
2021-03-31,138.000000,87.532411,127.391304,57.655888,8.327645
2021-04-01,139.800000,87.506708,129.565217,59.759182,7.899329
2021-04-02,140.700000,87.555944,127.217391,60.697257,10.598086
2021-04-06,137.800000,87.511271,125.043478,57.465431,10.201669
2021-04-07,136.800000,87.578928,127.217391,56.201957,7.532468
2021-04-08,137.800000,87.616060,126.173913,57.277102,9.214335
2021-04-09,138.700000,87.612442,126.521739,58.310848,9.625430
2021-04-12,132.784000,87.678672,116.869565,51.443899,13.617262
2021-04-13,126.700000,87.728860,115.391304,44.422258,9.800301
2021-04-14,126.400000,87.751517,116.000000,44.043094,8.965517
2021-04-15,126.300000,87.765601,116.000000,43.906038,8.879310
2021-04-16,126.300000,87.772549,113.130435,43.894647,11.641045
2021-04-19,129.170000,87.847753,114.086957,47.038479,13.220655
2021-04-20,127.800000,87.832692,114.956522,45.503909,11.172466
2021-04-21,127.710000,87.906478,114.521739,45.279395,11.515945
2021-04-22,129.450000,87.970508,114.434783,47.151589,13.121201
2021-04-23,129.775000,88.032508,115.565217,47.417134,12.295899
2021-04-26,130.635000,88.045443,117.217391,48.372245,11.446773
2021-04-27,128.900000,87.962586,117.304348,46.539576,9.885100
2021-04-28,128.820000,87.975317,117.565217,46.427435,9.573225
2021-04-29,128.400000,87.975056,116.956522,45.950461,9.784387
2021-04-30,127.400000,88.013866,114.521739,44.749919,11.245254
2021-05-06,129.500000,88.106556,116.956522,46.981117,10.724907
2021-05-07,129.500000,88.132469,117.913043,46.937901,9.826696
2021-05-10,129.800000,88.178233,116.086957,47.201860,11.812734
2021-05-11,128.150000,88.264453,110.869565,45.188686,15.586275
2021-05-12,127.010000,88.293086,111.913043,43.850448,13.489899
2021-05-13,125.200000,88.288202,110.521739,41.808302,13.280881
2021-05-14,124.850000,88.383085,110.608696,41.260062,12.875393
2021-05-17,126.000000,88.372042,112.173913,42.579030,12.325581
2021-05-18,127.300000,88.390608,113.130435,44.019826,12.524981
2021-05-19,126.400000,88.428243,109.652174,42.940757,15.273592
2021-05-20,125.100000,88.443373,106.782609,41.446438,17.153909
2021-05-21,126.385000,88.463657,106.086957,42.866578,19.133402
2021-05-24,125.500000,88.515885,105.478261,41.782460,18.981863
2021-05-25,128.600000,88.553575,110.173913,45.222821,16.724546
2021-05-26,129.288000,88.584820,110.608696,45.948257,16.887736
2021-05-27,128.158000,88.602489,110.434783,44.643792,16.048583
2021-05-28,129.140000,88.550439,109.913043,45.837787,17.492880
2021-05-31,129.180000,88.554010,108.608696,45.877076,18.940753
2021-06-01,132.825000,88.525639,114.695652,50.041278,15.806482
2021-06-02,133.520000,88.587208,114.173913,50.721536,16.944402
2021-06-03,131.600000,88.590470,111.565217,48.548710,17.957911
2021-06-04,131.000000,88.613509,111.652174,47.832990,17.328660
2021-06-07,130.100000,88.596284,113.913043,46.845888,14.209924
2021-06-08,129.000000,88.535620,111.130435,45.704068,16.079812
2021-06-09,129.152000,88.506433,113.478261,45.923856,13.812107
2021-06-10,129.200000,88.515389,114.260870,45.963319,13.074581
2021-06-11,128.030000,88.625058,112.173913,44.462529,14.135271
2021-06-15,123.500000,88.712536,109.478261,39.213696,12.807784
2021-06-16,123.502000,88.781729,108.173913,39.107451,14.169855
2021-06-17,120.700000,88.816561,106.000000,35.898079,13.867925
2021-06-18,119.341000,88.778788,104.521739,34.425129,14.178161
2021-06-21,119.300000,88.811992,102.695652,34.328706,16.168501
2021-06-22,119.999000,88.762085,103.043478,35.191732,16.454726
2021-06-23,120.400000,88.756780,103.739130,35.651609,16.060352
2021-06-24,121.650000,88.743025,103.826087,37.081196,17.167085
2021-06-25,125.600000,88.861352,108.173913,41.343788,16.109325
2021-06-28,125.000000,88.952283,106.173913,40.524779,17.731368
2021-06-29,123.587000,89.015854,105.043478,38.837065,17.653187
2021-06-30,122.910000,89.108720,103.913043,37.932628,18.281590
2021-07-01,122.050000,89.214211,104.869565,36.805559,16.382670
2021-07-02,123.000000,89.300682,108.347826,37.736909,13.523274
2021-07-05,124.546000,89.351717,113.304348,39.388479,9.921642
2021-07-06,125.891000,89.371047,114.285714,40.863293,10.154625
2021-07-07,125.076000,89.404575,113.035714,39.898881,10.651754
2021-07-08,125.000000,89.776023,112.410714,39.235394,11.199365
2021-07-09,126.425000,89.716239,113.839286,40.916519,11.055686
2021-07-12,128.000000,89.961508,114.017857,42.283076,12.263117
2021-07-13,128.400000,90.150314,115.446429,42.428789,11.220418
2021-07-14,130.480000,90.250341,118.392857,44.575630,10.209351
2021-07-15,129.287000,90.230561,118.303571,43.285156,9.284106
2021-07-16,130.959000,90.245648,117.500000,45.113923,11.454468
2021-07-19,130.002000,90.266087,116.785714,44.020866,11.316697
2021-07-20,127.532000,90.315640,113.035714,41.206994,12.824518
2021-07-21,128.700000,90.310022,113.392857,42.509100,13.499213
2021-07-22,132.673000,90.400796,117.946429,46.760877,12.485814
2021-07-23,133.510000,90.520394,115.892857,47.491624,15.201233
2021-07-26,131.250000,90.634933,112.053571,44.811714,17.131474
2021-07-27,127.000000,90.646752,108.035714,40.104302,17.553719
2021-07-28,126.400000,90.644050,105.535714,39.446550,19.769882
2021-07-29,128.360000,90.722093,107.946429,41.487036,18.910835
2021-07-30,126.750000,90.731660,108.571429,39.697653,16.743421
2021-08-02,129.700000,90.826895,112.410714,42.799113,15.380461
2021-08-03,128.800000,90.867969,110.714286,41.744116,16.335484
2021-08-04,129.495000,90.852680,109.910714,42.532945,17.818359
2021-08-05,127.605000,90.885728,107.321429,40.401582,18.899834
2021-08-06,127.880000,90.838023,107.500000,40.778053,18.958140
2021-08-09,127.400000,90.812969,108.303571,40.288332,17.632317
2021-08-10,128.756000,90.761478,108.928571,41.861947,18.202230
2021-08-11,128.100000,90.749727,108.839286,41.157450,17.696473
2021-08-12,128.400000,90.763123,108.928571,41.467147,17.875410
2021-08-13,127.725000,90.742740,109.642857,40.755062,16.491857
2021-08-16,128.230000,90.751481,108.660714,41.297970,18.009532
2021-08-17,126.888000,90.737947,105.803571,39.840060,19.927899
2021-08-18,125.350000,90.731106,103.392857,38.155486,21.236615
2021-08-19,122.613000,90.832601,102.589286,34.987877,19.518329
2021-08-20,123.075000,90.875137,103.571429,35.433083,18.831034
2021-08-23,123.745000,90.823239,103.214286,36.248169,19.891349
2021-08-24,124.250000,90.846420,102.232143,36.769286,21.537118
