date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,125.776000,93.322120,122.563177,34.776193,2.621361
2021-01-05,124.791000,93.382678,122.021661,33.633991,2.269547
2021-01-06,123.801000,93.418471,118.050542,32.523043,4.871183
2021-01-07,118.800000,93.421490,111.732852,27.165602,6.325040
2021-01-08,116.700000,93.398028,110.830325,24.949105,5.296091
2021-01-11,116.543000,93.358724,109.205776,24.833540,6.718714
2021-01-12,117.496000,93.382501,110.649819,25.822288,6.187250
2021-01-13,116.529000,93.364358,110.830325,24.811012,5.141801
2021-01-14,118.968000,93.403856,111.552347,27.369475,6.647689
2021-01-15,118.500000,93.460443,111.010830,26.791610,6.746341
2021-01-18,119.500000,93.541197,111.732852,27.751198,6.951535
2021-01-19,120.100000,93.566350,112.093863,28.358111,7.142351
2021-01-20,120.167000,93.610422,112.093863,28.369253,7.202122
2021-01-21,120.283000,93.735679,111.732852,28.321469,7.652313
2021-01-22,118.330000,93.729149,109.566787,26.246746,7.998056
2021-01-25,118.083000,93.809362,107.581227,25.875497,9.761715
2021-01-26,115.001000,93.824193,106.317690,22.570732,8.167324
2021-01-27,116.700000,93.792150,108.664260,24.424058,7.395017
2021-01-28,116.630000,93.787283,110.108303,24.355879,5.922984
2021-01-29,113.500000,93.726859,109.205776,21.096558,3.932231
2021-02-01,115.150000,93.792608,111.191336,22.770870,3.560227
2021-02-02,115.701000,93.763000,111.010830,23.397289,4.224966
2021-02-03,112.100000,93.828334,108.483755,19.473506,3.333444
2021-02-04,110.210000,93.772952,109.386282,17.528560,0.753036
2021-02-05,107.840000,93.748366,106.498195,15.031338,1.259932
2021-02-08,108.250000,93.787596,108.122744,15.420381,0.117696
2021-02-09,113.251000,93.753146,111.732852,20.797013,1.358730
2021-02-10,113.555000,93.773538,110.649819,21.094930,2.625563
2021-02-18,117.000000,93.891330,113.357401,24.612144,3.213376
2021-02-19,118.369000,93.953036,115.162455,25.987413,2.784367
2021-02-22,119.890000,94.047993,114.440433,27.477468,4.761924
2021-02-23,117.020000,94.051680,114.079422,24.420957,2.577658
2021-02-24,116.350000,94.133736,114.440433,23.600746,1.668612
2021-02-25,115.630000,94.192806,113.357401,22.758844,2.004809
2021-02-26,114.890000,94.208008,112.274368,21.953539,2.329678
2021-03-01,116.842000,94.277357,114.981949,23.934319,1.617689
2021-03-02,115.980000,94.346972,114.440433,22.929224,1.345300
2021-03-03,117.028000,94.273505,116.245487,24.136681,0.673155
2021-03-04,117.088000,94.392432,115.703971,24.043843,1.196181
2021-03-05,118.350000,94.521702,116.425993,25.209341,1.652558
2021-03-08,117.187000,94.454008,116.064982,24.067790,0.966715
2021-03-09,114.210000,94.470229,112.996390,20.895230,1.074026
2021-03-10,114.602000,94.472482,110.830325,21.307282,3.403107
2021-03-11,115.200000,94.470202,112.274368,21.943213,2.605788
2021-03-12,115.499000,94.463772,114.440433,22.268038,0.924994
2021-03-15,115.902000,94.587883,114.079422,22.533665,1.597639
2021-03-16,116.650000,94.574576,116.606498,23.341816,0.037307
2021-03-17,116.900000,94.652602,116.064982,23.504265,0.719440
2021-03-18,118.738000,94.597108,116.064982,25.519693,2.303036
2021-03-19,119.307000,94.510047,116.245487,26.237373,2.633661
2021-03-22,119.199000,94.587566,117.328520,26.019736,1.594225
2021-03-23,117.402000,94.606533,115.523466,24.095024,1.626106
2021-03-24,116.500000,94.629559,114.620939,23.111638,1.639370
2021-03-25,115.100000,94.679654,113.718412,21.567829,1.214921
2021-03-26,115.080000,94.759184,114.440433,21.444692,0.558864
2021-03-29,114.600000,94.785640,112.996390,20.904390,1.419169
2021-03-30,114.285000,94.706138,112.093863,20.673277,1.954734
2021-03-31,114.900000,94.820968,114.079422,21.175730,0.719304
2021-04-01,114.603000,94.725100,113.898917,20.984829,0.618165
2021-04-02,114.601000,94.725662,113.176895,20.981999,1.258300
2021-04-06,116.000000,94.750224,115.342960,22.427152,0.569640
2021-04-07,116.479000,94.712538,116.064982,22.981605,0.356712
2021-04-08,115.812000,94.673483,114.259928,22.327812,1.358370
2021-04-09,116.493000,94.792797,115.162455,22.892249,1.155364
2021-04-12,115.923000,94.864964,115.162455,22.197907,0.660411
2021-04-13,115.359000,94.927404,114.079422,21.523391,1.121655
2021-04-14,117.275000,94.990275,116.606498,23.460007,0.573297
2021-04-15,117.770000,95.077908,116.606498,23.866840,0.997802
2021-04-16,120.300000,95.127735,118.953069,26.461541,1.132322
2021-04-19,121.097000,95.181363,118.953069,27.227638,1.802334
2021-04-20,120.375000,95.215995,117.689531,26.423087,2.281825
2021-04-21,118.998000,95.282280,116.606498,24.889959,2.050916
2021-04-22,119.139000,95.250370,117.509025,25.079829,1.387106
2021-04-23,118.541000,95.263325,117.328520,24.435085,1.033406
2021-04-26,117.597000,95.365073,115.884477,23.312442,1.477785
2021-04-27,115.622000,95.366865,113.357401,21.239175,1.997752
