date,close,bond_value,convert_value,bond_premium,convert_premium
2022-10-14,,92.230321,99.004975,8.424213,1.005025
2022-10-17,,92.359297,101.551068,8.272803,-1.527378
2022-10-18,,92.362129,101.580334,8.269484,-1.555748
2022-10-19,,92.377674,99.678080,8.251264,0.322959
2022-10-20,,92.417012,98.039216,8.205186,2.000000
2022-10-21,,92.382980,98.624524,8.245047,1.394659
2022-10-24,,92.446582,96.663740,8.170576,3.451408
2022-10-25,,92.455071,95.697981,8.160644,4.495413
2022-10-26,,92.471842,98.214808,8.141027,1.817640
2022-10-27,,92.510326,97.629500,8.096041,2.428058
2022-10-28,,92.518555,95.112672,8.086427,5.138462
2022-10-31,,92.555524,95.639450,8.043255,4.559364
2022-11-01,,92.582153,94.498098,8.012178,5.822236
2022-11-02,,92.628477,95.727246,7.958161,4.463467
2022-11-03,,92.655438,97.892888,7.926747,2.152466
2022-11-04,,92.606835,101.082821,7.983390,-1.071222
2022-11-07,,92.663309,101.170618,7.917580,-1.157073
2022-11-08,,92.644008,99.795142,7.940063,0.205279
2022-11-09,,92.599463,98.946444,7.991987,1.064774
2022-11-10,,92.552516,96.868598,8.046765,3.232628
2022-11-11,,92.371078,97.541703,8.258994,2.520252
2022-11-14,,91.856741,96.693006,8.865173,3.420097
2022-11-15,125.793000,91.748303,98.946444,37.106623,27.132411
2022-11-16,125.000000,91.468125,95.990635,36.659628,30.221037
2022-11-17,124.440000,91.490075,96.751536,36.014754,28.618113
2022-11-18,122.558000,91.508540,93.824993,33.930670,30.624044
2022-11-21,124.224000,91.542431,96.283289,35.701006,29.019273
2022-11-22,123.460000,91.607054,93.824993,34.771282,31.585409
2022-11-23,122.606000,91.684105,93.795727,33.726560,30.715976
2022-11-24,123.533000,91.696744,92.478783,34.719069,33.579829
2022-11-25,123.871000,91.716157,91.688616,35.059082,35.099651
2022-11-28,122.684000,91.784023,90.488733,33.665965,35.579310
2022-11-29,123.653000,91.763311,92.244659,34.752112,34.048953
2022-11-30,123.618000,91.766677,89.815628,34.709030,37.635290
2022-12-01,124.028000,91.780006,89.552239,35.136186,38.497933
2022-12-02,123.516000,91.746772,89.288850,34.627079,38.333062
2022-12-05,123.008000,91.732626,88.235294,34.094058,39.409067
2022-12-06,123.000000,91.678328,89.142523,34.164750,37.981287
2022-12-07,122.448000,91.078547,88.648332,34.442197,38.127810
2022-12-08,121.883000,91.035775,87.887654,33.884728,38.680457
2022-12-09,122.830000,91.012470,89.818607,34.959528,36.753401
2022-12-12,123.447000,90.892666,95.084845,35.816238,29.828260
2022-12-13,122.501000,90.403619,95.318900,35.504531,28.517010
2022-12-14,122.967000,90.436973,96.459918,35.969831,27.479893
2022-12-15,122.553000,90.442052,93.797542,35.504444,30.656941
2022-12-16,120.739000,90.423846,92.978350,33.525619,29.857112
2022-12-19,119.700000,90.565572,89.555295,32.169429,33.660438
2022-12-20,119.707000,90.566162,88.648332,32.176298,35.035817
2022-12-21,120.000000,90.588206,88.180222,32.467576,36.084937
2022-12-22,119.353000,90.618285,86.044470,31.709621,38.710831
2022-12-23,118.550000,90.639902,83.557636,30.792286,41.878116
2022-12-26,120.494000,90.626592,85.254535,32.956561,41.334417
2022-12-27,119.461000,90.625902,84.406085,31.817723,41.531264
2022-12-28,118.325000,90.644491,83.235810,30.537442,42.156362
2022-12-29,118.316000,90.607074,83.060269,30.581415,42.445963
2022-12-30,117.117000,90.644579,82.036279,29.204637,42.762449
2023-01-03,118.598000,90.517521,85.488590,31.022147,38.729625
2023-01-04,118.112000,90.630462,85.956700,30.322629,37.408719
2023-01-05,119.240000,90.621807,87.331773,31.579808,36.536791
2023-01-06,119.601000,90.483393,86.892920,32.180057,37.641824
2023-01-09,121.900000,90.468887,86.922177,34.742455,40.240390
2023-01-10,121.011000,90.364202,86.629608,33.914755,39.687807
2023-01-11,121.975000,90.276729,88.414277,35.112339,37.958488
2023-01-12,121.974000,90.284946,87.478057,35.098935,39.433823
2023-01-13,122.590000,90.276636,89.584552,35.793718,36.842789
2023-01-16,123.000000,90.287691,89.906378,36.231195,36.808981
2023-01-17,123.494000,90.364500,90.462259,36.662075,36.514389
2023-01-18,123.805000,90.340093,90.257461,37.043250,37.168716
2023-01-19,124.461000,90.257577,90.111176,37.895348,38.119382
2023-01-20,124.043000,90.103640,91.047396,37.667024,36.240030
2023-01-30,124.836000,90.217562,91.808075,38.372172,35.974967
2023-01-31,124.287000,90.236968,91.047396,37.734016,36.508022
2023-02-01,124.600000,90.198096,91.135167,38.140389,36.720000
2023-02-02,123.920000,90.216210,89.789350,37.358907,38.011913
2023-02-03,123.600000,90.266071,88.736103,36.928525,39.289416
2023-02-06,123.213000,90.349293,87.624342,36.374061,40.615036
2023-02-07,123.127000,90.322032,89.233470,36.320007,37.982979
2023-02-08,122.900000,90.328441,88.004681,36.059029,39.651662
2023-02-09,123.644000,90.429777,89.145699,36.729299,38.698783
2023-02-10,123.214000,90.617748,89.028672,35.971156,38.398111
2023-02-13,124.012000,90.770759,89.760094,36.621089,38.159392
2023-02-14,123.371000,90.896210,90.081919,35.727330,36.954231
2023-02-15,122.888000,90.857777,89.935635,35.253144,36.639943
2023-02-16,122.192000,90.951971,87.682855,34.347831,39.356775
2023-02-17,121.120000,91.036260,86.926002,33.045887,39.336904
2023-02-20,121.402000,91.057652,88.388418,33.324325,37.350575
2023-02-21,121.159000,91.070208,89.382860,33.039116,35.550596
2023-02-22,120.626000,91.102879,89.997075,32.406354,34.033245
2023-02-23,121.921000,91.120864,91.313249,33.801408,33.519506
2023-02-24,123.542000,91.097737,90.231062,35.614786,36.917374
2023-02-27,124.003000,91.119023,90.728283,36.089035,36.675131
2023-02-28,124.500000,91.220535,91.079263,36.482427,36.694123
2023-03-01,124.603000,84.983964,91.313249,46.619426,36.456649
2023-03-02,123.298000,85.001182,89.324364,45.054454,38.034009
2023-03-03,123.313000,85.028945,88.710149,45.024732,39.006643
2023-03-06,122.909000,85.105740,88.446914,44.419167,38.963582
2023-03-07,122.600000,85.046431,85.785317,44.156550,42.914899
2023-03-08,122.809000,91.479523,85.434338,34.247529,43.746652
2023-03-09,122.247000,91.486408,85.756069,33.623127,42.552010
2023-03-10,120.692000,91.574294,84.235156,31.796812,43.279843
2023-03-13,120.544000,91.622550,84.703130,31.565865,42.313514
2023-03-14,120.200000,91.680255,83.474700,31.107838,43.995725
2023-03-15,121.755000,91.769752,84.820123,32.674436,43.544947
2023-03-16,121.611000,91.864140,83.533197,32.381363,45.584037
2023-03-17,121.505000,91.930102,83.328459,32.171071,45.814530
2023-03-20,121.600000,91.984706,83.065224,32.195889,46.390986
2023-03-21,121.378000,92.110734,84.469143,31.774001,43.695077
2023-03-22,121.350000,92.122694,84.410646,31.726499,43.761486
2023-03-23,121.349000,92.199546,84.439895,31.615615,43.710506
2023-03-24,121.350000,92.031581,84.498391,31.856911,43.612201
2023-03-27,121.117000,92.073834,83.854928,31.543343,44.436353
2023-03-28,120.499000,92.068278,83.562445,30.880041,44.202338
2023-03-29,120.029000,92.145240,82.772741,30.260662,45.010301
2023-03-30,121.146000,92.276937,85.522082,31.285242,41.654642
2023-03-31,120.791000,92.389558,85.580579,30.740965,41.143004
2023-04-03,121.500000,92.473611,84.322901,31.388835,44.088970
2023-04-04,120.870000,92.594108,82.772741,30.537463,46.026336
2023-04-06,122.103000,92.582354,84.439895,31.885823,44.603449
2023-04-07,122.450000,92.604580,84.118163,32.228881,45.569037
2023-04-10,124.040000,92.646060,89.733840,33.885888,38.231017
2023-04-11,123.459000,92.707111,86.516525,33.171014,42.699906
2023-04-12,123.400000,92.716137,85.434338,33.094415,44.438412
2023-04-13,122.500000,92.769594,83.650190,32.047576,46.443182
2023-04-14,122.500000,92.724645,83.620942,32.111586,46.494404
2023-04-17,122.790000,92.763348,85.346593,32.369091,43.872176
2023-04-18,122.500000,92.907677,85.405089,31.851321,43.434075
2023-04-19,121.934000,92.949791,85.200351,31.182651,43.114434
2023-04-20,121.720000,92.959771,84.527640,30.938360,44.000235
2023-04-21,121.566000,92.975059,83.650190,30.751194,45.326627
2023-04-24,120.054000,92.993088,80.579117,29.099918,48.988975
2023-04-25,118.674000,93.013648,79.760164,27.587728,48.788561
2023-04-26,118.774000,93.023142,75.255923,27.682206,57.826780
2023-04-27,118.006000,93.128737,76.074876,26.712768,55.118229
2023-04-28,119.112000,93.086097,79.233694,27.958959,50.329984
2023-05-04,117.907000,93.287032,74.904943,26.391630,57.408838
2023-05-05,116.818000,93.388639,72.711319,25.088020,60.659993
2023-05-08,115.592000,93.518375,70.605440,23.603516,63.715430
2023-05-09,115.458000,93.554428,69.143024,23.412652,66.984307
2023-05-10,115.750000,93.637358,70.517695,23.615192,64.143198
2023-05-11,116.710000,93.756013,70.459199,24.482683,65.641963
2023-05-12,115.167000,93.846574,70.342205,22.718385,63.723897
2023-05-15,115.167000,93.943986,70.225212,22.591136,63.996657
2023-05-16,115.591000,93.992342,69.757239,22.979168,65.704666
2023-05-17,115.551000,94.012570,70.488447,22.910160,63.928991
2023-05-18,116.796000,93.995403,70.780930,24.257140,65.010547
2023-05-19,116.077000,94.008412,72.126353,23.475120,60.935630
2023-05-22,116.299000,94.032964,74.085990,23.678969,56.978398
2023-05-23,116.311000,94.102173,73.852004,23.600759,57.492004
2023-05-24,115.465000,94.109856,73.267037,22.691720,57.594745
2023-05-25,115.649000,94.155981,73.471775,22.827036,57.406023
2023-05-26,116.089000,94.157632,73.354782,23.292183,58.256894
2023-05-29,115.396000,94.305038,73.120796,22.364618,57.815570
2023-05-30,115.253000,94.319819,72.331091,22.193831,59.340884
2023-05-31,113.703000,94.303889,71.482890,20.570849,59.063239
2023-06-01,114.056000,94.383145,70.839427,20.843611,61.006385
2023-06-02,116.405000,94.451329,72.272594,23.243369,61.063818
2023-06-05,115.779000,94.441759,72.009359,22.593015,60.783266
2023-06-06,115.308000,94.447166,70.488447,22.087305,63.584254
2023-06-07,115.099000,94.448782,69.026031,21.863933,66.747238
2023-06-08,114.895000,94.543232,68.645803,21.526414,67.373671
2023-06-09,114.696000,94.572464,68.704300,21.278430,66.941517
2023-06-12,116.137000,94.579525,72.360339,22.792961,60.498142
2023-06-13,116.024000,94.665319,70.517695,22.562309,64.531753
2023-06-14,115.800000,94.730901,69.932729,22.240999,65.587704
2023-06-15,117.495000,94.721780,72.506581,24.042221,62.047360
2023-06-16,117.384000,94.656808,71.336648,24.010098,64.549363
2023-06-19,116.340000,94.543874,70.049722,23.053981,66.082029
2023-06-20,116.500000,94.516623,70.400702,23.258741,65.481305
2023-06-21,116.005000,94.532265,69.435507,22.714715,67.068701
2023-06-26,116.207000,94.580904,69.669494,22.865182,66.797537
2023-06-27,116.500000,94.531843,70.292398,23.238896,65.736273
2023-06-28,116.501000,94.612054,70.000000,23.135472,66.430000
2023-06-29,117.064000,94.590403,71.549708,23.758856,63.612129
2023-06-30,117.885000,94.634909,74.298246,24.568198,58.664581
2023-07-03,117.244000,94.768998,74.035088,23.715564,58.362749
2023-07-04,120.879000,94.891763,81.432749,27.386188,48.440280
2023-07-05,118.487000,94.908664,79.385965,24.843186,49.254343
2023-07-06,119.004000,94.920964,81.777108,25.371672,45.522387
2023-07-07,121.152000,95.027696,81.626506,27.491252,48.422376
2023-07-10,120.589000,94.954758,80.632530,26.996269,49.553784
2023-07-11,122.916000,95.047129,81.927711,29.321108,50.029824
2023-07-12,122.196000,94.971857,81.596386,28.665485,49.756633
2023-07-13,121.967000,95.026347,81.204819,28.350719,50.196751
2023-07-14,121.132000,94.945951,80.903614,27.579954,49.723842
2023-07-17,120.845000,94.986296,82.379518,27.223616,46.693016
2023-07-18,122.195000,95.025395,83.584337,28.591941,46.193658
2023-07-19,123.539000,95.085961,83.644578,29.923490,47.695167
2023-07-20,123.232000,95.226081,84.789157,29.409925,45.339339
2023-07-21,122.090000,95.263737,84.126506,28.159994,45.126674
2023-07-24,121.142000,95.257501,81.867470,27.173187,47.973304
2023-07-25,123.788000,95.269660,83.795181,29.934336,47.726873
2023-07-26,122.736000,94.990282,83.132530,29.209007,47.638957
2023-07-27,121.905000,94.936302,82.740964,28.407150,47.333309
2023-07-28,122.579000,95.063156,84.307229,28.944804,45.395598
2023-07-31,123.208000,95.060334,83.433735,29.610316,47.671682
2023-08-01,122.900000,95.017885,82.620482,29.344070,48.752461
2023-08-02,122.757000,95.095425,82.469880,29.088229,48.850709
2023-08-03,123.184000,95.265469,82.168675,29.306034,49.916012
2023-08-04,122.372000,95.252096,81.445783,28.471714,50.249645
2023-08-07,122.858000,95.279269,84.126506,28.945154,46.039585
2023-08-08,123.728000,95.145727,86.656627,30.040522,42.779618
2023-08-09,123.646000,95.219927,85.572289,29.853072,44.493038
2023-08-10,122.674000,95.232278,83.885542,28.815568,46.239741
2023-08-11,122.011000,95.349840,82.168675,27.961410,48.488460
2023-08-14,120.669000,95.371763,81.746988,26.524871,47.612778
2023-08-15,121.137000,95.429688,80.993976,26.938485,49.562975
2023-08-16,119.932000,95.439923,79.759036,25.662298,50.367915
2023-08-17,120.462000,95.484761,81.596386,26.158351,47.631539
2023-08-18,120.447000,95.523111,79.849398,26.091999,50.842716
2023-08-21,119.857000,95.604065,78.433735,25.368100,52.813072
2023-08-22,118.170000,95.775046,78.734940,23.382870,50.085845
2023-08-23,117.063000,95.786864,78.012048,22.211956,50.057591
2023-08-24,117.726000,95.862807,78.222892,22.806752,50.500701
2023-08-25,116.121000,95.899219,77.048193,21.086492,50.712166
2023-08-28,118.045000,95.875078,77.831325,23.123759,51.667724
2023-08-29,120.014000,95.804327,80.060241,25.269916,49.904620
2023-08-30,119.500000,95.828565,80.512048,24.701857,48.424991
2023-08-31,118.542000,95.873937,80.150602,23.643613,47.899076
2023-09-01,120.363000,95.848176,81.234940,25.576725,48.166541
2023-09-04,121.025000,95.779157,83.403614,26.358389,45.107620
2023-09-05,120.215000,95.779414,83.132530,25.512357,44.606449
2023-09-06,121.599000,95.607741,83.222892,27.185309,46.112443
2023-09-07,118.965000,95.391919,82.168675,24.711822,44.781452
2023-09-08,118.320000,95.250865,82.409639,24.219344,43.575439
2023-09-11,118.269000,95.233833,82.078313,24.188008,44.092873
2023-09-12,118.720000,95.250901,83.463855,24.639242,42.241213
2023-09-13,117.632000,95.418529,82.680723,23.280039,42.272583
2023-09-14,117.538000,95.435230,81.867470,23.159969,43.571067
2023-09-15,117.533000,95.455252,81.807229,23.128898,43.670677
2023-09-18,117.333000,95.412251,82.620482,22.974775,42.014422
2023-09-19,117.415000,95.419880,81.716867,23.050878,43.685146
2023-09-20,116.692000,95.469880,80.873494,22.229126,44.289549
2023-09-21,116.635000,95.525195,80.451807,22.098677,44.974991
2023-09-22,118.327000,95.536526,81.716867,23.855247,44.801194
2023-09-25,118.021000,95.540195,81.385542,23.530207,45.014700
2023-09-26,117.500000,95.529940,80.000000,22.998088,46.875000
2023-09-27,117.552000,95.538337,80.481928,23.041706,46.060120
2023-09-28,117.565000,95.678568,80.301205,22.874957,46.405026
2023-10-09,116.459000,96.092931,79.246988,21.194139,46.957005
2023-10-10,115.580000,96.104939,78.313253,20.264371,47.586769
2023-10-11,115.247000,96.162584,78.042169,19.845989,47.672729
2023-10-12,114.554000,96.123523,77.259036,19.173743,48.272624
2023-10-13,115.297000,96.121011,77.530120,19.949841,48.712525
2023-10-16,113.881000,95.829925,76.054217,18.836575,49.736602
2023-10-17,113.853000,95.907855,76.114458,18.710819,49.581306
2023-10-18,113.171000,95.817186,74.759036,18.111380,51.381031
2023-10-19,111.364000,95.741939,73.403614,16.316841,51.714600
2023-10-20,109.714000,95.767433,73.162651,14.562954,49.959028
2023-10-23,109.591000,95.778986,72.108434,14.420714,51.980835
2023-10-24,110.819000,95.726532,73.042169,15.766233,51.719208
2023-10-25,110.764000,95.725340,73.343373,15.710219,51.021142
2023-10-26,110.761000,95.737477,73.403614,15.692415,50.893114
2023-10-27,112.604000,95.657296,75.880759,17.716060,48.395986
2023-10-30,111.525000,95.615139,70.310148,16.639479,58.618640
2023-10-31,110.140000,95.586069,69.196025,15.225996,59.170992
2023-11-01,110.125000,95.650966,68.533574,15.132136,60.687665
2023-11-02,108.504000,95.771268,67.841012,13.294940,59.938652
2023-11-03,109.150000,95.863613,68.473351,13.859677,59.405079
2023-11-06,110.666000,95.891039,69.677808,15.408073,58.825318
2023-11-07,111.413000,95.955276,69.707919,16.109300,59.828325
2023-11-08,112.417000,95.967941,69.406805,17.140160,61.968268
2023-11-09,111.900000,96.031977,69.527251,16.523687,60.944088
2023-11-10,111.522000,96.064674,68.714243,16.090541,62.298230
2023-11-13,111.189000,96.121086,67.509786,15.675971,64.700566
2023-11-14,111.624000,96.134563,68.744354,16.112245,62.375516
2023-11-15,112.279000,96.169471,69.828365,16.751188,60.792824
2023-11-16,111.795000,96.278336,69.165914,16.116465,61.633084
2023-11-17,111.400000,96.278525,69.105691,15.705969,61.202353
2023-11-20,111.230000,96.465176,69.677808,15.305859,59.634758
2023-11-21,111.577000,96.485688,71.002710,15.640984,57.144706
2023-11-22,111.301000,96.470257,73.411623,15.373384,51.612232
2023-11-23,110.976000,96.363270,72.839506,15.164212,52.356881
2023-11-24,110.704000,96.333323,71.002710,14.917660,55.915176
2023-11-27,110.620000,96.284908,70.912376,14.888202,55.995338
2023-11-28,111.000000,96.399185,71.514604,15.146202,55.213053
2023-11-29,110.550000,96.485717,70.129479,14.576544,57.636990
2023-11-30,110.411000,96.512204,69.075580,14.401076,59.840859
2023-12-01,109.485000,96.556204,68.955134,13.389917,58.777155
2023-12-04,109.820000,96.641614,70.370370,13.636347,56.060000
2023-12-05,109.553000,96.623739,69.196025,13.381040,58.322678
2023-12-06,109.249000,96.662377,69.316471,13.021223,57.609005
2023-12-07,109.200000,96.620967,68.623908,13.018947,59.128214
2023-12-08,110.408000,96.645440,68.352906,14.240258,61.526418
2023-12-11,109.960000,96.655224,69.015357,13.765191,59.326859
2023-12-12,109.548000,96.640482,68.563686,13.356223,59.775542
2023-12-13,109.100000,96.768117,67.419452,12.743746,61.822733
2023-12-14,108.472000,96.914902,68.112014,11.924996,59.255310
2023-12-15,107.907000,97.018190,66.967781,11.223473,61.132710
2023-12-18,106.902000,97.167265,65.371876,10.018534,63.529038
2023-12-19,106.750000,97.230490,65.582656,9.790663,62.771694
2023-12-20,106.101000,97.138902,64.257754,9.226065,65.117817
2023-12-21,106.109000,97.138036,65.191207,9.235274,62.765815
2023-12-22,106.148000,97.269946,65.703101,9.127232,61.557061
2023-12-25,106.633000,97.345293,66.907558,9.540992,59.373624
2023-12-26,105.901000,97.398514,64.859982,8.729585,63.276333
2023-12-27,106.478000,97.487669,64.980428,9.222018,63.861649
2023-12-28,107.280000,97.581555,66.696778,9.938809,60.847350
2023-12-29,107.710000,97.578034,67.148449,10.383450,60.405789
2024-01-02,107.459000,97.748106,66.245107,9.934611,62.214245
2024-01-03,107.180000,97.663304,65.943993,9.744392,62.531863
2024-01-04,106.850000,97.704470,65.672990,9.360401,62.700069
2024-01-05,106.764000,97.775621,65.642879,9.192863,62.643690
2024-01-08,106.300000,97.942395,63.775971,8.533184,66.677195
2024-01-09,106.712000,98.033100,64.107197,8.853030,66.458690
2024-01-10,106.706000,98.070019,64.649202,8.805933,65.053855
2024-01-11,106.972000,98.038600,63.685637,9.112125,67.968800
2024-01-12,107.130000,98.035535,63.655525,9.276703,68.296466
2024-01-15,106.630000,98.116591,63.294188,8.676829,68.467284
2024-01-16,106.335000,98.151765,62.932852,8.337328,68.965806
2024-01-17,106.107000,98.211822,62.691960,8.038928,69.251367
2024-01-18,105.342000,98.276124,61.668172,7.189819,70.820694
2024-01-19,105.305000,97.843985,61.186390,7.625420,72.105268
2024-01-22,103.868000,98.604625,57.994580,5.337858,79.099495
2024-01-23,104.160000,97.889107,58.295694,6.406119,78.675289
2024-01-24,104.572000,98.727913,59.289371,5.919386,76.375628
2024-01-25,105.429000,98.894450,61.336947,6.607600,71.884982
2024-01-26,105.886000,99.077246,61.096055,6.872167,73.310698
2024-01-29,105.338000,99.234439,60.283047,6.150648,74.739010
2024-01-30,104.415000,97.968027,58.476363,6.580691,78.559328
2024-01-31,103.050000,99.630809,57.121349,3.431861,80.405403
2024-02-01,102.420000,99.843179,56.338452,2.580868,81.794131
2024-02-02,102.380000,99.937719,53.206865,2.443803,92.418778
2024-02-05,101.670000,100.122198,50.376393,1.545913,101.820723
2024-02-06,103.636000,100.097291,55.404998,3.535269,87.051715
2024-02-07,104.013000,100.145805,60.945498,3.861565,70.665599
2024-02-08,105.493000,100.211599,63.444746,5.270250,66.275393
2024-02-19,105.570000,100.270839,62.330623,5.284848,69.371000
2024-02-20,108.687000,98.204245,62.993074,10.674442,72.538015
2024-02-21,107.895000,100.328268,62.782294,7.541974,71.855777
2024-02-22,107.777000,100.394848,62.631737,7.353119,72.080489
2024-02-23,106.230000,100.566142,63.294188,5.631973,67.835314
2024-02-26,108.942000,100.667607,65.371876,8.219518,66.649646
2024-02-27,109.200000,100.766735,66.726889,8.369096,63.652166
2024-02-28,108.600000,100.797667,64.016862,7.740588,69.642803
2024-02-29,109.060000,100.852302,65.522433,8.138334,66.446811
2024-03-01,109.711000,100.817451,66.696778,8.821438,64.492204
2024-03-04,108.028000,100.817787,65.492322,7.151727,64.947581
2024-03-05,107.451000,100.845995,64.859982,6.549596,65.666096
2024-03-06,107.547000,98.372627,64.619091,9.326144,66.432240
2024-03-07,105.968000,98.383843,64.257754,7.708742,64.910838
2024-03-08,106.756000,100.984164,64.829871,5.715585,64.671006
2024-03-11,107.155000,101.046432,65.070762,6.045307,64.674574
2024-03-12,107.611000,100.922794,65.251430,6.627052,64.917458
2024-03-13,108.100000,100.853621,66.907558,7.185046,61.566202
2024-03-14,108.000000,100.820738,68.503463,7.120818,57.656264
2024-03-15,109.303000,100.800687,71.243601,8.434777,53.421497
2024-03-18,109.422000,100.834382,69.888588,8.516558,56.566334
2024-03-19,109.683000,100.856188,68.383017,8.751880,60.395087
2024-03-20,110.481000,100.849730,69.346582,9.550120,59.317152
2024-03-21,110.311000,100.855552,68.864800,9.375237,60.184885
2024-03-22,110.504000,100.863002,69.497139,9.558508,59.005106
2024-03-25,110.187000,100.797582,68.503463,9.315122,60.848803
2024-03-26,109.296000,100.836629,68.383017,8.389185,59.829157
2024-03-27,107.933000,100.860736,66.787112,7.011910,61.607526
2024-03-28,109.390000,100.925800,67.871123,8.386557,61.173110
2024-03-29,109.185000,100.937108,70.009033,8.171318,55.958445
2024-04-01,109.427000,100.968993,70.641373,8.376836,54.904973
2024-04-02,108.707000,100.985843,71.062933,7.645782,52.972859
2024-04-03,110.671000,101.015314,73.532069,9.558636,50.507122
2024-04-08,110.863000,101.078101,72.478169,9.680533,52.960541
2024-04-09,111.480000,101.200321,72.719061,10.157753,53.302311
2024-04-10,110.999000,101.269745,72.598615,9.607268,52.894102
2024-04-11,111.016000,101.347892,71.875941,9.539525,54.455021
2024-04-12,111.883000,101.518456,73.742849,10.209517,51.720475
2024-04-15,111.599000,101.640519,74.465522,9.797747,49.866672
2024-04-16,110.757000,101.664384,73.110509,8.943757,51.492585
2024-04-17,112.729000,101.706916,76.573321,10.837104,47.217070
