date,close,bond_value,convert_value,bond_premium,convert_premium
2026-03-18,100.000000,83.312292,85.552147,20.030308,16.887773
2026-03-19,100.000000,83.348143,82.638037,19.978679,21.009651
2026-03-20,100.000000,83.359012,80.184049,19.963035,24.713083
2026-03-23,100.000000,83.421780,74.631902,19.872772,33.990958
2026-03-24,100.000000,83.457969,77.944785,19.820792,28.295946
2026-03-25,100.000000,83.478775,79.355828,19.790929,26.014689
2026-03-26,100.000000,83.500145,77.730061,19.760272,28.650355
2026-03-27,100.000000,83.520337,78.711656,19.731318,27.045986
2026-03-30,100.000000,83.583761,78.220859,19.640464,27.843137
2026-03-31,100.000000,83.682842,77.392638,19.498809,29.211256
2026-04-01,100.000000,83.689241,79.815951,19.489672,25.288240
2026-04-02,100.000000,83.699499,78.312883,19.475028,27.692910
2026-04-03,100.000000,83.805343,78.374233,19.324134,27.592955
2026-04-07,100.000000,83.987067,78.527607,19.065950,27.343750
2026-04-08,100.000000,84.005496,81.993865,19.039831,21.960344
2026-04-09,,84.022814,81.165644,19.015295,23.204837
2026-04-10,,84.057383,81.901840,18.966349,22.097378
2026-04-13,,84.162784,81.809816,18.817363,22.234721
2026-04-14,148.829000,84.117914,82.484663,76.929019,80.432332
2026-04-15,145.008000,84.137688,81.840491,72.346072,77.183688
2026-04-16,145.905000,84.144635,82.546012,73.397864,76.755964
2026-04-17,145.856000,84.143656,81.564417,73.341648,78.823076
2026-04-20,146.502000,84.220703,82.883436,73.950103,76.756669
2026-04-21,145.481000,84.311484,81.748466,72.551819,77.961749
2026-04-22,146.119000,84.367176,82.607362,73.194135,76.883750
2026-04-23,144.307000,84.377187,81.042945,71.026086,78.062385
2026-04-24,143.666000,84.366702,80.705521,70.287562,78.012604
2026-04-27,144.700000,84.380657,82.484663,71.484799,75.426553
2026-04-28,143.761000,84.363796,80.000000,70.406034,79.701250
2026-04-29,145.382000,84.360754,81.380368,72.333690,78.645051
2026-04-30,146.482000,84.335674,81.472393,73.689250,79.793419
2026-05-06,146.464000,84.420228,81.840491,73.493965,78.962759
2026-05-07,146.609000,84.461645,83.435583,73.580564,75.715199
2026-05-08,146.769000,84.465116,84.662577,73.762859,73.357587
2026-05-11,146.506000,84.542394,84.570552,73.292941,73.235241
2026-05-12,144.824000,84.556751,84.233129,71.274319,71.932353
2026-05-13,146.311000,84.685977,84.938650,72.768864,72.254915
2026-05-14,147.023000,84.701340,83.220859,73.578127,76.666045
2026-05-15,145.703000,84.810256,84.386503,71.798797,72.661498
2026-05-18,146.062000,84.992494,85.245399,71.852822,71.342972
2026-05-19,147.593000,85.131986,85.429448,73.369619,72.765953
2026-05-20,146.911000,85.217034,84.447853,72.396283,73.966531
2026-05-21,145.911000,85.190668,82.883436,71.275803,76.043620
2026-05-22,145.951000,85.242639,84.601227,71.218303,72.516410
2026-05-25,145.842000,85.315044,84.631902,70.945232,72.325089
2026-05-26,144.157000,85.329274,81.809816,68.942022,76.209906
2026-05-27,143.420000,85.321002,79.171779,68.094603,81.150407
2026-05-28,143.468000,85.356349,79.846626,68.081228,79.679478
2026-05-29,141.073000,85.505983,76.319018,64.986115,84.846455
2026-06-01,143.104000,85.689156,78.527607,67.003629,82.234000
2026-06-02,142.556000,85.776276,77.055215,66.195138,85.005000
2026-06-03,143.443000,85.915048,76.533742,66.959110,87.424521
2026-06-04,143.351000,86.000122,75.797546,66.686973,89.123537
2026-06-05,144.232000,86.038563,76.656442,67.636459,88.153790
2026-06-08,142.686000,85.997323,73.581395,65.919119,93.915866
2026-06-09,142.158000,86.020616,73.023256,65.260384,94.674968
2026-06-10,140.315000,86.040182,71.844961,63.080781,95.302492
2026-06-11,139.269000,86.026036,70.821705,61.891687,96.647340
2026-06-12,140.647000,85.936318,71.348837,63.664215,97.125847
2026-06-15,141.137000,86.005230,73.023256,64.102811,93.276783
2026-06-16,140.886000,86.049521,73.488372,63.726653,91.711962
2026-06-17,138.476000,86.062627,71.782946,60.901434,92.909330
2026-06-18,136.990000,86.149084,71.007752,59.015039,92.922598
2026-06-22,136.646000,86.225177,69.271318,58.475755,97.262019
2026-06-23,135.870000,86.258997,69.984496,57.514003,94.143000
2026-06-24,133.962000,86.272436,68.031008,55.277868,96.913149
2026-06-25,132.630000,86.325877,66.232558,53.638752,100.248947
2026-06-26,130.806000,86.367716,63.472868,51.452425,106.081754
2026-06-29,130.485000,86.443920,64.031008,50.947573,103.784080
2026-06-30,131.597000,86.510256,64.682171,52.117224,103.451738
2026-07-01,132.517000,86.457101,66.418605,53.274859,99.517892
2026-07-02,132.795000,86.442831,67.534884,53.621762,96.631715
2026-07-03,134.770000,86.410290,70.821705,55.965220,90.294768
2026-07-06,133.873000,86.477936,69.147287,54.805962,93.605572
2026-07-07,132.489000,86.514454,66.697674,53.140884,98.641109
2026-07-08,131.822000,86.479208,65.550388,52.432015,101.100260
2026-07-09,131.466000,86.448013,65.457364,52.075213,100.842184
2026-07-10,132.311000,86.505726,66.356589,52.950568,99.393914
2026-07-13,130.534000,86.638330,64.124031,50.665415,103.564869
2026-07-14,132.157000,86.811090,64.930233,52.235158,103.536927
2026-07-15,133.170000,86.867803,65.984496,53.301909,101.820136
2026-07-16,134.018000,86.876231,66.821705,54.263138,100.560580
2026-07-17,133.762000,86.968327,63.844961,53.805419,109.510661
2026-07-20,134.753000,87.089936,62.697674,54.728556,114.925037
2026-07-21,136.633000,87.078051,63.875969,56.908657,113.903604
2026-07-22,137.472000,87.196225,62.077519,57.658202,121.452148
2026-07-23,137.004000,87.220308,63.286822,57.078097,116.481088
2026-07-24,134.600000,87.268269,61.736434,54.237045,118.023606
2026-07-27,135.773000,87.400554,63.069767,55.345698,115.274299
2026-07-28,135.181000,87.400510,63.193798,54.668434,113.914978
2026-07-29,137.209000,87.395543,64.248062,56.997709,113.561306
2026-07-30,136.681000,87.403833,64.496124,56.378725,111.921262
2026-07-31,138.722000,87.464586,66.170543,58.603621,109.643135
2026-08-03,139.654000,87.551158,67.751938,59.511311,106.125469
2026-08-04,139.943000,87.588463,67.255814,59.773325,108.075692
2026-08-05,142.115000,87.628599,67.627907,62.178788,110.142538
2026-08-06,141.388000,87.699702,67.038760,61.218337,110.904857
2026-08-07,139.168000,87.712111,66.542636,58.664520,109.141100
2026-08-10,139.303000,87.885255,67.937984,58.505542,105.044352
2026-08-11,138.206000,88.013998,67.472868,57.027294,104.831962
2026-08-12,138.018000,88.107147,67.410853,56.647905,104.741513
2026-08-13,135.926000,88.246284,66.604651,54.030281,104.078841
2026-08-14,134.897000,88.381760,66.418605,52.629910,103.101225
2026-08-17,135.210000,88.569523,67.100775,52.659737,101.502888
2026-08-18,134.338000,88.680783,66.418605,51.484905,102.259594
2026-08-19,132.615000,88.799958,63.472868,49.341286,108.931790
2026-08-20,132.602000,88.881813,65.271318,49.189126,103.155083
2026-08-21,132.223000,88.953137,64.651163,48.643437,104.517590
2026-08-24,131.649000,89.096359,64.000000,47.760247,105.701562
2026-08-25,132.963000,89.227068,65.643411,49.016440,102.553460
2026-08-26,133.990000,89.259495,65.426357,50.112881,104.795142
2026-08-27,134.629000,89.362483,64.930233,50.654945,107.344090
