date,close,bond_value,convert_value,bond_premium,convert_premium
2021-04-12,,87.974241,96.590909,13.669636,3.529412
2021-04-13,,88.061036,93.344156,13.557602,7.130435
2021-04-14,,88.040772,94.318182,13.583739,6.024096
2021-04-15,,88.073710,94.155844,13.541260,6.206897
2021-04-16,,88.040421,95.454545,13.584191,4.761905
2021-04-19,,88.071293,95.941558,13.544376,4.230118
2021-04-20,,88.036428,95.129870,13.589342,5.119454
2021-04-21,,88.051005,94.318182,13.570538,6.024096
2021-04-22,,88.094600,93.993506,13.514336,6.390328
2021-04-23,,88.144013,92.370130,13.450700,8.260105
2021-04-26,,88.200237,92.857143,13.378381,7.692308
2021-04-27,,88.145004,91.071429,13.449425,9.803922
2021-04-28,,88.187272,93.831169,13.395049,6.574394
2021-04-29,,88.175403,93.668831,13.410313,6.759099
2021-04-30,,88.161472,90.097403,13.428234,10.990991
2021-05-06,,88.255900,89.772727,13.306872,11.392405
2021-05-07,,88.293219,90.097403,13.258981,10.990991
2021-05-10,,88.377068,89.285714,13.151525,12.000000
2021-05-11,,88.413703,92.207792,13.104640,8.450704
2021-05-12,99.000000,88.471394,90.909091,11.900577,8.900000
2021-05-13,99.120000,88.487657,91.558442,12.015622,8.258723
2021-05-14,99.670000,88.486621,94.642857,12.638497,5.311698
2021-05-17,99.970000,88.517752,95.941558,12.937798,4.198849
2021-05-18,100.020000,88.505835,96.266234,13.009498,3.899359
2021-05-19,100.400000,88.517539,95.779221,13.423849,4.824407
2021-05-20,101.590000,88.529817,97.240260,14.752299,4.473189
2021-05-21,101.650000,88.565102,95.292208,14.774328,6.671891
2021-05-24,101.900000,88.690229,96.915584,14.894280,5.143049
2021-05-25,101.690000,88.676491,96.103896,14.675263,5.812568
2021-05-26,103.010000,88.737878,96.266234,16.083461,7.005329
2021-05-27,105.780000,88.747525,97.402597,19.192056,8.600800
2021-05-28,105.290000,88.750702,98.214286,18.635681,7.204364
2021-05-31,104.430000,88.738840,96.428571,17.682403,8.297778
2021-06-01,105.070000,88.772352,99.025974,18.358924,6.103475
2021-06-02,104.840000,88.738012,99.512987,18.145537,5.353083
2021-06-03,104.350000,88.772674,98.376623,17.547433,6.071947
2021-06-04,104.360000,88.752272,98.051948,17.585722,6.433377
2021-06-07,104.490000,88.780975,97.402597,17.694134,7.276400
2021-06-08,104.270000,88.759089,96.103896,17.475293,8.497162
2021-06-09,104.230000,88.729563,98.051948,17.469303,6.300795
2021-06-10,104.040000,88.704589,97.727273,17.288183,6.459535
2021-06-11,103.790000,88.770368,97.240260,16.919645,6.735626
2021-06-15,103.620000,88.825376,95.779221,16.655853,8.186305
2021-06-16,103.640000,88.942825,97.564935,16.524296,6.226689
2021-06-17,103.390000,88.996524,97.402597,16.173076,6.147067
2021-06-18,102.490000,88.995631,95.371901,15.162957,7.463518
2021-06-21,103.000000,88.972428,96.198347,15.766201,7.070447
2021-06-22,105.490000,88.966437,100.991736,18.572805,4.454092
2021-06-23,105.510000,89.015203,99.834711,18.530314,5.684685
2021-06-24,105.820000,89.066573,99.669421,18.810006,6.170978
2021-06-25,107.450000,89.137969,101.157025,20.543469,6.220997
2021-06-28,106.670000,89.199033,99.338843,19.586499,7.379950
2021-06-29,106.010000,89.267373,99.173554,18.755595,6.893417
2021-06-30,105.470000,89.242096,98.347107,18.184136,7.242605
2021-07-01,105.650000,89.289638,96.694215,18.322800,9.261966
2021-07-02,105.060000,89.316131,96.033058,17.627128,9.399828
2021-07-05,105.050000,89.379407,95.371901,17.532667,10.147747
2021-07-06,105.220000,89.471227,96.198347,17.602053,9.378179
2021-07-07,105.780000,89.519082,96.528926,18.164751,9.583733
2021-07-08,105.890000,89.755771,95.206612,17.975701,11.221267
2021-07-09,105.840000,89.698769,95.041322,17.994930,11.362087
2021-07-12,105.730000,89.787041,94.876033,17.756414,11.440157
2021-07-13,106.210000,89.953556,95.206612,18.072042,11.557378
2021-07-14,105.500000,90.076835,93.553719,17.122232,12.769435
2021-07-15,105.030000,89.974384,93.057851,16.733224,12.865275
2021-07-16,105.520000,89.998246,94.876033,17.246729,11.218815
2021-07-19,105.800000,90.096504,93.388430,17.429640,13.290265
2021-07-20,105.730000,90.199537,95.867769,17.217896,10.287328
2021-07-21,105.980000,90.326216,96.198347,17.330277,10.168213
2021-07-22,106.340000,90.432052,96.528926,17.591051,10.163870
2021-07-23,107.200000,90.486515,95.371901,18.470692,12.402080
2021-07-26,105.310000,90.601202,95.041322,16.234661,10.804435
2021-07-27,103.800000,90.627781,92.892562,14.534417,11.741993
2021-07-28,103.030000,90.598430,91.404959,13.721617,12.718174
2021-07-29,104.470000,90.618856,94.214876,15.285057,10.884825
2021-07-30,105.550000,90.688165,96.363636,16.387844,9.533019
2021-08-02,106.070000,90.812394,94.876033,16.801238,11.798519
2021-08-03,105.950000,90.849807,95.702479,16.621051,10.707686
2021-08-04,106.320000,90.892307,94.710744,16.973596,12.257592
2021-08-05,105.800000,90.881116,93.057851,16.415824,13.692718
2021-08-06,106.030000,90.898192,94.214876,16.646984,12.540614
2021-08-09,106.220000,90.854954,95.041322,16.911621,11.761913
