date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,112.777000,96.581880,99.809524,16.768280,12.992223
2021-01-05,114.200000,96.596203,102.095238,18.224108,11.856343
2021-01-06,112.880000,96.642410,99.428571,16.801723,13.528736
2021-01-07,112.399000,96.679990,97.142857,16.258804,15.704853
2021-01-08,111.300000,96.724727,98.265896,15.068817,13.264118
2021-01-11,109.502000,96.727864,95.183044,13.206263,15.043599
2021-01-12,109.700000,96.791128,95.568401,13.336834,14.786895
2021-01-13,108.000000,96.832885,93.256262,11.532358,15.809917
2021-01-14,108.290000,96.888515,94.605010,11.767633,14.465397
2021-01-15,109.080000,96.906293,95.761079,12.562349,13.908491
2021-01-18,110.551000,96.937508,96.146435,14.043576,14.981902
2021-01-19,119.300000,96.919201,105.780347,23.092224,12.780874
2021-01-20,112.800000,96.949394,101.734104,16.349360,10.877273
2021-01-21,111.999000,96.949939,101.926782,15.522507,9.881817
2021-01-22,110.501000,96.962908,101.348748,13.962134,9.030454
2021-01-25,109.390000,96.977865,97.302505,12.798936,12.422594
2021-01-26,110.580000,96.956722,97.302505,14.050885,13.645584
2021-01-27,109.130000,96.940970,97.109827,12.573662,12.377917
2021-01-28,106.110000,96.941115,95.375723,9.458200,11.254727
2021-01-29,104.521000,96.819928,94.219653,7.954016,10.933331
2021-02-01,105.990000,96.848723,94.026975,9.438717,12.722971
2021-02-02,104.000000,96.874689,94.605010,7.355183,9.930754
2021-02-03,104.102000,96.854925,95.953757,7.482402,8.491843
2021-02-04,103.000000,96.797048,93.834297,6.408204,9.767967
2021-02-05,102.800000,96.810538,93.641618,6.186787,9.780247
2021-02-08,102.810000,96.879505,94.412331,6.121516,8.894673
2021-02-09,105.397000,96.842221,95.761079,8.833729,10.062461
2021-02-10,105.700000,96.868473,94.797688,9.117030,11.500610
2021-02-18,109.550000,96.897525,97.880539,13.057583,11.922146
2021-02-19,110.790000,96.863929,100.578035,14.376942,10.153276
2021-02-22,112.490000,96.906968,99.807322,16.080404,12.707162
2021-02-23,111.005000,96.900466,101.348748,14.555693,9.527747
2021-02-24,111.000000,96.929117,99.614644,14.516673,11.429400
2021-02-25,111.000000,96.974588,99.229287,14.462976,11.862136
2021-02-26,110.776000,97.032847,100.192678,14.163403,10.562969
2021-03-01,110.911000,97.109631,100.963391,14.212152,9.852689
2021-03-02,109.512000,97.216327,98.843931,12.647745,10.792842
2021-03-03,109.809000,97.219549,99.421965,12.949506,10.447424
2021-03-04,108.401000,97.249077,98.265896,11.467381,10.313959
2021-03-05,109.298000,97.335584,100.000000,12.289870,9.298000
2021-03-08,109.820000,97.397346,99.421965,12.754613,10.458488
2021-03-09,107.550000,97.492242,97.302505,10.316470,10.531584
2021-03-10,107.139000,97.541712,95.761079,9.839163,11.881571
2021-03-11,107.810000,97.583731,96.917148,10.479482,11.239344
2021-03-12,108.301000,97.600878,96.146435,10.963141,12.641721
2021-03-15,108.427000,97.558569,97.109827,11.140416,11.653994
2021-03-16,110.300000,97.590509,97.302505,13.023286,13.357822
2021-03-17,110.360000,97.599867,98.265896,13.073924,12.307529
2021-03-18,109.500000,97.522766,97.495183,12.281475,12.313241
2021-03-19,109.600000,97.493369,97.880539,12.417902,11.973228
2021-03-22,110.399000,97.534413,98.651252,13.189793,11.908361
2021-03-23,109.788000,97.563147,97.495183,12.530195,12.608640
2021-03-24,107.906000,97.604927,96.146435,10.553846,12.230890
2021-03-25,107.524000,97.610731,95.953757,10.155922,12.058145
2021-03-26,108.000000,97.644094,96.531792,10.605767,11.880240
2021-03-29,108.092000,97.659147,96.146435,10.682925,12.424345
2021-03-30,107.151000,97.665403,94.605010,9.712341,13.261444
2021-03-31,107.100000,97.679432,94.990366,9.644372,12.748276
2021-04-01,108.000000,97.712595,95.568401,10.528228,13.008065
2021-04-02,107.444000,97.711343,95.568401,9.960622,12.426282
2021-04-06,107.700000,97.761550,96.917148,10.166011,11.125845
2021-04-07,108.248000,97.773774,97.109827,10.712715,11.469667
2021-04-08,109.350000,97.760057,98.843931,11.855499,10.628947
2021-04-09,108.904000,97.742558,97.880539,11.419224,11.262157
2021-04-12,108.093000,97.819450,95.953757,10.502564,12.651139
2021-04-13,107.199000,97.865618,95.568401,9.536936,12.169921
2021-04-14,107.173000,97.930716,96.531792,9.437575,11.023527
2021-04-15,105.900000,97.986093,95.568401,8.076562,10.810685
2021-04-16,107.500000,98.007139,97.880539,9.685887,9.827756
2021-04-19,107.643000,98.107830,97.880539,9.719071,9.973852
2021-04-20,108.977000,98.121082,96.917148,11.063797,12.443465
2021-04-21,109.100000,98.169450,96.339114,11.134371,13.245800
2021-04-22,108.127000,98.186579,96.531792,10.124012,12.011802
2021-04-23,107.103000,98.211661,95.761079,9.053241,11.843978
2021-04-26,109.021000,98.280614,99.807322,10.928286,9.231465
2021-04-27,109.950000,98.296428,101.348748,11.855540,8.486787
2021-04-28,111.500000,98.283761,100.385356,13.447022,11.071977
2021-04-29,105.300000,98.276606,91.136802,7.146557,15.540592
2021-04-30,105.000000,98.348177,89.595376,6.763545,17.193548
2021-05-06,104.911000,98.441861,89.017341,6.571533,17.854565
2021-05-07,104.938000,98.451800,85.934489,6.588199,22.113951
2021-05-10,105.042000,98.476919,86.705202,6.666619,21.148440
2021-05-11,106.100000,98.507392,87.090559,7.707653,21.827212
2021-05-12,106.133000,98.605224,88.439306,7.634257,20.006595
2021-05-13,106.351000,98.692245,89.788054,7.760240,18.446715
2021-05-14,106.102000,98.747512,89.788054,7.447770,18.169395
2021-05-17,105.429000,98.802495,87.668593,6.706820,20.258574
2021-05-18,105.697000,98.861937,87.861272,6.913746,20.299875
2021-05-19,106.033000,98.906348,89.595376,7.205455,18.346510
2021-05-20,106.800000,98.937591,88.053950,7.946837,21.289278
2021-05-21,106.802000,98.952438,87.668593,7.932661,21.824699
2021-05-24,106.947000,98.995675,87.090559,8.031992,22.799763
2021-05-25,107.393000,98.995115,87.283237,8.483131,23.039662
2021-05-26,107.889000,99.004067,88.631985,8.974311,21.726937
2021-05-27,107.459000,99.053390,88.439306,8.485939,21.505928
2021-05-28,107.149000,99.050820,87.283237,8.175782,22.760113
2021-05-31,106.881000,99.109252,87.283237,7.841597,22.453066
2021-06-01,106.897000,99.093347,87.668593,7.875053,21.933062
2021-06-02,106.940000,99.102921,86.705202,7.908020,23.337467
2021-06-03,106.971000,99.174369,87.090559,7.861538,22.827321
2021-06-04,106.941000,99.193569,86.319846,7.810417,23.889239
2021-06-07,107.199000,99.234063,86.319846,8.026415,24.188127
2021-06-08,106.958000,99.217891,86.512524,7.801122,23.632967
2021-06-09,106.964000,99.161571,87.283237,7.868400,22.548159
2021-06-10,106.838000,99.195595,86.705202,7.704379,23.219827
2021-06-11,106.830000,99.249501,86.319846,7.637821,23.760647
2021-06-15,106.664000,99.354504,84.778420,7.356985,25.815036
2021-06-16,105.490000,99.346031,84.200385,6.184414,25.284462
2021-06-17,104.987000,99.341821,84.200385,5.682581,24.687078
2021-06-18,105.250000,99.339704,82.851638,5.949581,27.034302
2021-06-21,105.245000,99.394556,82.080925,5.886080,28.221021
2021-06-22,105.600000,99.417523,83.236994,6.218700,26.866667
2021-06-23,105.980000,99.418276,82.851638,6.600118,27.915395
2021-06-24,106.976000,99.434911,82.080925,7.583945,30.329915
2021-06-25,106.688000,99.449005,82.080925,7.279103,29.979042
2021-06-28,107.250000,99.509302,84.778420,7.778869,26.506250
2021-06-29,107.166000,99.496707,83.622351,7.708088,28.154733
2021-06-30,105.775000,99.507608,80.924855,6.298404,30.707679
2021-07-01,105.701000,99.544571,81.117534,6.184596,30.305983
2021-07-02,105.799000,99.570635,80.732177,6.255223,31.049358
2021-07-05,105.941000,99.637416,81.695568,6.326523,29.677781
2021-07-06,106.000000,99.629237,81.695568,6.394471,29.750000
2021-07-07,106.000000,99.689060,81.117534,6.330624,30.674584
2021-07-08,105.280000,99.810704,76.107900,5.479669,38.329924
2021-07-09,105.186000,99.825804,76.107900,5.369549,38.206415
2021-07-12,105.501000,99.843209,76.493256,5.666675,37.921962
2021-07-13,105.730000,99.895401,77.842004,5.840708,35.826411
2021-07-14,106.178000,99.904305,77.263969,6.279704,37.422399
2021-07-15,105.298000,99.989373,74.951830,5.309192,40.487563
2021-07-16,105.289000,100.038613,73.795761,5.248361,42.676217
2021-07-19,105.025000,100.115535,73.410405,4.903799,43.065551
2021-07-20,104.926000,100.121776,73.988439,4.798380,41.814047
2021-07-21,105.001000,100.205169,73.603083,4.786011,42.658427
2021-07-22,105.500000,100.242656,73.795761,5.244618,42.962141
2021-07-23,105.999000,100.330836,72.254335,5.649473,46.702616
2021-07-26,105.380000,100.357558,70.712909,5.004548,49.025123
2021-07-27,105.395000,100.421575,69.749518,4.952546,51.104986
2021-07-28,103.870000,100.450565,66.473988,3.404097,56.256609
2021-07-29,104.401000,100.465330,67.244701,3.917441,55.255355
2021-07-30,104.739000,100.530723,68.786127,4.186061,52.267622
2021-08-02,105.309000,100.603899,71.483622,4.676858,47.319059
2021-08-03,105.390000,100.661780,70.905588,4.697135,48.634266
2021-08-04,105.615000,100.678526,70.905588,4.903204,48.951590
2021-08-05,105.980000,100.730434,70.134875,5.211499,51.108846
2021-08-06,106.398000,100.749777,70.134875,5.606189,51.704841
2021-08-09,106.951000,100.685348,71.290944,6.223002,50.020457
2021-08-10,107.148000,100.732595,71.868979,6.368748,49.087968
2021-08-11,107.000000,100.738003,72.254335,6.216122,48.088000
2021-08-12,107.048000,100.747237,72.447013,6.254030,47.760404
2021-08-13,106.996000,100.754865,72.832370,6.194376,46.907206
2021-08-16,107.023000,100.819129,73.603083,6.153466,45.405594
2021-08-17,106.004000,100.876129,72.254335,5.083334,46.709536
2021-08-18,106.599000,100.921502,72.832370,5.625657,46.362119
2021-08-19,106.689000,100.981773,72.447013,5.651740,47.264870
2021-08-20,106.396000,101.035785,71.483622,5.305264,48.839687
2021-08-23,107.002000,101.100293,72.832370,5.837478,46.915444
2021-08-24,107.330000,101.107794,73.217726,6.154032,46.590184
2021-08-25,107.800000,101.123516,73.217726,6.602306,47.232105
2021-08-26,107.990000,101.143523,72.254335,6.769071,49.458160
2021-08-27,107.920000,101.158055,70.905588,6.684535,52.202391
2021-08-30,107.898000,101.180414,70.134875,6.639216,53.843577
2021-08-31,107.940000,101.178242,70.327553,6.683016,53.481808
2021-09-01,107.700000,101.191519,70.905588,6.431844,51.892120
2021-09-02,108.030000,101.232383,70.327553,6.714864,53.609781
2021-09-03,108.268000,101.236178,71.290944,6.945958,51.867816
2021-09-06,108.496000,101.276454,72.061657,7.128554,50.559957
2021-09-07,108.810000,101.322928,72.639692,7.389316,49.794138
2021-09-08,111.298000,101.340362,78.420039,9.825935,41.925459
2021-09-09,110.500000,101.342736,77.071291,9.035935,43.373750
2021-09-10,110.009000,101.342251,76.107900,8.551960,44.543471
2021-09-13,112.470000,101.336369,80.154143,10.986807,40.317139
2021-09-14,111.795000,101.319101,79.768786,10.339511,40.148804
2021-09-15,110.710000,101.297524,79.768786,9.291911,38.788623
2021-09-16,110.300000,101.262403,80.154143,8.924929,37.609856
2021-09-17,110.010000,101.253100,79.576108,8.648526,38.245012
2021-09-22,111.000000,101.291317,80.924855,9.584911,37.164286
2021-09-23,110.900000,101.272788,79.961464,9.506218,38.691807
2021-09-24,110.888000,101.297951,81.695568,9.467170,35.733189
2021-09-27,108.997000,101.302286,76.685934,7.595795,42.134279
2021-09-28,108.902000,101.254980,78.034682,7.552241,39.555896
2021-09-29,106.720000,101.256835,75.144509,5.395355,42.019692
2021-09-30,108.880000,101.283007,76.107900,7.500757,43.060051
2021-10-08,109.373000,101.356421,78.420039,7.909296,39.470730
2021-10-11,109.428000,101.350247,78.612717,7.970136,39.198853
2021-10-12,107.899000,101.368950,77.071291,6.441864,39.998953
2021-10-13,106.970000,101.386524,76.685934,5.507118,39.491030
2021-10-14,106.513000,101.361346,76.493256,5.082464,39.244955
2021-10-15,106.836000,101.368269,74.759152,5.393927,42.906918
2021-10-18,107.755000,101.356201,75.915222,6.313179,41.941231
2021-10-19,107.910000,101.342740,77.071291,6.480247,40.013225
2021-10-20,108.492000,101.339474,79.383430,7.057986,36.668320
2021-10-21,108.581000,101.344872,78.805395,7.140103,37.783714
2021-10-22,108.303000,101.300431,79.190751,6.912674,36.762182
2021-10-25,107.978000,101.372425,78.998073,6.516146,36.684346
2021-10-26,108.200000,101.473754,78.420039,6.628558,37.974939
2021-10-27,108.500000,101.470553,79.383430,6.927573,36.678398
2021-10-28,108.080000,101.502777,77.071291,6.479845,40.233800
2021-10-29,109.260000,101.488672,79.190751,7.657336,37.970657
2021-11-01,111.700000,101.542657,82.658960,10.003031,35.133566
2021-11-02,111.646000,101.586457,80.924855,9.902445,37.962557
2021-11-03,111.714000,101.611588,79.576108,9.942185,40.386358
2021-11-04,113.800000,101.598319,82.851638,12.009727,37.353953
2021-11-05,113.986000,101.660571,81.888247,12.124100,39.197021
2021-11-08,113.100000,101.724509,81.117534,11.182645,39.427316
2021-11-09,114.100000,101.740444,83.622351,12.148124,36.446774
2021-11-10,114.860000,101.733897,84.971098,12.902389,35.175374
2021-11-11,115.096000,101.741451,84.393064,13.125966,36.380877
2021-11-12,117.100000,101.793026,88.246628,15.037351,32.696288
2021-11-15,123.500000,101.852031,91.907514,21.254332,34.374214
2021-11-16,122.000000,101.881633,91.136802,19.746805,33.864693
2021-11-17,121.998000,101.918498,91.907514,19.701529,32.739962
2021-11-18,118.401000,101.904560,90.558767,16.188127,30.744934
2021-11-19,119.300000,101.920606,90.366089,17.051894,32.018550
2021-11-22,119.888000,101.945550,92.292871,17.600032,29.899524
2021-11-23,120.816000,101.963071,91.907514,18.489958,31.453887
2021-11-24,120.710000,101.981854,88.631985,18.364195,36.192370
2021-11-25,124.660000,101.976961,90.558767,22.243298,37.656468
2021-11-26,125.100000,101.967119,92.292871,22.686608,35.546764
2021-11-29,123.807000,100.739180,91.136802,22.898559,35.847427
2021-11-30,121.500000,100.751722,89.402697,20.593472,35.901940
2021-12-01,122.800000,100.722613,92.100193,21.918997,33.333054
2021-12-02,122.200000,100.766496,90.366089,21.270467,35.227719
2021-12-03,122.606000,100.803129,88.439306,21.629161,38.632928
2021-12-06,117.857000,100.850506,84.778420,16.863073,39.017689
2021-12-07,114.800000,100.875071,84.393064,13.804133,36.030137
2021-12-08,116.896000,100.876248,84.778420,15.880599,37.884145
2021-12-09,117.000000,100.904914,84.200385,15.950745,38.954233
2021-12-10,117.170000,100.877097,83.236994,16.151242,40.766736
2021-12-13,117.700000,100.906177,83.044316,16.643008,41.731555
2021-12-14,118.000000,100.923204,83.236994,16.920584,41.763889
2021-12-15,118.120000,100.929718,84.200385,17.031933,40.284394
2021-12-16,118.574000,100.945079,83.044316,17.463874,42.784005
2021-12-17,118.499000,100.965141,82.851638,17.366251,43.025537
2021-12-20,117.999000,100.974876,83.622351,16.859762,41.109403
2021-12-21,118.920000,100.968186,84.585742,17.779674,40.591071
2021-12-22,120.310000,100.956391,84.585742,19.170266,42.234374
2021-12-23,124.500000,100.965854,93.063584,23.309016,33.779503
2021-12-24,122.642000,100.955095,88.824663,21.481734,38.072013
2021-12-27,124.214000,100.970310,91.522158,23.020322,35.720139
2021-12-28,128.500000,100.982233,95.761079,27.250108,34.188129
2021-12-29,126.280000,101.007893,97.302505,25.019933,29.780832
2021-12-30,127.200000,101.046698,97.109827,25.882392,30.985714
2021-12-31,125.930000,101.048759,96.146435,24.623005,30.977295
2022-01-04,130.000000,101.073601,100.963391,28.619143,28.759542
2022-01-05,130.297000,101.071126,100.578035,28.916145,29.548167
2022-01-06,129.242000,101.071700,100.192678,27.871600,28.993458
2022-01-07,129.270000,101.095856,98.265896,27.868743,31.551235
2022-01-10,129.000000,101.144475,100.385356,27.540333,28.504798
2022-01-11,129.003000,101.162888,104.816956,27.520084,23.074553
2022-01-12,128.222000,101.225329,104.816956,26.669878,22.329445
2022-01-13,129.999000,101.263150,107.707129,28.377401,20.696746
2022-01-14,129.602000,101.311562,111.560694,27.924195,16.171741
2022-01-17,130.277000,101.389962,107.129094,28.491024,21.607487
2022-01-18,128.193000,101.436178,101.734104,26.377987,26.007892
2022-01-19,130.655000,101.446681,101.926782,28.791794,28.185151
2022-01-20,129.002000,101.534609,99.036609,27.052244,30.256883
2022-01-21,127.776000,101.579258,98.073218,25.789460,30.286334
2022-01-24,125.414000,101.628403,99.421965,23.404478,26.143151
2022-01-25,123.650000,101.665471,97.109827,21.624382,27.330060
2022-01-26,125.410000,101.693837,99.807322,23.321141,25.652104
2022-01-27,124.200000,101.666231,95.568401,22.164458,29.959274
2022-01-28,124.530000,101.728319,98.458574,22.414290,26.479589
2022-02-07,126.000000,101.886410,100.000000,23.667130,26.000000
2022-02-08,126.105000,101.938721,99.614644,23.706673,26.592834
2022-02-09,128.827000,101.959228,105.009634,26.351486,22.681125
2022-02-10,129.650000,101.986943,107.707129,27.124116,20.372719
2022-02-11,130.000000,101.937162,108.863198,27.529546,19.415929
2022-02-14,123.902000,101.966469,106.743738,21.512494,16.074256
2022-02-15,121.861000,102.008448,105.009634,19.461674,16.047448
2022-02-16,122.800000,102.016762,105.394990,20.372376,16.514077
2022-02-17,122.299000,102.050502,103.082852,19.841644,18.641460
2022-02-18,126.984000,102.079279,106.936416,24.397431,18.747200
2022-02-21,126.999000,102.053943,109.633911,24.443011,15.839158
2022-02-22,126.529000,102.043619,105.973025,23.995015,19.397365
2022-02-23,128.312000,102.058382,107.129094,25.724117,19.773252
2022-02-24,127.300000,102.060492,103.082852,24.729949,23.492897
2022-02-25,128.030000,102.082661,106.358382,25.417968,20.376033
2022-02-28,128.500000,102.123209,105.394990,25.828400,21.922303
2022-03-01,127.900000,102.144631,105.780347,25.214608,20.910929
2022-03-02,127.945000,102.133274,104.816956,25.272593,22.065175
2022-03-03,126.596000,102.084657,105.009634,24.010800,20.556558
2022-03-04,122.912000,102.077675,105.394990,20.410266,16.620344
2022-03-07,121.117000,102.065493,103.082852,18.665963,17.494809
2022-03-08,118.998000,102.063505,97.109827,16.592116,22.539607
2022-03-09,116.000000,102.036532,94.026975,13.684773,23.368852
2022-03-10,117.306000,101.991324,95.568401,15.015666,22.745593
2022-03-11,117.300000,101.971269,94.797688,15.032401,23.737195
2022-03-14,117.800000,102.049865,94.412331,15.433763,24.771837
2022-03-15,114.800000,101.993248,89.017341,12.556470,28.963636
2022-03-16,114.765000,101.969838,88.439306,12.547987,29.766961
2022-03-17,116.800000,101.947968,87.861272,14.568247,32.936842
2022-03-18,125.300000,101.958825,96.724470,22.892746,29.543227
2022-03-21,124.993000,102.009270,104.046243,22.531021,20.132161
2022-03-22,124.869000,102.013122,100.578035,22.404841,24.151362
2022-03-23,124.292000,102.029148,99.036609,21.820090,25.501066
2022-03-24,121.500000,101.996711,98.073218,19.121488,23.887033
2022-03-25,120.816000,102.039472,99.036609,18.401240,21.991253
2022-03-28,121.603000,102.083303,98.265896,19.121342,23.748935
2022-03-29,119.480000,102.105808,98.458574,17.015870,21.350528
2022-03-30,121.349000,102.121697,100.385356,18.827833,20.883169
2022-03-31,121.462000,102.151905,99.229287,18.903313,22.405394
2022-04-01,124.000000,102.175520,99.421965,21.359793,24.720930
2022-04-06,124.212000,102.283425,101.926782,21.439030,21.863947
2022-04-07,122.600000,102.341199,98.843931,19.795353,24.033918
2022-04-08,122.390000,102.391574,100.385356,19.531320,21.920173
2022-04-11,122.800000,102.417027,103.468208,19.901937,18.683799
2022-04-12,123.218000,102.421022,104.624277,20.305380,17.771901
2022-04-13,122.845000,102.442331,100.385356,19.916248,22.373426
2022-04-14,123.866000,102.474266,101.348748,20.875225,22.217593
2022-04-15,124.000000,102.507357,109.441233,20.966927,13.302817
2022-04-18,125.947000,102.504626,107.707129,22.869577,16.934692
2022-04-19,127.481000,102.532125,110.019268,24.332740,15.871522
2022-04-20,126.980000,102.573000,109.826590,23.794761,15.618632
2022-04-21,123.529000,102.592792,104.624277,20.407095,18.069155
2022-04-22,122.524000,102.607990,102.119461,19.409804,19.981049
2022-04-25,117.300000,102.637034,93.256262,14.286233,25.782438
2022-04-26,114.890000,102.663187,90.366089,11.909638,27.138401
2022-04-27,119.220000,102.699119,98.073218,16.086682,21.562240
2022-04-28,119.121000,102.738464,96.146435,15.945864,23.895389
2022-04-29,121.249000,102.761143,99.229287,17.991097,22.190740
2022-05-05,128.750000,102.838742,109.248555,25.196009,17.850529
2022-05-06,127.099000,102.875504,112.716763,23.546418,12.759626
2022-05-09,128.120000,102.931089,113.294798,24.471626,13.085510
2022-05-10,131.000000,102.957351,121.001927,27.237151,8.262739
2022-05-11,129.890000,103.006331,117.533719,26.099045,10.512967
2022-05-12,132.060000,103.053538,118.882466,28.146983,11.084506
2022-05-13,132.157000,103.083800,118.304432,28.203462,11.709256
2022-05-16,130.400000,103.156408,117.726397,26.409985,10.765303
2022-05-17,131.353000,103.208748,118.497110,27.269251,10.849117
2022-05-18,131.100000,103.236698,118.689788,26.989726,10.456006
2022-05-19,129.901000,103.270424,117.341040,25.787225,10.703808
2022-05-20,129.813000,103.266348,116.955684,25.706972,10.993323
2022-05-23,131.100000,103.311988,118.497110,26.897180,10.635610
2022-05-24,128.743000,103.333557,113.487476,24.589730,13.442474
2022-05-25,129.001000,103.331496,115.221580,24.841898,11.959062
2022-05-26,129.329000,103.360687,114.643545,25.123975,12.809666
2022-05-27,131.199000,103.365882,116.184971,26.926794,12.922522
2022-05-30,134.440000,103.396187,119.267823,30.024138,12.721099
2022-05-31,134.200000,103.374006,120.231214,29.819870,11.618269
2022-06-01,133.897000,103.337592,117.919075,29.572401,13.549907
2022-06-02,131.300000,103.284359,114.450867,27.124767,14.721717
2022-06-06,131.381000,103.255159,114.258189,27.239163,14.986069
2022-06-07,131.935000,103.203762,115.799615,27.839332,13.933885
2022-06-08,132.866000,103.218541,117.726397,28.722997,12.859990
2022-06-09,132.600000,103.255164,118.497110,28.419727,11.901463
2022-06-10,145.810000,103.287333,130.443160,41.169295,11.780487
