date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,109.720000,82.618153,90.786315,32.803744,20.855220
2021-01-05,109.300000,82.568154,89.855942,32.375492,21.639145
2021-01-06,110.220000,82.595603,94.417767,33.445360,16.736503
2021-01-07,108.900000,82.761094,91.086435,31.583567,19.556771
2021-01-08,109.000000,82.693890,90.576230,31.811431,20.340623
2021-01-11,107.360000,82.644547,87.214886,29.905728,23.098252
2021-01-12,107.170000,82.529119,86.764706,29.857196,23.517966
2021-01-13,105.220000,82.479940,83.733493,27.570413,25.660588
2021-01-14,106.320000,82.670486,84.333733,28.606962,26.070548
2021-01-15,107.010000,82.852793,84.783914,29.156781,26.214981
2021-01-18,107.960000,82.904854,86.854742,30.221567,24.299489
2021-01-19,107.990000,82.919353,87.334934,30.234977,23.650405
2021-01-20,107.910000,82.948019,86.974790,30.093522,24.070435
2021-01-21,108.150000,82.976866,86.224490,30.337533,25.428402
2021-01-22,107.600000,83.040421,84.753902,29.575452,26.955807
2021-01-25,106.000000,83.133442,83.883553,27.505847,26.365653
2021-01-26,105.980000,83.152342,82.232893,27.452815,28.877869
2021-01-27,104.210000,83.173816,80.342137,25.291835,29.707777
2021-01-28,102.610000,83.191226,80.312125,23.342334,27.764021
2021-01-29,100.990000,83.136026,80.672269,21.475616,25.185521
2021-02-01,100.150000,83.227641,81.632653,20.332619,22.683750
2021-02-02,99.580000,83.302968,80.852341,19.539559,23.162791
2021-02-03,99.270000,83.297198,81.782713,19.175678,21.382620
2021-02-04,98.670000,83.181069,79.621849,18.620740,23.923272
2021-02-05,98.010000,83.207027,82.172869,17.790532,19.272944
2021-02-08,101.270000,83.337866,83.553421,21.517390,21.203894
2021-02-09,105.950000,83.324772,86.314526,27.153063,22.748748
2021-02-10,108.160000,83.369469,89.435774,29.735743,20.935946
2021-02-18,107.300000,83.483991,90.036014,28.527637,19.174533
2021-02-19,106.250000,83.664278,90.576230,26.995658,17.304506
2021-02-22,107.750000,83.806048,89.705882,28.570673,20.114754
2021-02-23,107.870000,83.826680,89.885954,28.682181,20.007626
2021-02-24,107.200000,83.878352,88.535414,27.804133,21.081492
2021-02-25,105.840000,83.905070,87.815126,26.142557,20.525933
2021-02-26,105.810000,83.905017,87.004802,26.106881,21.613977
2021-03-01,107.240000,83.993162,90.036014,27.677060,19.107893
2021-03-02,106.500000,84.051626,89.585834,26.707840,18.880402
2021-03-03,110.030000,84.063583,91.236495,30.889020,20.598671
2021-03-04,110.110000,84.083156,90.696279,30.953696,21.405202
2021-03-05,109.010000,84.208134,90.486194,29.453053,20.471416
2021-03-08,108.910000,84.234049,90.666267,29.294509,20.121854
2021-03-09,107.650000,84.283207,88.565426,27.724138,21.548560
2021-03-10,108.240000,84.339417,89.135654,28.338568,21.432889
2021-03-11,108.390000,84.285993,90.696279,28.597881,19.508762
2021-03-12,108.570000,84.324233,90.726291,28.753024,19.667628
2021-03-15,107.600000,84.350079,91.176471,27.563603,18.012903
2021-03-16,107.320000,84.313884,91.806723,27.286273,16.897757
2021-03-17,108.490000,84.268516,91.926771,28.743219,18.017852
2021-03-18,108.690000,84.387961,92.797119,28.797992,17.126481
2021-03-19,109.150000,84.360719,93.997599,29.384863,16.119987
