date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,,81.596220,98.125000,22.554697,1.910828
2021-01-05,,81.549435,101.250000,22.625006,-1.234568
2021-01-06,,81.578722,96.250000,22.580984,3.896104
2021-01-07,,81.768393,94.000000,22.296644,6.382979
2021-01-08,96.500000,81.673220,92.625000,18.153784,4.183536
2021-01-11,94.201000,81.601209,85.750000,15.440692,9.855394
2021-01-12,93.777000,81.475704,85.125000,15.098115,10.163877
2021-01-13,92.000000,81.424511,79.250000,12.988090,16.088328
2021-01-14,92.350000,81.603147,79.250000,13.169654,16.529968
2021-01-15,93.400000,81.784184,81.125000,14.203010,15.130971
2021-01-18,94.634000,81.838007,83.000000,15.635759,14.016867
2021-01-19,95.616000,81.852768,84.125000,16.814621,13.659435
2021-01-20,95.400000,81.868921,84.375000,16.527736,13.066667
2021-01-21,95.510000,81.896239,84.500000,16.623182,13.029586
2021-01-22,95.404000,81.957426,86.375000,16.406779,10.453256
2021-01-25,93.600000,82.052283,83.375000,14.073608,12.263868
2021-01-26,93.219000,82.071116,84.000000,13.583200,10.975000
2021-01-27,92.113000,82.092293,82.625000,12.206635,11.483207
2021-01-28,92.350000,82.110231,82.250000,12.470759,12.279635
2021-01-29,91.064000,82.062197,78.750000,10.969488,15.636825
2021-02-01,91.081000,82.164628,77.250000,10.851837,17.904207
2021-02-02,90.710000,82.273368,75.875000,10.254390,19.551895
2021-02-03,89.020000,82.247918,73.000000,8.233742,21.945205
2021-02-04,88.051000,82.110693,72.500000,7.234511,21.449655
2021-02-05,88.200000,82.130173,73.125000,7.390495,20.615385
2021-02-08,86.898000,82.252707,72.500000,5.647586,19.859310
2021-02-09,87.680000,82.254931,73.375000,6.595433,19.495741
2021-02-10,88.700000,82.297177,73.625000,7.780125,20.475382
2021-02-18,89.890000,82.413631,75.750000,9.071763,18.666667
2021-02-19,91.690000,82.595081,78.250000,11.011454,17.175719
2021-02-22,92.906000,82.735559,80.000000,12.292708,16.132500
2021-02-23,92.060000,82.778058,79.625000,11.213046,15.616954
2021-02-24,91.599000,82.808180,80.625000,10.615883,13.611163
2021-02-25,91.699000,82.824409,79.000000,10.714946,16.074684
2021-02-26,91.760000,82.814235,79.750000,10.802207,15.059561
2021-03-01,92.680000,82.902431,81.250000,11.794068,14.067692
2021-03-02,96.900000,82.957428,92.500000,16.806899,4.756757
2021-03-03,97.670000,82.969002,94.375000,17.718664,3.491391
2021-03-04,99.810000,82.974528,98.875000,20.289929,0.945638
2021-03-05,98.150000,83.117917,95.375000,18.085250,2.909567
2021-03-08,98.500000,83.189981,95.750000,18.403682,2.872063
2021-03-09,96.300000,83.242887,91.625000,15.685560,5.102319
2021-03-10,98.200000,83.310158,93.750000,17.872781,4.746667
2021-03-11,101.405000,83.286359,97.250000,21.754632,4.272494
2021-03-12,105.140000,83.345769,100.125000,26.149175,5.008739
2021-03-15,104.600000,83.366413,96.000000,25.470193,8.958333
2021-03-16,107.187000,83.329423,102.500000,28.630436,4.572683
2021-03-17,105.700000,83.269187,97.875000,26.937710,7.994891
2021-03-18,106.990000,83.362540,101.500000,28.343019,5.408867
2021-03-19,107.000000,83.348469,102.875000,28.376683,4.009721
2021-03-22,108.100000,83.383686,104.625000,29.641667,3.321386
2021-03-23,104.300000,83.346815,97.375000,25.139754,7.111682
2021-03-24,105.800000,83.392104,98.750000,26.870524,7.139241
2021-03-25,102.635000,83.397993,91.500000,23.066511,12.169399
2021-03-26,107.000000,83.440118,102.250000,28.235677,4.645477
2021-03-29,106.510000,83.459312,100.750000,27.619072,5.717122
2021-03-30,105.200000,83.391220,96.125000,26.152370,9.440832
2021-03-31,104.800000,83.492196,97.625000,25.520713,7.349552
2021-04-01,102.782000,83.512796,94.250000,23.073355,9.052520
2021-04-02,101.400000,83.553260,91.875000,21.359717,10.367347
2021-04-06,101.600000,83.541042,93.875000,21.616870,8.229028
2021-04-07,102.650000,83.557694,96.750000,22.849249,6.098191
2021-04-08,101.800000,83.555071,93.250000,21.835813,9.168901
2021-04-09,102.314000,83.553933,97.125000,22.452644,5.342600
2021-04-12,102.001000,83.636715,98.375000,21.957206,3.685896
2021-04-13,100.000000,83.731103,94.875000,19.429933,5.401845
2021-04-14,100.230000,83.744027,94.375000,19.686148,6.203974
2021-04-15,99.106000,83.788547,91.250000,18.281083,8.609315
2021-04-16,99.807000,83.785226,92.000000,19.122433,8.485870
2021-04-19,102.099000,83.853567,95.625000,21.758685,6.770196
2021-04-20,102.211000,83.842012,96.375000,21.909050,6.055512
2021-04-21,101.940000,83.858419,95.875000,21.562034,6.325945
2021-04-22,102.610000,83.917135,95.875000,22.275386,7.024772
2021-04-23,104.400000,83.982496,101.875000,24.311619,2.478528
2021-04-26,105.500000,84.012210,103.750000,25.576985,1.686747
2021-04-27,104.810000,83.970388,101.750000,24.817811,3.007371
2021-04-28,103.692000,84.022234,100.500000,23.410192,3.176119
2021-04-29,104.302000,84.025157,101.000000,24.131871,3.269307
2021-04-30,104.093000,84.044857,98.000000,23.854099,6.217347
2021-05-06,106.902000,84.161612,103.750000,27.019905,3.038072
2021-05-07,108.614000,84.212770,105.750000,28.975688,2.708274
2021-05-10,108.157000,84.300619,106.125000,28.299177,1.914723
2021-05-11,111.410000,84.373029,110.375000,32.044565,0.937712
2021-05-12,109.537000,84.397149,107.875000,29.787560,1.540672
2021-05-13,109.000000,84.396116,104.375000,29.152862,4.431138
2021-05-14,110.602000,84.396204,108.625000,31.050918,1.820023
2021-05-17,107.272000,84.419482,103.375000,27.070195,3.769770
2021-05-18,107.397000,84.427969,101.375000,27.205475,5.940321
2021-05-19,108.119000,84.442375,101.750000,28.038796,6.259459
2021-05-20,110.998000,84.463534,108.250000,31.415293,2.538568
2021-05-21,113.300000,84.493270,112.750000,34.093520,0.487805
2021-05-24,113.100000,84.613045,111.875000,33.667332,1.094972
2021-05-25,113.500000,84.615946,111.000000,34.135473,2.252252
2021-05-26,115.451000,84.660803,115.500000,36.368893,-0.042424
2021-05-27,114.600000,84.672511,111.125000,35.344989,3.127109
2021-05-28,114.600000,84.662548,111.875000,35.360915,2.435754
2021-05-31,115.600000,84.652198,114.375000,36.558770,1.071038
