date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,100.650000,85.252307,72.611696,18.061321,38.614032
2021-01-05,99.806000,85.192434,72.212132,17.153596,38.212232
2021-01-06,99.146000,85.214400,69.560479,16.348880,42.532083
2021-01-07,93.980000,85.326481,66.109699,10.141657,42.157659
2021-01-08,93.300000,85.324818,66.799855,9.346849,39.670962
2021-01-11,91.869000,85.329003,64.765710,7.664449,41.848209
2021-01-12,91.699000,85.239241,64.911006,7.578386,41.268801
2021-01-13,89.942000,85.194970,61.968761,5.571960,45.140871
2021-01-14,90.999000,85.421431,63.385398,6.529472,43.564611
2021-01-15,92.700000,85.609396,66.000726,8.282507,40.452999
2021-01-18,93.950000,85.653234,67.635307,9.686459,38.906740
2021-01-19,94.498000,85.666036,68.434435,10.309761,38.085453
2021-01-20,93.879000,85.726092,66.908827,9.510416,40.308842
2021-01-21,93.473000,85.758054,67.853251,8.996177,37.757585
2021-01-22,92.489000,85.828370,66.472939,7.760406,39.137823
2021-01-25,91.712000,85.914296,65.455866,6.748241,40.112728
2021-01-26,90.803000,85.931939,66.037050,5.668511,37.503113
2021-01-27,90.560000,85.953788,66.945151,5.358941,35.274921
2021-01-28,89.949000,85.969750,65.710134,4.628663,36.887561
2021-01-29,87.500000,85.897972,64.075554,1.865036,36.557540
2021-02-01,86.777000,85.964165,63.784962,0.945551,36.046174
2021-02-02,85.858000,85.964899,63.349074,-0.124352,35.531579
2021-02-03,86.300000,86.002699,60.370505,0.345688,42.950602
2021-02-04,85.927000,85.939310,59.898293,-0.014324,43.454840
2021-02-05,85.950000,85.977858,59.280785,-0.032401,44.987960
2021-02-08,85.812000,86.127376,58.227388,-0.366173,47.373946
2021-02-09,86.880000,86.074220,59.208137,0.936145,46.736589
2021-02-10,88.312000,86.124410,59.462405,2.540034,48.517371
2021-02-18,88.905000,86.232197,61.641845,3.099542,44.228324
2021-02-19,92.000000,86.407722,63.458046,6.471965,44.977676
2021-02-22,93.792000,86.548990,63.167454,8.368682,48.481527
2021-02-23,92.855000,86.524618,62.332001,7.316278,48.968424
2021-02-24,91.200000,86.619342,63.058482,5.288262,44.627650
2021-02-25,90.919000,86.668090,62.077733,4.904816,46.459922
2021-02-26,90.003000,86.687960,62.840538,3.824106,43.224427
2021-03-01,91.661000,86.774661,64.257174,5.631067,42.647107
2021-03-02,92.058000,86.840739,62.913186,6.007850,46.325447
2021-03-03,92.445000,86.853006,63.567018,6.438458,45.429191
2021-03-04,92.780000,86.932754,63.058482,6.726172,47.133260
2021-03-05,92.793000,87.006967,63.675990,6.650080,45.726828
2021-03-08,93.500000,86.924436,63.167454,7.564690,48.019264
2021-03-09,92.002000,86.964754,61.605521,5.792284,49.340511
2021-03-10,92.000000,86.997600,60.079913,5.750044,53.129383
2021-03-11,93.169000,86.893917,61.133309,7.221544,52.403005
2021-03-12,94.045000,86.890193,60.770069,8.234309,54.755460
2021-03-15,95.009000,86.932196,60.079913,9.290924,58.137713
2021-03-16,95.700000,86.899388,61.859789,10.127358,54.704698
2021-03-17,96.509000,86.886519,62.440973,11.074769,54.560371
2021-03-18,95.603000,87.045760,62.259353,9.830737,53.556044
2021-03-19,96.559000,86.996015,62.731566,10.992440,53.924104
2021-03-22,97.386000,87.069524,63.167454,11.848550,54.171166
2021-03-23,96.000000,87.116167,62.477297,10.197686,53.655814
2021-03-24,94.885000,87.183813,62.513622,8.833276,51.782920
2021-03-25,95.210000,87.218948,64.438794,9.162059,47.752610
2021-03-26,95.319000,87.255222,63.821286,9.241599,49.352992
2021-03-29,95.300000,87.245368,62.840538,9.232159,51.653699
2021-03-30,94.717000,87.186142,62.005085,8.637678,52.756825
2021-03-31,95.000000,87.351717,64.002906,8.755733,48.430760
2021-04-01,95.165000,87.282915,63.240102,9.030501,50.482048
2021-04-02,95.200000,87.337871,65.201598,9.001970,46.008691
2021-04-06,95.100000,87.325654,65.564838,8.902705,45.047258
