date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,112.500000,88.511114,102.673797,27.102683,9.570312
2021-01-05,113.071000,88.447882,101.069519,27.839127,11.874481
2021-01-06,113.000000,88.469147,100.401070,27.728144,12.548602
2021-01-07,108.902000,88.553805,95.989305,22.978341,13.452223
2021-01-08,108.900000,88.585923,97.860963,22.931496,11.280328
2021-01-11,109.000000,88.620011,95.320856,22.997051,14.350631
2021-01-12,107.540000,88.541962,94.786096,21.456536,13.455458
2021-01-13,107.500000,88.498802,93.181818,21.470571,15.365854
2021-01-14,107.390000,88.738058,93.850267,21.019101,14.426952
2021-01-15,109.000000,88.926534,95.989305,22.573089,13.554318
2021-01-18,108.598000,88.970862,94.786096,22.060186,14.571656
2021-01-19,109.245000,88.983903,95.187166,22.769396,14.768624
2021-01-20,109.461000,89.055995,93.048128,22.912557,17.639121
2021-01-21,109.500000,89.090636,95.989305,22.908540,14.075209
2021-01-22,108.598000,89.160124,92.914439,21.801086,16.879574
2021-01-25,107.110000,89.247196,93.850267,20.014974,14.128604
2021-01-26,105.870000,89.264781,91.443850,18.602207,15.775965
2021-01-27,104.200000,89.287030,89.705882,16.702280,16.157377
2021-01-28,103.000000,89.301359,88.770053,15.339790,16.030120
2021-01-29,103.000000,89.224276,87.299465,15.439435,17.984686
2021-02-01,102.600000,89.280139,87.967914,14.919176,16.633435
2021-02-02,101.000000,89.247856,87.433155,13.167984,15.516820
2021-02-03,98.899000,89.306984,85.561497,10.740500,15.588206
2021-02-04,95.500000,89.269681,84.224599,6.979211,13.387302
2021-02-05,95.334000,89.305958,86.363636,6.749876,10.386737
2021-02-08,94.760000,89.447901,86.363636,5.938763,9.722105
2021-02-09,97.863000,89.382854,89.304813,9.487442,9.583120
2021-02-10,100.100000,89.431599,89.973262,11.929118,11.255275
2021-02-18,101.883000,89.547328,91.844920,13.775589,10.929380
2021-02-19,103.780000,89.704334,94.518717,15.691177,9.798359
2021-02-22,104.700000,89.846007,95.588235,16.532724,9.532308
2021-02-23,104.300000,89.807441,94.919786,16.137370,9.882254
2021-02-24,104.036000,89.916151,94.251337,15.703351,10.381458
2021-02-25,104.260000,89.974588,94.251337,15.877162,10.619121
2021-02-26,104.749000,90.000820,95.989305,16.386717,9.125699
