date,close,bond_value,convert_value,bond_premium,convert_premium
2021-01-04,103.518000,92.629455,76.523791,11.754949,35.275578
2021-01-05,103.560000,92.574619,77.939442,11.866515,32.872392
2021-01-06,104.500000,92.606432,83.208808,12.843134,25.587665
2021-01-07,103.410000,92.802590,80.810067,11.430079,27.966730
2021-01-08,103.600000,92.715590,80.613449,11.739568,28.514537
2021-01-11,103.900000,92.650451,80.220212,12.141925,29.518480
2021-01-12,103.600000,92.515951,80.692096,11.980689,28.389279
2021-01-13,103.010000,92.459481,79.001180,11.410965,30.390458
2021-01-14,102.930000,92.669068,82.265041,11.072662,25.119976
2021-01-15,103.000000,92.873895,83.012190,10.903069,24.078162
2021-01-18,103.788000,92.933788,85.135667,11.679510,21.908953
2021-01-19,103.540000,92.950358,85.057019,11.392794,21.730106
2021-01-20,103.549000,92.977274,84.427841,11.370226,22.647931
2021-01-21,103.760000,93.009159,84.703107,11.558906,22.498459
2021-01-22,103.699000,93.079629,84.860401,11.408910,22.199517
2021-01-25,103.762000,93.185583,84.742430,11.349842,22.443975
2021-01-26,103.200000,93.207037,83.680692,10.721254,23.325940
2021-01-27,103.860000,93.231148,87.219819,11.400538,19.078440
2021-01-28,103.750000,93.251031,89.028706,11.258824,16.535446
2021-01-29,103.000000,93.191905,89.539913,10.524621,15.032499
2021-02-01,102.812000,93.299852,87.888321,10.195244,16.980276
2021-02-02,103.160000,93.398397,88.084939,10.451575,17.114232
2021-02-03,103.200000,93.383876,86.551317,10.511584,19.235620
2021-02-04,102.300000,93.243954,83.680692,9.712207,22.250423
2021-02-05,100.820000,93.270309,81.399921,8.094420,23.857614
2021-02-08,99.900000,93.413986,80.810067,6.943301,23.623212
2021-02-09,100.100000,93.406015,82.383012,7.166546,21.505632
2021-02-10,100.970000,93.455365,80.770743,8.040882,25.008135
2021-02-18,100.990000,93.585832,81.360598,7.911634,24.126423
2021-02-19,102.377000,93.789234,83.366103,9.156452,22.804109
2021-02-22,104.509000,93.948601,87.534408,11.240613,19.391908
2021-02-23,104.200000,93.980935,85.961463,10.873552,21.217109
2021-02-24,103.905000,94.030514,87.377114,10.501363,18.915578
2021-02-25,104.099000,94.056515,88.045615,10.677075,18.233031
2021-02-26,104.100000,94.052236,89.697208,10.683173,16.057124
2021-03-01,104.200000,94.151549,91.034212,10.672635,14.462462
2021-03-02,104.688000,94.216168,93.550924,11.114687,11.904827
2021-03-03,104.648000,94.229508,91.230830,11.056507,14.706838
2021-03-04,104.468000,94.244142,89.657884,10.848269,16.518475
2021-03-05,104.218000,94.393476,89.775855,10.408055,16.086892
2021-03-08,103.700000,94.442151,85.961463,9.802667,20.635453
2021-03-09,103.800000,94.499010,85.332285,9.842421,21.642120
2021-03-10,103.692000,94.567050,86.000786,9.649185,20.570990
2021-03-11,103.710000,94.518591,89.225324,9.724446,16.233817
2021-03-12,104.462000,94.569879,88.202910,10.460119,18.433734
2021-03-15,104.249000,94.596763,85.371608,10.203560,22.112025
2021-03-16,104.346000,94.555426,87.573732,10.354322,19.152168
2021-03-17,104.508000,94.498505,86.472670,10.592225,20.856682
2021-03-18,103.881000,94.622947,83.562721,9.784152,24.315004
2021-03-19,104.200000,94.597650,83.759339,10.150727,24.404038
