date,close,bond_value,convert_value,bond_premium,convert_premium
2024-07-10,,78.772534,91.820580,26.947801,8.908046
2024-07-11,,78.853872,95.382586,26.816855,4.840941
2024-07-12,,78.912170,95.250660,26.723166,4.986150
2024-07-15,,78.967653,93.139842,26.634130,7.365439
2024-07-16,,78.984021,92.744063,26.607887,7.823613
2024-07-17,,79.112693,90.633245,26.401967,10.334789
2024-07-18,,79.110116,89.313984,26.406084,11.964549
2024-07-19,,79.159065,90.237467,26.327919,10.818713
2024-07-22,,79.255884,91.029024,26.173598,9.855072
2024-07-23,,79.285181,90.237467,26.126974,10.818713
2024-07-24,,79.328246,89.445910,26.058505,11.799410
2024-07-25,,79.464345,91.424802,25.842603,9.379509
2024-07-26,128.000000,79.700443,92.216359,60.601365,38.804006
2024-07-29,130.400000,79.901279,92.348285,63.201392,41.204571
2024-07-30,133.500000,80.002971,95.646438,66.868803,39.576552
2024-07-31,134.360000,80.164329,96.833773,67.605718,38.753243
2024-08-01,139.800000,80.341696,96.833773,74.006783,44.371117
2024-08-02,139.800000,80.599218,94.986807,73.450814,47.178333
2024-08-05,136.600000,80.851447,92.216359,68.951830,48.129900
2024-08-06,136.660000,80.986479,95.118734,68.744217,43.673065
2024-08-07,136.000000,81.132895,95.250660,67.626214,42.781163
2024-08-08,134.800000,81.284963,95.250660,65.836331,41.521330
2024-08-09,136.707000,81.298624,94.459103,68.154137,44.726126
2024-08-12,139.300000,81.357864,95.514512,71.218851,45.841713
2024-08-13,140.471000,81.555463,97.625330,72.239840,43.887862
2024-08-14,140.031000,81.806862,97.097625,71.172681,44.216709
2024-08-15,149.000000,81.889499,97.757256,81.952510,52.418354
2024-08-16,148.650000,82.034803,97.493404,81.203580,52.471854
2024-08-19,152.800000,82.575966,95.910290,85.041735,59.315543
2024-08-20,161.000000,82.383510,93.931398,95.427459,71.401685
2024-08-21,161.900000,82.416773,94.459103,96.440596,71.396927
2024-08-22,172.130000,82.543235,93.271768,108.533141,84.546733
2024-08-23,144.500000,82.618968,98.944591,74.899304,46.041333
2024-08-26,156.800000,82.645540,96.833773,89.725907,61.926975
2024-08-27,129.400000,82.619718,93.535620,56.621207,38.343018
2024-08-28,125.300000,82.665899,91.424802,51.573989,37.052525
2024-08-29,121.334000,82.735730,91.292876,46.652480,32.906318
2024-08-30,120.499000,82.818594,93.007916,45.497520,29.557790
2024-09-02,117.703000,82.914879,91.688654,41.956428,28.372481
2024-09-03,118.330000,82.988097,91.424802,42.586713,29.428773
2024-09-04,115.300000,83.078816,89.577836,38.783874,28.714875
2024-09-05,117.600000,83.214488,91.424802,41.321544,28.630303
2024-09-06,115.301000,83.274759,88.654354,38.458521,30.056783
2024-09-09,113.860000,83.417759,89.182058,36.493716,27.671420
2024-09-10,112.614000,83.436727,89.445910,34.969340,25.901788
2024-09-11,111.200000,83.456684,89.182058,33.242773,24.688757
2024-09-12,109.000000,83.500047,88.654354,30.538849,22.949405
2024-09-13,109.200000,83.579422,87.467018,30.654170,24.847059
2024-09-18,107.650000,83.774721,84.696570,28.499384,27.100779
2024-09-19,110.672000,83.821360,86.939314,32.033171,27.297991
2024-09-20,108.501000,83.782072,85.092348,29.503839,27.509702
2024-09-23,109.480000,83.892543,85.620053,30.500276,27.867242
2024-09-24,112.980000,83.864206,91.292876,34.717784,23.755549
2024-09-25,113.020000,83.928185,91.545575,34.662748,23.457633
2024-09-26,114.160000,83.949204,93.262880,35.986996,22.406686
2024-09-27,115.170000,83.419528,96.697490,38.061198,19.103402
2024-09-30,118.882000,82.910416,109.643329,43.386085,8.426113
2024-10-08,124.200000,82.752529,120.475561,50.086048,3.091447
2024-10-09,116.155000,82.564235,105.680317,40.684402,9.911669
2024-10-10,117.280000,82.730259,108.982827,41.761916,7.613285
2024-10-11,113.902000,83.025861,103.830911,37.188580,9.699509
2024-10-14,119.990000,83.491317,107.397622,43.715543,11.725006
2024-10-15,119.355000,83.634357,105.812417,42.710488,12.798670
2024-10-16,119.170000,83.723124,106.208719,42.338215,12.203595
2024-10-17,119.700000,83.792121,105.680317,42.853527,13.266125
2024-10-18,121.623000,83.823694,108.718626,45.093820,11.869515
2024-10-21,122.554000,83.900504,108.718626,46.070637,12.725854
2024-10-22,121.810000,83.829206,108.850727,45.307353,11.905546
2024-10-23,122.011000,83.615661,110.435931,45.918836,10.481252
2024-10-24,119.803000,83.601862,107.926024,43.301832,11.004738
2024-10-25,121.905000,83.455104,110.700132,46.072551,10.121820
2024-10-28,123.241000,83.405604,114.002642,47.761055,8.103635
2024-10-29,121.282000,83.365963,111.492734,45.481436,8.780182
2024-10-30,119.633000,83.357135,110.303831,43.518609,8.457702
2024-10-31,121.080000,83.325657,112.021136,45.309385,8.086745
2024-11-01,118.207000,83.388337,107.397622,41.754835,10.064820
2024-11-04,120.000000,83.490575,109.114927,43.728798,9.975787
2024-11-05,122.300000,83.491488,111.360634,46.481998,9.823369
2024-11-06,123.179000,83.626451,113.606341,47.296697,8.426166
2024-11-07,124.320000,83.740118,116.116248,48.459309,7.065119
2024-11-08,124.000000,83.792825,116.248349,47.984030,6.668182
2024-11-11,126.100000,83.870047,119.286658,50.351650,5.711739
2024-11-12,124.961000,83.951423,119.154557,48.849175,4.873034
2024-11-13,124.869000,83.914854,118.890357,48.804406,5.028703
2024-11-14,122.288000,83.888051,116.512550,45.775231,4.956934
2024-11-15,121.816000,83.870957,116.116248,45.242173,4.908660
2024-11-18,120.040000,83.907238,113.210040,43.062748,6.032999
2024-11-19,121.917000,83.927746,115.455746,45.264237,5.596303
2024-11-20,123.508000,83.905042,118.361955,47.199735,4.347719
2024-11-21,124.298000,83.951941,119.022457,48.058519,4.432393
2024-11-22,122.000000,83.966846,113.342140,45.295442,7.638695
2024-11-25,123.080000,84.125258,117.833554,46.305644,4.452422
2024-11-26,123.326000,84.171793,118.097754,46.517017,4.427049
2024-11-27,123.720000,84.220557,118.626156,46.900002,4.294031
2024-11-28,126.885000,84.341630,123.645971,50.441722,2.619599
2024-11-29,128.818000,84.477695,123.381770,52.487588,4.406024
2024-12-02,129.033000,84.116015,124.834875,53.398850,3.362943
2024-12-03,129.423000,84.872231,124.834875,52.491572,3.675356
2024-12-04,126.900000,84.145874,122.457067,50.809533,3.628155
2024-12-05,127.880000,85.198668,123.381770,50.096244,3.645782
