date,close,bond_value,convert_value,bond_premium,convert_premium
2022-07-01,,73.507919,97.732105,36.039765,2.320522
2022-07-04,,73.519595,102.870305,36.018160,-2.790217
2022-07-05,,73.550315,102.728561,35.961349,-2.656088
2022-07-06,,73.567597,104.712970,35.929410,-4.500846
2022-07-07,,73.626443,102.161588,35.820767,-2.115852
2022-07-08,,73.652169,100.602410,35.773327,-0.598802
2022-07-11,,73.749294,99.574770,35.594519,0.427046
2022-07-12,,73.827266,96.314670,35.451311,3.826343
2022-07-13,,73.883496,96.598157,35.348225,3.521643
2022-07-14,,73.936619,97.802977,35.250977,2.246377
2022-07-15,,74.014059,94.472006,35.109467,5.851463
2022-07-18,,74.140892,97.165131,34.878335,2.917578
2022-07-19,,74.135316,98.369950,34.888478,1.657061
2022-07-20,143.000000,74.141026,99.255847,92.875670,44.072117
2022-07-21,130.997000,74.232906,98.299079,76.467563,33.263711
2022-07-22,129.819000,74.287612,96.704465,74.751882,34.243026
2022-07-25,129.100000,74.403425,97.342310,73.513518,32.624754
2022-07-26,127.900000,74.461652,96.314670,71.766267,32.793893
2022-07-27,128.110000,74.523952,97.590361,71.904464,31.273210
2022-07-28,128.480000,74.525273,97.094259,72.397892,32.325022
2022-07-29,126.824000,74.607714,94.897236,69.987785,33.643513
2022-08-01,126.217000,74.714725,95.251595,68.931894,32.509068
2022-08-02,122.100000,74.778278,88.589653,63.282712,37.826480
2022-08-03,121.910000,74.825135,88.660524,62.926535,37.502006
2022-08-04,122.300000,74.971227,89.688164,63.129249,36.361359
2022-08-05,123.600000,74.977719,92.629341,64.848973,33.435042
2022-08-08,124.281000,74.973692,93.196315,65.766146,33.353986
2022-08-09,123.900000,74.915078,92.345854,65.387268,34.169532
2022-08-10,123.520000,74.926228,91.814316,64.855489,34.532397
2022-08-11,124.350000,74.883344,93.727853,66.058289,32.671342
2022-08-12,124.460000,74.853041,93.586109,66.272470,32.989822
2022-08-15,124.100000,75.106935,92.452162,65.231080,34.231583
2022-08-16,124.229000,75.235101,92.310418,65.121064,34.577443
2022-08-17,124.360000,75.307230,92.593905,65.136867,34.306896
2022-08-18,123.635000,75.447541,91.530829,63.868826,35.074708
2022-08-19,122.750000,75.503676,90.255138,62.574866,36.003337
2022-08-22,123.080000,75.597589,90.574061,62.809425,35.888795
2022-08-23,123.002000,75.592891,89.262934,62.716359,37.797397
2022-08-24,122.730000,75.626400,88.164422,62.284598,39.205812
2022-08-25,121.840000,75.619974,86.428065,61.121451,40.972727
2022-08-26,121.830000,75.573863,85.825656,61.206526,41.950562
2022-08-29,121.370000,75.666020,85.506733,60.402252,41.942039
2022-08-30,122.101000,75.722087,86.109142,61.248858,41.797951
2022-08-31,121.300000,75.745716,84.549965,60.141069,43.465465
2022-09-01,121.332000,75.775839,85.719348,60.119639,41.545640
2022-09-02,121.637000,75.825584,86.569809,60.416833,40.507415
2022-09-05,122.201000,75.889502,87.172218,61.024907,40.183424
2022-09-06,122.385000,75.863114,86.888731,61.323460,40.852557
2022-09-07,122.510000,75.937996,86.640680,61.328988,41.400090
2022-09-08,122.100000,75.993732,85.542169,60.671145,42.736620
2022-09-09,122.281000,76.072191,86.711552,60.743365,41.020426
2022-09-13,122.001000,76.132306,86.286322,60.248659,41.390892
2022-09-14,121.247000,76.185091,84.514529,59.147936,43.462907
2022-09-15,119.915000,76.207894,83.026223,57.352466,44.430273
2022-09-16,118.049000,76.191208,80.226790,54.937825,47.144116
2022-09-19,116.320000,76.278728,77.994330,52.493367,49.139046
2022-09-20,116.700000,76.292822,78.703047,52.963276,48.278883
2022-09-21,116.750000,76.271655,79.021970,53.071282,47.743722
2022-09-22,116.309000,76.307933,77.639972,52.420587,49.805567
2022-09-23,115.380000,76.342006,75.513820,51.135667,52.793224
2022-09-26,113.655000,76.336282,72.856130,48.887262,55.999227
2022-09-27,114.400000,76.348641,75.832743,49.838946,50.858318
2022-09-28,113.700000,76.310798,74.486180,48.995952,52.645766
2022-09-29,113.718000,76.292291,75.832743,49.055689,49.958970
2022-09-30,113.723000,76.318543,75.620128,49.010968,50.387210
2022-10-10,113.978000,76.552786,74.167257,48.888114,53.676978
2022-10-11,112.900000,76.604985,73.245925,47.379442,54.138268
2022-10-12,113.292000,76.671212,74.982282,47.763414,51.091694
2022-10-13,114.296000,76.735109,77.072998,48.948769,48.295776
2022-10-14,119.204000,76.823232,81.396173,55.166604,46.449146
2022-10-17,119.000000,76.958429,82.282069,54.628937,44.624462
2022-10-18,119.212000,76.990245,82.955351,54.840396,43.706221
2022-10-19,118.343000,77.030017,81.467045,53.632318,45.264874
2022-10-20,121.617000,77.081448,93.940468,57.777265,29.461778
2022-10-21,120.130000,77.074618,88.554217,55.861946,35.657007
2022-10-24,118.880000,77.158915,85.081502,54.071633,39.724848
2022-10-25,116.792000,77.181459,81.006378,51.321317,44.176301
2022-10-26,121.301000,77.192908,84.727144,57.140083,43.166634
2022-10-27,121.227000,77.233544,83.345145,56.961592,45.451783
2022-10-28,120.100000,77.244750,83.664068,55.479821,43.550275
2022-10-31,120.150000,77.310163,85.506733,55.412943,40.515251
