date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-08-29,sh.600519,1913.5993800000,1918.5697680000,1896.2030220000,1910.6792770500,1872.9043282500,3805557,1169052448.0000,0.302942,1,2.016900,23.530904,5.945291,10.731420,24.161427,0
2016-08-30,sh.600519,1907.3863950000,1916.7058725000,1892.9101399500,1900.3035921000,1910.6792770500,2117052,649198656.0000,0.168529,1,-0.543000,23.403123,5.913006,10.673145,24.030222,0
2016-08-31,sh.600519,1905.5224995000,1930.7472186000,1898.3154369000,1927.2058171500,1900.3035921000,4040144,1250762224.0000,0.321617,1,1.415700,23.734436,5.996715,10.824242,24.370413,0
2016-09-01,sh.600519,1924.1614545000,1938.4513200000,1915.1526262500,1918.0105993500,1927.2058171500,1718597,532785264.0000,0.136809,1,-0.477100,23.621193,5.968103,10.772597,24.254135,0
2016-09-02,sh.600519,1913.5993800000,1922.6082082500,1894.2148668000,1899.8065533000,1918.0105993500,1857224,570909568.0000,0.147845,1,-0.949100,23.397002,5.911459,10.670353,24.023937,0
2016-09-05,sh.600519,1902.4160070000,1919.8123650000,1899.9929428500,1916.7058725000,1899.8065533000,1913870,589626256.0000,0.152354,1,0.889529,23.605125,5.964043,10.765269,24.237636,0
2016-09-06,sh.600519,1916.7058725000,1928.2620246000,1915.7739247500,1925.6525709000,1916.7058725000,2062583,638681584.0000,0.164193,1,0.466776,23.715308,5.991882,10.815518,24.350772,0
2016-09-07,sh.600519,1924.0371948000,1924.0371948000,1898.0669175000,1904.9012010000,1925.6525709000,2964515,908976240.0000,0.235991,1,-1.077627,23.459745,5.927311,10.698967,24.088361,0
2016-09-08,sh.600519,1896.2651518500,1904.2799025000,1891.2947638500,1900.0550727000,1904.9012010000,1670578,509979664.0000,0.132987,1,-0.254403,23.400062,5.912232,10.671749,24.027079,0
2016-09-09,sh.600519,1905.2118502500,1906.5165771000,1888.7474400000,1892.6616205500,1900.0550727000,1622251,494663728.0000,0.129140,1,-0.389119,23.309009,5.889227,10.630223,23.933586,0
2016-09-12,sh.600519,1876.3214700000,1888.7474400000,1850.0405434500,1851.8423091000,1892.6616205500,3823881,1148690128.0000,0.304401,1,-2.156717,22.806300,5.762213,10.400959,23.417406,0
2016-09-13,sh.600519,1863.5848507500,1869.9220954500,1859.5464105000,1866.5670835500,1851.8423091000,1625588,488095088.0000,0.129405,1,0.795140,22.987642,5.808031,10.483662,23.603608,0
2016-09-14,sh.600519,1864.5167985000,1877.5640670000,1851.5316598500,1861.2239164500,1866.5670835500,1852765,556106064.0000,0.147490,1,-0.286251,22.921839,5.791405,10.453652,23.536041,0
2016-09-19,sh.600519,1864.2061492500,1873.6498864500,1863.1499418000,1864.7031880500,1861.2239164500,1285210,385804384.0000,0.102310,1,0.186934,22.964688,5.802231,10.473193,23.580038,0
