date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2023-04-04,sz.301203,44.9500000000,44.9500000000,40.0000000000,40.1900000000,46.1300000000,7956123,323657803.7100,46.615100,1,-12.876700,21.621937,5.734580,8.541343,298.359739,0
2023-04-06,sz.301203,39.9900000000,41.7200000000,39.4000000000,40.6100000000,40.1900000000,5807835,235000488.7700,34.028200,1,1.045000,21.847894,5.794509,8.630603,301.477706,0
2023-04-07,sz.301203,39.6300000000,40.2500000000,39.2800000000,39.4100000000,40.6100000000,4282991,169647960.0500,25.094100,1,-2.954900,21.202302,5.623285,8.375574,292.569229,0
2023-04-10,sz.301203,39.3500000000,39.3500000000,38.1800000000,38.1800000000,39.4100000000,3217270,124254019.5600,18.850100,1,-3.121000,20.540571,5.447780,8.114170,283.438040,0
2023-04-11,sz.301203,38.0700000000,38.3500000000,37.5000000000,37.6600000000,38.1800000000,1824012,68973204.3500,10.686900,1,-1.362000,20.260815,5.373583,8.003657,279.577700,0
2023-04-12,sz.301203,37.6800000000,37.9500000000,37.3700000000,37.7800000000,37.6600000000,1533872,57745987.2400,8.987000,1,0.318600,20.325374,5.390705,8.029160,280.468548,0
2023-04-13,sz.301203,37.6200000000,37.6300000000,37.1800000000,37.2000000000,37.7800000000,1372285,51258250.8100,8.040200,1,-1.535200,20.013338,5.307947,7.905896,276.162784,0
2023-04-14,sz.301203,37.1800000000,37.4300000000,37.1200000000,37.3300000000,37.2000000000,1012418,37757200.5900,5.931800,1,0.349500,20.083277,5.326496,7.933524,277.127869,0
2023-04-17,sz.301203,37.1800000000,37.5400000000,37.1400000000,37.4800000000,37.3300000000,943130,35179480.4900,5.525800,1,0.401800,20.163976,5.347899,7.965403,278.241429,0
2023-04-18,sz.301203,38.2200000000,38.4600000000,37.4100000000,37.5500000000,37.4800000000,1196799,45180535.9500,7.012100,1,0.186800,20.201636,5.357887,7.980279,278.761090,0
