date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-08-29,sh.603309,56.7016205700,57.1836747300,56.5409358500,56.9024764700,56.6614493900,1506103,42662504.0000,1.955978,1,0.425400,67.805643,6.964675,10.632000,-458.720032,0
2016-08-30,sh.603309,57.1234179600,58.0272695100,56.9426476500,58.0071839200,56.9024764700,3039235,87114618.0000,3.947058,1,1.941400,69.122025,7.099887,10.838410,-467.625645,0
2016-08-31,sh.603309,57.8264136100,57.9469271500,57.1234179600,57.2439315000,58.0071839200,1979572,56587497.0000,2.570873,1,-1.315800,68.212525,7.006468,10.695800,-461.472676,0
2016-09-01,sh.603309,57.2037603200,57.5853865300,56.3802511300,56.5610214400,57.2439315000,1889725,53562998.0000,2.454188,1,-1.193000,67.398762,6.922882,10.568201,-455.967388,0
2016-09-02,sh.603309,56.5610214400,56.9426476500,56.1392240500,56.5811070300,56.5610214400,1595001,44892483.0000,2.071430,1,0.035500,67.422696,6.925340,10.571954,-456.129308,0
2016-09-05,sh.603309,56.5811070300,57.2238459100,56.2597375900,56.3601655400,56.5811070300,1469424,41529636.0000,1.908343,1,-0.390489,67.159419,6.898298,10.530672,-454.348186,0
2016-09-06,sh.603309,56.3601655400,56.5610214400,54.6127192100,55.8178546100,56.3601655400,4047326,111533938.0000,5.256268,1,-0.962219,66.513195,6.831921,10.429343,-449.976339,0
2016-09-07,sh.603309,55.8379402000,56.1191384600,55.4362284000,55.5567419400,55.8178546100,2390381,66372376.0000,3.104391,1,-0.467798,66.202051,6.799961,10.380555,-447.871376,0
2016-09-08,sh.603309,55.4362284000,55.7575978400,55.0345166000,55.2353725000,55.5567419400,2251198,61926385.0000,2.923634,1,-0.578452,65.819103,6.760627,10.320508,-445.280652,0
2016-09-09,sh.603309,55.4362284000,55.5567419400,54.5926336200,54.8135751100,55.2353725000,1977468,54334384.0000,2.568140,1,-0.763633,65.316484,6.709000,10.241697,-441.880327,0
