date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2020-06-22,sh.688520,85.0000000000,89.9900000000,72.8500000000,73.0700000000,25.6400000000,33516983,2735216463.0000,73.830200,1,184.984400,-37.999449,-328.739489,17106.435122,-136.213652,0
2020-06-23,sh.688520,70.0000000000,71.8300000000,67.1800000000,71.3000000000,73.0700000000,19050823,1327787308.0000,41.964600,1,-2.422300,-37.078975,-320.776319,16692.060000,-132.914102,0
2020-06-24,sh.688520,72.3100000000,78.8500000000,71.6000000000,74.0000000000,71.3000000000,17027966,1290471975.0000,37.508700,1,3.786800,-38.483087,-332.923528,17324.157644,-137.947314,0
2020-06-29,sh.688520,75.9300000000,78.8000000000,74.5000000000,76.0000000000,74.0000000000,12338327,949030592.0000,27.178500,1,2.702700,-39.523171,-341.921462,17792.378121,-141.675620,0
2020-06-30,sh.688520,75.2800000000,77.9800000000,73.0300000000,75.5200000000,76.0000000000,11016755,829841956.0000,24.267400,1,-0.631600,-39.273551,-339.761958,17680.005206,-140.780827,0
2020-07-01,sh.688520,75.6500000000,90.6200000000,75.6500000000,90.6200000000,75.5200000000,19110449,1584455136.0000,42.095900,1,19.994700,-47.126181,-407.696353,21215.069807,-168.929536,0
2020-07-02,sh.688520,85.5500000000,87.5800000000,82.5000000000,84.9200000000,90.6200000000,16120911,1371674781.0000,35.510700,1,-6.290000,-44.161943,-382.052244,19880.641448,-158.303864,0
2020-07-03,sh.688520,84.0300000000,89.3200000000,84.0300000000,85.5200000000,84.9200000000,11267365,974648274.0000,24.819400,1,0.706500,-44.473968,-384.751624,20021.107591,-159.422356,0
2020-07-06,sh.688520,85.0000000000,92.5100000000,81.0200000000,88.7300000000,85.5200000000,13863803,1190553992.0000,30.538800,1,3.753500,-46.143302,-399.193306,20772.601456,-165.406287,0
2020-07-07,sh.688520,88.7300000000,98.5000000000,88.5000000000,91.6100000000,88.7300000000,11945254,1122260634.0000,26.312700,1,3.245800,-47.641022,-412.150330,21446.838943,-170.775047,0
