date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-12-28,sh.603218,34.4200000000,34.4200000000,34.4200000000,34.4200000000,23.9000000000,32440,1116585.0000,0.079122,1,44.016730,36.994373,9.104476,8.340431,625.598613,0
2016-12-29,sh.603218,37.8600000000,37.8600000000,37.8600000000,37.8600000000,34.4200000000,15800,598188.0000,0.038537,1,9.994197,40.691661,10.014394,9.173989,688.122123,0
2016-12-30,sh.603218,41.6500000000,41.6500000000,41.6500000000,41.6500000000,37.8600000000,29716,1237671.0000,0.072478,1,10.010570,44.765126,11.016892,10.092357,757.007038,0
2017-01-03,sh.603218,45.8200000000,45.8200000000,45.8200000000,45.8200000000,41.6500000000,84171,3856715.0000,0.205295,1,10.012000,49.247013,12.119903,11.102804,832.798618,0
2017-01-04,sh.603218,49.9900000000,50.4000000000,48.0600000000,50.4000000000,45.8200000000,16581495,821012240.0000,40.442671,1,9.995640,54.169564,13.331365,12.212600,916.042129,0
2017-01-05,sh.603218,50.0000000000,50.4500000000,46.1200000000,47.7000000000,50.4000000000,17460681,843899696.0000,42.587027,1,-5.357144,51.267623,12.617184,11.558354,866.968444,0
2017-01-06,sh.603218,46.6000000000,46.9900000000,43.5600000000,43.9100000000,47.7000000000,11537412,517988944.0000,28.140029,1,-7.945494,47.194158,11.614687,10.639986,798.083530,0
2017-01-09,sh.603218,43.1300000000,44.5600000000,42.5000000000,43.2700000000,43.9100000000,6781272,295320864.0000,16.539688,1,-1.457525,46.506291,11.445400,10.484905,786.451249,0
2017-01-10,sh.603218,43.2700000000,43.8900000000,41.8100000000,41.9800000000,43.2700000000,6614600,283342272.0000,16.133171,1,-2.981282,45.119808,11.104180,10.172321,763.004932,0
2017-01-11,sh.603218,41.7000000000,41.7300000000,40.0200000000,40.4200000000,41.9800000000,6980691,283676112.0000,17.026076,1,-3.716059,43.443131,10.691543,9.794311,734.651247,0
2017-01-12,sh.603218,40.0600000000,40.9800000000,38.8100000000,39.2000000000,40.4200000000,6513774,259262027.0000,15.887254,1,-3.018301,42.131883,10.368839,9.498689,712.477212,0
