date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-08-29,sz.002809,47.3400000000,47.3400000000,47.3400000000,47.3400000000,43.0400000000,8900,421326.0000,0.044500,1,9.990700,45.248840,8.265789,8.596759,84.764811,0
2016-08-30,sz.002809,52.0700000000,52.0700000000,52.0700000000,52.0700000000,47.3400000000,9200,479044.0000,0.046000,1,9.991500,49.769901,9.091670,9.455709,93.234130,0
2016-08-31,sz.002809,57.2800000000,57.2800000000,57.2800000000,57.2800000000,52.0700000000,10100,578528.0000,0.050500,1,10.005800,54.749758,10.001361,10.401825,102.562914,0
2016-09-01,sz.002809,63.0100000000,63.0100000000,63.0100000000,63.0100000000,57.2800000000,9600,604896.0000,0.048000,1,10.003500,60.226646,11.001846,11.442370,112.822787,0
2016-09-02,sz.002809,69.3100000000,69.3100000000,69.3100000000,69.3100000000,63.0100000000,19000,1316890.0000,0.095000,1,9.998400,66.248354,12.101856,12.586426,124.103275,0
2016-09-05,sz.002809,76.2400000000,76.2400000000,76.2400000000,76.2400000000,69.3100000000,18000,1372320.0000,0.090000,1,9.998558,72.872234,13.311867,13.844887,136.511812,0
2016-09-06,sz.002809,83.8600000000,83.8600000000,83.8600000000,83.8600000000,76.2400000000,46000,3857560.0000,0.230000,1,9.994757,80.155634,14.642355,15.228649,150.155831,0
2016-09-07,sz.002809,92.2500000000,92.2500000000,92.2500000000,92.2500000000,83.8600000000,95013,8764949.0000,0.475065,1,10.004770,88.175021,16.107289,16.752240,165.178576,0
2016-09-08,sz.002809,101.4800000000,101.4800000000,96.5000000000,97.2900000000,92.2500000000,10800902,1060161664.0000,54.004510,1,5.463416,92.992388,16.987297,17.667485,174.202967,0
2016-09-09,sz.002809,96.8900000000,96.8900000000,87.5600000000,87.5600000000,97.2900000000,8069019,727992016.0000,40.345095,1,-10.001030,83.692193,15.288393,15.900554,156.780879,0
2016-09-12,sz.002809,82.1000000000,84.8300000000,81.3000000000,82.6000000000,87.5600000000,4646840,386295984.0000,23.234200,1,-5.664686,78.951292,14.422353,14.999838,147.899733,0
2016-09-13,sz.002809,83.5600000000,86.6800000000,80.0800000000,84.6400000000,82.6000000000,5266592,439621024.0000,26.332960,1,2.469735,80.901179,14.778547,15.370294,151.552463,0
2016-09-14,sz.002809,82.6000000000,85.4000000000,81.6900000000,81.7200000000,84.6400000000,3276971,272694944.0000,16.384855,1,-3.449903,78.110165,14.268701,14.840033,146.324046,0
2016-09-19,sz.002809,81.6300000000,83.7500000000,80.8000000000,81.9400000000,81.7200000000,2662338,218605482.0000,13.311690,1,0.269213,78.320447,14.307114,14.879984,146.717968,0
2016-09-20,sz.002809,81.6500000000,81.6500000000,78.2000000000,78.5800000000,81.9400000000,3858389,308131808.0000,19.291945,1,-4.100562,75.108869,13.720442,14.269822,140.701707,0
2016-09-21,sz.002809,78.0100000000,78.6100000000,77.2000000000,77.5000000000,78.5800000000,2409699,187217638.0000,12.048495,1,-1.374398,74.076576,13.531869,14.073698,138.767909,0
2016-09-22,sz.002809,78.0000000000,78.4900000000,76.2400000000,76.4900000000,77.5000000000,2671135,206225406.0000,13.355675,1,-1.303228,73.111191,13.355518,13.890286,136.959450,0
2016-09-23,sz.002809,76.1900000000,77.7500000000,75.7000000000,75.8000000000,76.4900000000,2168536,166451496.0000,10.842680,1,-0.902072,72.451670,13.235041,13.764984,135.723968,0
2016-09-26,sz.002809,74.8400000000,75.3000000000,71.5000000000,71.6000000000,75.8000000000,2675025,196487513.0000,13.375125,1,-5.540903,68.437198,12.501701,13.002281,128.203643,0
2016-09-27,sz.002809,71.1200000000,72.1900000000,70.5600000000,72.1000000000,71.6000000000,2212239,158023598.0000,11.061195,1,0.698324,68.915111,12.589003,13.093079,129.098920,0
2016-09-28,sz.002809,71.9900000000,71.9900000000,70.5500000000,70.9800000000,72.1000000000,1585417,112860747.0000,7.927085,1,-1.553391,67.844585,12.393446,12.889691,127.093500,0
2016-09-29,sz.002809,70.8800000000,72.9700000000,70.7900000000,71.8500000000,70.9800000000,2141417,154106871.0000,10.707085,1,1.225690,68.676154,12.545352,13.047680,128.651281,0
2016-09-30,sz.002809,71.2300000000,71.4100000000,70.2500000000,70.3700000000,71.8500000000,1644409,116263046.0000,8.222045,1,-2.059841,67.261531,12.286937,12.778918,126.001262,0
2016-10-10,sz.002809,70.9300000000,73.8000000000,70.6000000000,73.3700000000,70.3700000000,2264871,164394585.0000,11.324355,1,4.263180,70.129011,12.810751,13.323706,131.372923,0
2016-10-11,sz.002809,73.2700000000,74.2900000000,72.7800000000,74.1700000000,73.3700000000,2154237,158979214.0000,10.771185,1,1.090358,70.893672,12.950435,13.468983,132.805366,0
2016-10-12,sz.002809,73.5000000000,75.5000000000,73.0000000000,74.3000000000,74.1700000000,2467642,183701073.0000,12.338210,1,0.175280,71.017930,12.973134,13.492590,133.038138,0
2016-10-13,sz.002809,74.3600000000,75.2900000000,73.3000000000,73.4500000000,74.3000000000,1809535,133951168.0000,9.047675,1,-1.144019,70.205477,12.824720,13.338234,131.516167,0
2016-10-14,sz.002809,73.0200000000,73.5900000000,72.4800000000,73.3000000000,73.4500000000,1359482,99342406.0000,6.797410,1,-0.204212,70.062103,12.798529,13.310994,131.247584,0
2016-10-17,sz.002809,73.0000000000,80.6300000000,72.9000000000,80.6300000000,73.3000000000,6792552,527634496.0000,33.962760,1,9.999992,77.068313,14.078382,14.642094,144.372342,0
2016-10-18,sz.002809,80.0000000000,88.0000000000,77.7600000000,83.8000000000,80.6300000000,8333320,692876320.0000,41.666600,1,3.931547,80.098284,14.631879,15.217753,150.048398,0
2016-10-19,sz.002809,83.9000000000,88.9000000000,82.5000000000,86.9700000000,83.8000000000,7234577,621221856.0000,36.172885,1,3.782814,83.128255,15.185376,15.793413,155.724453,0
2016-10-20,sz.002809,85.1000000000,89.0000000000,83.9000000000,87.4800000000,86.9700000000,6510637,564297632.0000,32.553185,1,0.586411,83.615727,15.274424,15.886027,156.637635,0
2016-10-21,sz.002809,86.4900000000,96.2000000000,85.0800000000,94.4800000000,87.4800000000,6417357,573470544.0000,32.086785,1,8.001829,97.548315,8.696573,17.446068,21.214971,0
2016-10-24,sz.002809,92.8800000000,92.8800000000,85.0600000000,87.6500000000,94.4800000000,9427259,831618512.0000,47.136295,1,-7.229045,90.496505,8.067894,16.184884,19.681331,0
