date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2018-01-18,sz.300624,21.8500000000,23.8300000000,21.8500000000,23.8300000000,16.5500000000,7100,167873.0000,0.035500,1,43.987900,27.220123,7.979990,4.309258,252.901977,0
2018-01-19,sz.300624,26.2100000000,26.2100000000,26.2100000000,26.2100000000,23.8300000000,1400,36694.0000,0.007000,1,9.987407,29.938709,8.776985,4.739642,278.160337,0
2018-01-22,sz.300624,28.8300000000,28.8300000000,28.8300000000,28.8300000000,26.2100000000,2600,74958.0000,0.013000,1,9.996188,32.931437,9.654348,5.213425,305.965758,0
2018-01-23,sz.300624,31.7100000000,31.7100000000,31.7100000000,31.7100000000,28.8300000000,2983,94590.9300,0.014915,1,9.989591,36.221154,10.618779,5.734225,336.530495,0
2018-01-24,sz.300624,34.8800000000,34.8800000000,34.8800000000,34.8800000000,31.7100000000,9500,331360.0000,0.047500,1,9.996853,39.842127,11.680322,6.307467,370.172932,0
2018-01-25,sz.300624,38.3700000000,38.3700000000,38.3700000000,38.3700000000,34.8800000000,16100,617757.0000,0.080500,1,10.005730,43.828625,12.849024,6.938575,407.211451,0
2018-01-26,sz.300624,42.2100000000,42.2100000000,42.2100000000,42.2100000000,38.3700000000,48841,2061578.6100,0.244205,1,10.007820,48.214914,14.134930,7.632975,447.964434,0
2018-01-29,sz.300624,46.4300000000,46.4300000000,46.4300000000,46.4300000000,42.2100000000,80404,3733157.7200,0.402020,1,9.997634,53.035263,15.548089,8.396092,492.750264,0
2018-01-30,sz.300624,51.0700000000,51.0700000000,51.0700000000,51.0700000000,46.4300000000,303700,15509959.0000,1.518500,1,9.993538,58.335363,17.101893,9.235159,541.993453,0
2018-01-31,sz.300624,56.1800000000,56.1800000000,56.1800000000,56.1800000000,51.0700000000,281352,15806355.3600,1.406760,1,10.005880,64.172326,18.813087,10.159217,596.224636,0
2018-02-01,sz.300624,60.0000000000,61.8000000000,57.3300000000,61.0000000000,56.1800000000,14508743,860153604.3200,72.543715,1,8.579565,69.678033,20.427168,11.030834,647.378120,0
2018-02-02,sz.300624,58.5500000000,60.4400000000,54.9000000000,54.9000000000,61.0000000000,8595102,493262821.2700,42.975510,1,-9.999997,62.710229,18.384451,9.927750,582.640308,0
2018-02-05,sz.300624,50.0000000000,51.2000000000,49.4100000000,49.4100000000,54.9000000000,5127411,255326216.7000,25.637055,1,-10.000000,56.439206,16.546006,8.934975,524.376278,0
2018-02-06,sz.300624,44.8200000000,46.8000000000,44.4700000000,44.4700000000,49.4100000000,6467867,291226842.6900,32.339335,1,-9.997973,50.796428,14.891740,8.041659,471.949263,0
2018-02-07,sz.300624,47.0000000000,48.9200000000,45.0000000000,47.3000000000,44.4700000000,8438467,402867446.9500,42.192335,1,6.363836,54.029032,15.839427,8.553417,501.983362,0
2018-02-08,sz.300624,45.0300000000,48.8500000000,43.5000000000,47.7000000000,47.3000000000,6968119,322202133.5500,34.840595,1,0.845669,54.485937,15.973376,8.625750,506.228465,0
2018-02-09,sz.300624,45.0300000000,51.4900000000,45.0200000000,47.6500000000,47.7000000000,8281643,399998743.2100,41.408215,1,-0.104820,54.428824,15.956632,8.616709,505.697827,0
2018-02-12,sz.300624,49.6000000000,52.4200000000,48.7000000000,52.4200000000,47.6500000000,6852839,347597231.1000,34.264195,1,10.010490,59.877417,17.553970,9.479284,556.320673,0
2018-02-13,sz.300624,54.0000000000,54.0000000000,47.1800000000,47.1800000000,52.4200000000,6751307,334086606.4700,33.756535,1,-9.996181,53.891960,15.799242,8.531717,500.709832,0
2018-02-14,sz.300624,45.0000000000,46.6000000000,42.4600000000,44.0000000000,47.1800000000,6223562,276641629.6400,31.117810,1,-6.740145,50.259564,14.734351,7.956667,466.961267,0
