date,code,open,high,low,close,preclose,volume,amount,turn,tradestatus,pctChg,peTTM,pbMRQ,psTTM,pcfNcfTTM,isST
2016-08-29,sz.000543,27.3111382500,27.5400939000,26.9840587500,27.0494746500,27.0494746500,26877983,223554560.0000,1.501231,1,0.000000,12.739325,1.616093,1.402928,-133.927152,0
2016-08-30,sz.000543,27.0821826000,27.1475985000,26.6896872000,26.7878110500,27.0494746500,20631025,169516270.0000,1.152316,1,-0.967400,12.616091,1.600460,1.389357,-132.631606,0
2016-08-31,sz.000543,26.3626077000,26.4934395000,25.7738646000,26.0028202500,26.7878110500,45188166,359907920.0000,2.523920,1,-2.930400,14.829174,1.642228,1.470741,96.226008,0
2016-09-01,sz.000543,26.0028202500,26.1990679500,25.3486612500,25.4467851000,26.0028202500,32041005,252757583.0000,1.789604,1,-2.138400,14.512072,1.607112,1.439292,94.168345,0
2016-09-02,sz.000543,25.4467851000,25.9374043500,25.4140771500,25.6430328000,25.4467851000,21735988,170436347.0000,1.214032,1,0.771200,14.623990,1.619506,1.450391,94.894579,0
2016-09-05,sz.000543,25.6757407500,25.7411566500,25.5122010000,25.5776169000,25.6430328000,13039924,102137480.0000,0.728326,1,-0.255102,14.586684,1.615374,1.446692,94.652501,0
2016-09-06,sz.000543,25.6757407500,26.5261474500,25.4140771500,26.4607315500,25.5776169000,29489493,234527894.0000,1.647093,1,3.452685,15.090317,1.671148,1.496641,97.920554,0
2016-09-07,sz.000543,26.5261474500,26.5588554000,26.1990679500,26.2644838500,26.4607315500,17495160,141069652.0000,0.977167,1,-0.741661,14.978398,1.658754,1.485541,97.194320,0
2016-09-08,sz.000543,26.2317759000,26.4934395000,26.1009441000,26.4280236000,26.2644838500,17612874,141679700.0000,0.983742,1,0.622667,15.071664,1.669083,1.494791,97.799515,0
2016-09-09,sz.000543,26.3626077000,26.4934395000,25.7411566500,25.8719884500,26.4280236000,24641512,196227392.0000,1.376316,1,-2.103961,14.754562,1.633966,1.463341,95.741852,0
2016-09-12,sz.000543,25.5122010000,25.5122010000,24.3020068500,24.5309625000,25.8719884500,42016537,320006736.0000,2.346773,1,-5.183311,13.989787,1.549272,1.387492,90.779253,0
2016-09-13,sz.000543,24.7272102000,24.7926261000,24.4982545500,24.7926261000,24.5309625000,15528106,117182444.0000,0.867300,1,1.066666,14.139011,1.565798,1.402292,91.747565,0
2016-09-14,sz.000543,24.5963784000,24.7272102000,24.4982545500,24.5309625000,24.7926261000,9154344,68832700.0000,0.511303,1,-1.055408,13.989787,1.549272,1.387492,90.779253,0
2016-09-19,sz.000543,24.6617943000,25.1197056000,24.6617943000,24.9561658500,24.5309625000,12207397,93056101.0000,0.681827,1,1.733335,14.232276,1.576126,1.411542,92.352760,0
2016-09-20,sz.000543,24.9888738000,25.2505374000,24.8580420000,24.9888738000,24.9561658500,9782617,74843185.0000,0.546394,1,0.131058,14.250929,1.578192,1.413392,92.473799,0
2016-09-21,sz.000543,25.0542897000,25.4794930500,25.0215817500,25.3813692000,24.9888738000,14828370,114663138.0000,0.828217,1,1.570685,14.474766,1.602980,1.435592,93.926267,0
2016-09-22,sz.000543,25.5122010000,25.7738646000,25.3159533000,25.7084487000,25.3813692000,21363609,166947830.0000,1.193234,1,1.288659,14.661296,1.623637,1.454091,95.136657,0
2016-09-23,sz.000543,25.5449089500,26.3953156500,25.4794930500,26.1009441000,25.7084487000,34072049,271091600.0000,1.903045,1,1.526716,14.885133,1.648426,1.476291,96.589125,0
2016-09-26,sz.000543,25.5776169000,25.7084487000,24.7926261000,24.8580420000,26.1009441000,26898863,208194015.0000,1.502397,1,-4.761906,14.176317,1.569929,1.405992,91.989643,0
2016-09-27,sz.000543,24.8907499500,25.0542897000,24.7926261000,25.0215817500,24.8580420000,10922303,83231609.0000,0.610050,1,0.657897,14.269582,1.580258,1.415242,92.594838,0
2016-09-28,sz.000543,25.1197056000,25.3159533000,25.0215817500,25.2178294500,25.0215817500,11210587,86314592.0000,0.626151,1,0.784313,14.381501,1.592652,1.426342,93.321072,0
2016-09-29,sz.000543,25.4140771500,25.5122010000,25.2505374000,25.3813692000,25.2178294500,11202279,87044558.0000,0.625687,1,0.648511,14.474766,1.602980,1.435592,93.926267,0
2016-09-30,sz.000543,25.4467851000,25.6103248500,25.3813692000,25.4794930500,25.3813692000,10218023,79720635.0000,0.570713,1,0.386595,14.530725,1.609177,1.441142,94.289384,0
2016-10-10,sz.000543,25.7084487000,26.1336520500,25.5449089500,26.1009441000,25.4794930500,20584996,162779866.0000,1.149745,1,2.439025,14.885133,1.648426,1.476291,96.589125,0
2016-10-11,sz.000543,26.1009441000,26.3626077000,26.0028202500,26.2971918000,26.1009441000,18044922,144437500.0000,1.007873,1,0.751879,14.997051,1.660820,1.487391,97.315359,0
