code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sh.600067,2026-05-19,72.3076,2026-05-27,66.523,STOP,7,-0.08,-0.083763
sh.600071,2017-01-04,106.1052,2017-01-16,97.6168,STOP,9,-0.08,-0.083322
sh.600071,2017-01-18,94.3012,2017-02-13,98.7332,MA,14,0.046999,0.043368
sh.600071,2018-06-21,51.3412,2018-06-26,47.2339,STOP,4,-0.08,-0.084328
sh.600071,2018-06-28,49.937,2018-07-24,50.7708,MA,19,0.016696,0.01317
sh.600071,2018-10-22,34.7541,2018-10-23,31.9738,STOP,2,-0.08,-0.083819
sh.600071,2018-10-26,30.9803,2018-11-05,34.5347,MA,7,0.114731,0.110983
sh.600071,2019-05-13,44.7152,2019-05-24,41.1379,STOP,10,-0.08,-0.083498
sh.600071,2020-02-05,40.3709,2020-02-20,46.7337,MA,12,0.157609,0.153634
sh.600071,2022-04-28,114.0917,2022-05-12,133.4434,MA,8,0.169615,0.165984
sh.600071,2024-01-25,75.0372,2024-01-30,86.0076,MA,4,0.146199,0.142147
sh.600072,2017-05-10,54.9857,2017-05-23,50.5869,STOP,10,-0.08,-0.084199
sh.600072,2018-02-23,34.3979,2018-03-01,39.4574,MA,5,0.147086,0.142912
sh.600072,2019-05-06,41.3666,2019-05-30,42.3212,MA,19,0.023077,0.019334
sh.600072,2020-02-07,37.4132,2020-02-19,40.9825,MA,9,0.0954,0.091421
sh.600072,2021-02-03,36.9787,2021-02-04,34.0204,STOP,2,-0.08,-0.083732
sh.600072,2024-01-24,49.3439,2024-01-26,55.5887,MA,3,0.126557,0.122854
sh.600072,2026-06-15,31.8009,2026-06-24,29.2568,STOP,7,-0.08,-0.083428
sh.600073,2020-09-24,24.8371,2020-10-26,22.8501,STOP,17,-0.08,-0.083387
sh.600075,2019-05-09,46.4416,2019-06-06,42.7262,STOP,21,-0.08,-0.083457
sh.600075,2022-04-28,52.0726,2022-05-24,56.3439,MA,16,0.082024,0.077481
sh.600075,2026-05-29,48.8931,2026-06-09,44.9816,STOP,8,-0.08,-0.083403
sh.600076,2016-12-16,23.1935,2017-01-06,23.7969,MA,15,0.026015,0.022398
sh.600076,2018-06-25,11.6864,2018-07-18,11.7358,MA,18,0.004228,0.000652
sh.600076,2024-02-19,4.394,2024-02-28,5.6105,MA,8,0.276836,0.272886
sh.600076,2024-06-11,3.7982,2024-06-17,3.4944,STOP,5,-0.08,-0.083393
sh.600076,2024-06-20,3.4507,2024-06-24,3.1746,STOP,3,-0.08,-0.083415
sh.600076,2024-07-24,3.4755,2024-07-31,3.7982,MA,6,0.092857,0.08919
sh.600076,2024-12-30,5.3871,2025-01-03,4.9561,STOP,4,-0.08,-0.083411
sh.600076,2025-01-08,4.8409,2025-02-07,4.8657,MA,17,0.005128,0.001588
sh.600076,2026-07-24,6.8021,2026-08-03,7.4475,MA,7,0.094891,0.091198
sh.600078,2019-05-16,22.9421,2019-05-29,22.8865,MA,10,-0.002421,-0.006007
sh.600078,2020-02-05,22.4988,2020-02-14,25.8402,MA,8,0.148515,0.144681
sh.600078,2021-04-29,16.127,2021-05-07,14.3413,STOP,4,-0.110727,-0.114094
sh.600079,2024-02-06,212.4726,2024-02-08,246.1822,MA,3,0.158654,0.155376
sh.600079,2024-09-24,187.2901,2024-09-27,218.8742,MA,4,0.168637,0.165325
sh.600080,2017-12-07,32.9789,2018-01-05,34.1719,MA,21,0.036173,0.032608
sh.600080,2018-12-12,33.084,2018-12-17,30.3817,STOP,4,-0.08168,-0.085065
sh.600080,2018-12-19,31.0379,2018-12-25,28.5549,STOP,5,-0.08,-0.083454
sh.600080,2019-05-08,26.5598,2019-06-06,24.435,STOP,22,-0.08,-0.083635
sh.600080,2020-05-20,19.1885,2020-05-25,17.6534,STOP,4,-0.08,-0.083422
sh.600080,2024-02-19,20.8127,2024-02-21,27.5788,MA,3,0.325095,0.320906
sh.600081,2019-05-15,87.5386,2019-05-20,78.4875,STOP,4,-0.103396,-0.106883
sh.600081,2021-01-25,93.9503,2021-01-26,86.4343,STOP,2,-0.08,-0.083444
sh.600081,2021-01-28,82.698,2021-02-05,76.0821,STOP,7,-0.08,-0.083589
sh.600081,2022-06-27,91.581,2022-06-30,84.2546,STOP,4,-0.08,-0.083472
sh.600081,2023-07-26,85.1354,2023-08-10,78.3246,STOP,12,-0.08,-0.083555
sh.600081,2024-02-07,56.0817,2024-02-26,67.2257,MA,8,0.19871,0.194129
sh.600082,2018-12-18,21.7657,2018-12-27,23.3834,MA,8,0.074324,0.070564
sh.600082,2022-11-08,16.3828,2022-11-15,17.6619,MA,6,0.078078,0.074444
sh.600082,2024-02-23,12.2502,2024-03-11,12.2994,MA,12,0.004016,0.00049
sh.600082,2024-06-11,10.6759,2024-06-24,9.8218,STOP,10,-0.08,-0.083421
sh.600082,2025-01-08,12.9111,2025-01-16,13.8015,MA,7,0.068966,0.065256
sh.600082,2025-12-10,20.0839,2026-01-07,20.2324,MA,19,0.007389,0.003633
sh.600084,2017-04-12,47.1281,2017-04-25,43.3579,STOP,10,-0.08,-0.083441
sh.600084,2017-05-15,36.3485,2017-05-23,33.4406,STOP,7,-0.08,-0.083756
sh.600084,2017-05-25,33.2761,2017-06-09,35.307,MA,10,0.061033,0.05744
sh.600084,2018-06-25,21.5592,2018-07-06,19.8344,STOP,10,-0.08,-0.08354
sh.600084,2018-07-10,21.1426,2018-07-25,20.9863,MA,12,-0.007389,-0.011061
sh.600084,2018-10-22,15.7267,2018-11-02,18.3305,MA,10,0.165563,0.161755
sh.600084,2019-02-01,12.2377,2019-02-21,15.3622,MA,10,0.255319,0.251415
sh.600084,2024-02-07,27.0791,2024-02-08,24.892,STOP,2,-0.080769,-0.084379
sh.600084,2025-01-08,26.0376,2025-02-07,26.4022,MA,17,0.014,0.010199
sh.600085,2021-06-21,311.5375,2021-06-29,375.8201,MA,7,0.20634,0.202979
sh.600085,2022-04-28,322.8402,2022-05-09,373.6209,MA,5,0.157294,0.154018
sh.600088,2021-06-15,32.7117,2021-06-25,30.0948,STOP,9,-0.08,-0.083399
sh.600088,2023-06-06,42.0342,2023-06-08,48.9983,MA,3,0.165677,0.161739
sh.600088,2023-07-03,38.8712,2023-07-18,40.9799,MA,12,0.054247,0.050379
sh.600088,2023-12-29,34.3487,2024-01-04,47.1671,MA,4,0.373183,0.368667
sh.600088,2026-06-08,39.1336,2026-06-17,36.0029,STOP,8,-0.08,-0.083658
sh.600088,2026-06-24,32.9825,2026-06-26,30.3439,STOP,3,-0.08,-0.083391
sh.600088,2026-06-30,30.0043,2026-07-17,31.9805,MA,14,0.065863,0.062153
sh.600111,2020-02-05,133.2249,2020-02-19,151.6623,MA,11,0.138393,0.134935
sh.600111,2026-03-24,703.5186,2026-04-08,777.0822,MA,11,0.104565,0.101382
sh.600111,2026-07-15,619.5826,2026-07-20,570.016,STOP,4,-0.08,-0.08286
sh.600113,2016-12-02,55.816,2016-12-08,62.752,MA,5,0.124267,0.119789
sh.600113,2017-04-21,44.8016,2017-04-24,41.2175,STOP,2,-0.08,-0.083496
sh.600113,2018-02-09,23.6807,2018-03-06,27.1658,MA,13,0.14717,0.143393
sh.600113,2018-04-20,30.9078,2018-05-11,32.2294,MA,14,0.04276,0.039117
sh.600113,2018-10-18,18.4726,2018-10-19,16.9948,STOP,2,-0.08,-0.083463
sh.600113,2018-10-23,19.1934,2018-11-01,19.8242,MA,8,0.032864,0.029273
sh.600113,2022-04-28,23.4047,2022-05-17,25.3721,MA,11,0.084058,0.080364
sh.600113,2024-02-07,20.1239,2024-02-08,18.0973,STOP,2,-0.100707,-0.104298
sh.600113,2024-02-20,21.3683,2024-02-27,23.6793,MA,6,0.108153,0.104321
sh.600113,2026-05-28,137.7321,2026-06-10,126.7135,STOP,10,-0.08,-0.083106
sh.600113,2026-06-24,112.4291,2026-06-25,103.4348,STOP,2,-0.08,-0.083269
sh.600114,2019-05-16,31.181,2019-05-28,32.0626,MA,9,0.028274,0.024662
sh.600114,2022-03-29,42.1166,2022-04-11,38.7473,STOP,8,-0.08,-0.083567
sh.600114,2022-04-28,31.1653,2022-05-19,33.4681,MA,13,0.073892,0.070211
sh.600114,2024-01-24,62.503,2024-01-29,57.5028,STOP,4,-0.08,-0.08398
sh.600114,2025-03-27,104.1292,2025-04-08,95.7989,STOP,8,-0.08,-0.08334
sh.600114,2025-04-10,98.0383,2025-04-24,101.7988,MA,11,0.038358,0.03478
sh.600114,2026-07-10,185.8599,2026-07-13,170.9911,STOP,2,-0.08,-0.082918
sh.600114,2026-07-15,173.2886,2026-07-16,159.4255,STOP,2,-0.08,-0.082957
sh.600115,2018-07-05,6.3268,2018-07-19,5.8206,STOP,11,-0.08,-0.083434
sh.600115,2019-05-15,6.3385,2019-06-04,6.3073,MA,15,-0.004918,-0.008462
sh.600115,2026-03-13,4.8963,2026-03-23,4.455,STOP,7,-0.090129,-0.093515
sh.600115,2026-03-25,4.5496,2026-04-09,4.7597,MA,11,0.046189,0.042573
sh.600117,2017-08-25,14.5734,2017-08-31,15.5464,MA,5,0.066763,0.06302
sh.600117,2021-01-13,7.0646,2021-02-03,6.4995,STOP,16,-0.08,-0.083391
sh.600117,2025-01-07,4.5899,2025-02-10,4.738,MA,19,0.032258,0.028672
sh.600117,2025-08-26,7.5511,2025-09-04,6.947,STOP,8,-0.08,-0.083399
sh.600118,2018-02-13,290.8567,2018-03-02,314.9318,MA,9,0.082773,0.079628
sh.600118,2020-04-02,447.3302,2020-04-08,484.7344,MA,4,0.083617,0.08047
sh.600118,2020-09-10,554.1948,2020-09-11,509.8592,STOP,2,-0.08,-0.08286
sh.600118,2026-02-04,1449.1057,2026-02-13,1333.1773,STOP,8,-0.08,-0.08286
sh.600118,2026-05-29,1262.8009,2026-06-02,1161.7769,STOP,3,-0.08,-0.08286
sh.600118,2026-06-04,1233.8065,2026-06-22,1135.102,STOP,12,-0.08,-0.08286
sh.600118,2026-08-05,954.5056,2026-08-07,1015.7433,MA,3,0.064156,0.061044
sh.600119,2017-04-27,37.3139,2017-05-05,34.3288,STOP,6,-0.08,-0.08372
sh.600119,2017-05-09,33.0958,2017-05-11,30.4481,STOP,3,-0.08,-0.083387
sh.600119,2017-05-25,28.6614,2017-06-07,31.3653,MA,8,0.09434,0.090535
sh.600119,2017-11-22,31.1407,2017-12-14,30.8568,MA,17,-0.009116,-0.012673
sh.600119,2018-02-09,20.7678,2018-03-02,24.3273,MA,11,0.171399,0.167438
sh.600119,2018-06-21,18.2127,2018-06-22,16.3565,STOP,2,-0.101918,-0.105364
sh.600119,2018-06-26,17.1427,2018-07-17,17.6886,MA,16,0.031847,0.028133
sh.600119,2018-10-22,14.2383,2018-11-02,17.2519,MA,10,0.211656,0.207836
sh.600119,2018-12-12,17.3174,2019-01-03,15.932,STOP,15,-0.08,-0.083535
sh.600119,2019-02-12,11.989,2019-02-26,15.8761,MA,11,0.324226,0.320197
sh.600119,2022-05-05,13.7142,2022-05-20,14.7187,MA,12,0.073248,0.069597
sh.600119,2025-01-10,17.5576,2025-01-27,18.0817,MA,12,0.029851,0.026167
sh.600120,2018-02-12,265.4346,2018-03-06,301.7787,MA,12,0.136923,0.133683
sh.600120,2022-04-28,210.9029,2022-05-20,224.7227,MA,14,0.065527,0.062412
sh.600120,2025-03-06,446.9522,2025-03-24,447.5861,MA,13,0.001418,-0.001584
sh.600120,2025-04-09,339.1765,2025-04-30,372.1431,MA,16,0.097196,0.094026
sh.600121,2018-05-02,12.6489,2018-05-23,12.443,MA,16,-0.016279,-0.019884
sh.600121,2020-02-06,7.168,2020-02-21,7.7773,MA,12,0.085,0.081299
