date,nav,n_open
2016-08-29,1000000.0,0.0
2016-08-30,1000000.0,0.0
2016-08-31,1000000.0,0.0
2016-09-01,1000000.0,0.0
2016-09-02,1000000.0,0.0
2016-09-05,1000000.0,0.0
2016-09-06,1000000.0,0.0
2016-09-07,1000000.0,0.0
2016-09-08,1000000.0,0.0
2016-09-09,1000000.0,0.0
2016-09-12,1000000.0,0.0
2016-09-13,1000000.0,0.0
2016-09-14,1000000.0,0.0
2016-09-19,1000000.0,0.0
2016-09-20,1000000.0,0.0
2016-09-21,1000000.0,0.0
2016-09-22,1000000.0,0.0
2016-09-23,1000000.0,0.0
2016-09-26,1000000.0,0.0
2016-09-27,1000000.0,0.0
2016-09-28,1000000.0,0.0
2016-09-29,1000000.0,0.0
2016-09-30,1000000.0,0.0
2016-10-10,1000000.0,0.0
2016-10-11,1000000.0,0.0
2016-10-12,1000000.0,0.0
2016-10-13,1000000.0,0.0
2016-10-14,1000000.0,0.0
2016-10-17,1000000.0,0.0
2016-10-18,1000000.0,0.0
2016-10-19,1000000.0,0.0
2016-10-20,1000000.0,0.0
2016-10-21,1000000.0,0.0
2016-10-24,1000000.0,0.0
2016-10-25,1000000.0,0.0
2016-10-26,1000000.0,0.0
2016-10-27,1000000.0,0.0
2016-10-28,1000000.0,0.0
2016-10-31,1000000.0,0.0
2016-11-01,1000000.0,0.0
2016-11-02,1000000.0,0.0
2016-11-03,1000000.0,0.0
2016-11-04,1000000.0,0.0
2016-11-07,1000000.0,0.0
2016-11-08,1000000.0,0.0
2016-11-09,1000000.0,0.0
2016-11-10,1000000.0,0.0
2016-11-11,1000000.0,0.0
2016-11-14,1000000.0,0.0
2016-11-15,1000000.0,0.0
2016-11-16,1000000.0,0.0
2016-11-17,1000000.0,0.0
2016-11-18,1000000.0,0.0
2016-11-21,1000000.0,0.0
2016-11-22,1000000.0,0.0
2016-11-23,1000000.0,0.0
2016-11-24,1000000.0,0.0
2016-11-25,1000000.0,0.0
2016-11-28,1000000.0,0.0
2016-11-29,1000000.0,0.0
2016-11-30,1000000.0,0.0
2016-12-01,1000000.0,0.0
2016-12-02,1000000.0,0.0
2016-12-05,1000000.0,0.0
2016-12-06,1000000.0,0.0
2016-12-07,1000000.0,0.0
2016-12-08,1000000.0,0.0
2016-12-09,1000000.0,0.0
2016-12-12,1000000.0,0.0
2016-12-13,1000000.0,0.0
2016-12-14,992648.6891340005,57.0
2016-12-15,1009200.6392730004,57.0
2016-12-16,1028293.9001000001,57.0
2016-12-19,1021066.8294829997,57.0
2016-12-20,1023319.0955575001,56.0
2016-12-21,1041476.8161365002,56.0
2016-12-22,1041818.2518260002,54.0
2016-12-23,1014126.3747060004,52.0
2016-12-26,1019360.9160795002,48.0
2016-12-27,1021724.8701454999,47.0
2016-12-28,1016878.6233575002,43.0
2016-12-29,1011046.3588085002,42.0
2016-12-30,1007206.5065295002,38.0
2017-01-03,1016172.7160475003,36.0
2017-01-04,1027603.9498315003,34.0
2017-01-05,1023173.4845465003,25.0
2017-01-06,1010084.3932895004,17.0
2017-01-09,1009046.3818595003,14.0
2017-01-10,1008802.6950495003,13.0
2017-01-11,1002445.3144585002,7.0
2017-01-12,1001225.4415215004,2.0
2017-01-13,1000355.8393555003,1.0
2017-01-16,1000216.8368675003,0.0
2017-01-17,1000216.8368675003,0.0
2017-01-18,989094.1848265001,50.0
2017-01-19,994856.0527075003,49.0
2017-01-20,1021163.6562095003,49.0
2017-01-23,1033853.9179855002,47.0
2017-01-24,1021650.8389595002,47.0
2017-01-25,1032189.6769655002,46.0
2017-01-26,1037923.2425735003,45.0
2017-02-03,1037221.3165575003,44.0
2017-02-06,1061839.6874255002,44.0
2017-02-07,1061109.1348855002,37.0
2017-02-08,1071486.6698360003,35.0
2017-02-09,1079650.0314330002,23.0
2017-02-10,1076342.0942285003,7.0
2017-02-13,1077680.0063425002,5.0
2017-02-14,1077197.0534835004,2.0
2017-02-15,1076549.5466595003,2.0
2017-02-16,1076857.4652315003,2.0
2017-02-17,1076664.7245555003,1.0
2017-02-20,1076697.1921635002,1.0
2017-02-21,1077573.8175795004,1.0
2017-02-22,1077556.9030075003,0.0
2017-02-23,1077556.9030075003,0.0
2017-02-24,1077556.9030075003,0.0
2017-02-27,1077556.9030075003,0.0
2017-02-28,1077556.9030075003,0.0
2017-03-01,1077556.9030075003,0.0
2017-03-02,1077556.9030075003,0.0
2017-03-03,1077556.9030075003,0.0
2017-03-06,1077556.9030075003,0.0
2017-03-07,1077556.9030075003,0.0
2017-03-08,1077556.9030075003,0.0
2017-03-09,1077556.9030075003,0.0
2017-03-10,1077556.9030075003,0.0
2017-03-13,1077556.9030075003,0.0
2017-03-14,1077556.9030075003,0.0
2017-03-15,1077556.9030075003,0.0
2017-03-16,1077556.9030075003,0.0
2017-03-17,1077556.9030075003,0.0
2017-03-20,1077556.9030075003,0.0
2017-03-21,1077556.9030075003,0.0
2017-03-22,1077556.9030075003,0.0
2017-03-23,1077556.9030075003,0.0
2017-03-24,1077556.9030075003,0.0
2017-03-27,1077556.9030075003,0.0
2017-03-28,1077556.9030075003,0.0
2017-03-29,1077556.9030075003,0.0
2017-03-30,1077556.9030075003,0.0
2017-03-31,1077556.9030075003,0.0
2017-04-05,1077556.9030075003,0.0
2017-04-06,1077556.9030075003,0.0
2017-04-07,1077556.9030075003,0.0
2017-04-10,1077556.9030075003,0.0
2017-04-11,1077556.9030075003,0.0
2017-04-12,1077556.9030075003,0.0
2017-04-13,1077556.9030075003,0.0
2017-04-14,1077556.9030075003,0.0
2017-04-17,1077556.9030075003,0.0
2017-04-18,1077556.9030075003,0.0
2017-04-19,1077556.9030075003,0.0
2017-04-20,1070964.4867065006,60.0
2017-04-21,1062530.9518935003,60.0
2017-04-24,1030846.9450915003,40.0
2017-04-25,1041655.5112815003,40.0
2017-04-26,1055672.7943935005,58.0
2017-04-27,1079545.3821075007,58.0
2017-04-28,1085152.6226675003,52.0
2017-05-02,1082786.0333435005,49.0
2017-05-03,1087276.3330315002,47.0
2017-05-04,1077596.9041130003,43.0
2017-05-05,1067006.9219560004,41.0
2017-05-08,1041812.5591735004,35.0
2017-05-09,1048773.8456535004,26.0
2017-05-10,1029071.5212950003,59.0
2017-05-11,1022543.1824540005,38.0
2017-05-12,1022176.4028950001,37.0
2017-05-15,1018758.3577305002,34.0
2017-05-16,1030509.0940505,31.0
2017-05-17,1033977.9348190001,26.0
2017-05-18,1030116.8162189999,23.0
2017-05-19,1030589.0396459999,21.0
2017-05-22,1020533.214011,17.0
2017-05-23,1011293.6256029999,8.0
2017-05-24,1010608.7045335,5.0
2017-05-25,1023997.9250444999,55.0
2017-05-26,1029230.8045795002,54.0
2017-05-31,1024657.5824925001,54.0
2017-06-01,980891.0232915004,48.0
2017-06-02,998176.2092415001,41.0
2017-06-05,1010568.2565475001,41.0
2017-06-06,1017885.3447415003,40.0
2017-06-07,1038316.2128650002,36.0
2017-06-08,1034126.4769870001,27.0
2017-06-09,1035942.6993350002,26.0
2017-06-12,1022452.6599250003,20.0
2017-06-13,1031685.5106900003,20.0
2017-06-14,1036080.4036510001,18.0
2017-06-15,1041636.6754460001,13.0
2017-06-16,1040796.6477565002,5.0
2017-06-19,1041293.7249815003,4.0
2017-06-20,1041368.8115635002,2.0
2017-06-21,1041118.0396175002,1.0
2017-06-22,1040703.0396175002,1.0
2017-06-23,1040688.0396175002,1.0
2017-06-26,1040858.0396175002,1.0
2017-06-27,1040883.0396175002,1.0
2017-06-28,1040618.0396175002,1.0
2017-06-29,1040868.0396175002,1.0
2017-06-30,1041533.0396175002,1.0
2017-07-03,1041495.9121175002,0.0
2017-07-04,1041495.9121175002,0.0
2017-07-05,1041495.9121175002,0.0
2017-07-06,1041495.9121175002,0.0
2017-07-07,1041495.9121175002,0.0
2017-07-10,1041495.9121175002,0.0
2017-07-11,1041495.9121175002,0.0
2017-07-12,1041495.9121175002,0.0
2017-07-13,1041495.9121175002,0.0
2017-07-14,1041495.9121175002,0.0
2017-07-17,1041495.9121175002,0.0
2017-07-18,1041495.9121175002,0.0
2017-07-19,1050597.8025985002,42.0
2017-07-20,1052278.5112565001,42.0
2017-07-21,1044749.9470055003,42.0
2017-07-24,1051182.9061465003,41.0
2017-07-25,1053246.9224735,41.0
2017-07-26,1047740.7346245002,40.0
2017-07-27,1061696.3364675003,39.0
2017-07-28,1055864.8135815002,39.0
2017-07-31,1055496.3563665005,39.0
2017-08-01,1067159.2633805003,39.0
2017-08-02,1062373.9806725,36.0
2017-08-03,1070782.6144995003,31.0
2017-08-04,1068580.6804400003,26.0
2017-08-07,1071647.8081830004,25.0
2017-08-08,1073883.3690205002,22.0
2017-08-09,1074612.0355250004,17.0
2017-08-10,1069342.0053310003,13.0
2017-08-11,1064715.6114420001,10.0
2017-08-14,1068038.6247460004,10.0
2017-08-15,1069442.0969480004,7.0
2017-08-16,1072123.1395220004,5.0
2017-08-17,1071462.9662950002,2.0
2017-08-18,1071112.4348950002,2.0
2017-08-21,1072090.8624250002,2.0
2017-08-22,1072565.7847500003,1.0
2017-08-23,1072572.4347500002,0.0
2017-08-24,1072572.4347500002,0.0
2017-08-25,1072572.4347500002,0.0
2017-08-28,1072572.4347500002,0.0
2017-08-29,1072572.4347500002,0.0
2017-08-30,1072572.4347500002,0.0
2017-08-31,1072572.4347500002,0.0
2017-09-01,1072572.4347500002,0.0
2017-09-04,1072572.4347500002,0.0
2017-09-05,1072572.4347500002,0.0
2017-09-06,1072572.4347500002,0.0
2017-09-07,1072572.4347500002,0.0
2017-09-08,1072572.4347500002,0.0
2017-09-11,1072572.4347500002,0.0
2017-09-12,1072572.4347500002,0.0
2017-09-13,1072572.4347500002,0.0
2017-09-14,1072572.4347500002,0.0
2017-09-15,1072572.4347500002,0.0
2017-09-18,1072572.4347500002,0.0
2017-09-19,1072572.4347500002,0.0
2017-09-20,1072572.4347500002,0.0
2017-09-21,1072572.4347500002,0.0
2017-09-22,1072572.4347500002,0.0
2017-09-25,1072572.4347500002,0.0
2017-09-26,1072572.4347500002,0.0
2017-09-27,1072572.4347500002,0.0
2017-09-28,1072572.4347500002,0.0
2017-09-29,1072572.4347500002,0.0
2017-10-09,1072572.4347500002,0.0
2017-10-10,1072572.4347500002,0.0
2017-10-11,1072572.4347500002,0.0
2017-10-12,1072572.4347500002,0.0
2017-10-13,1072572.4347500002,0.0
2017-10-16,1072572.4347500002,0.0
2017-10-17,1072572.4347500002,0.0
2017-10-18,1072572.4347500002,0.0
2017-10-19,1072572.4347500002,0.0
2017-10-20,1072572.4347500002,0.0
2017-10-23,1072572.4347500002,0.0
2017-10-24,1072572.4347500002,0.0
2017-10-25,1072572.4347500002,0.0
2017-10-26,1072572.4347500002,0.0
2017-10-27,1072572.4347500002,0.0
2017-10-30,1072572.4347500002,0.0
2017-10-31,1072572.4347500002,0.0
2017-11-01,1072572.4347500002,0.0
2017-11-02,1072572.4347500002,0.0
2017-11-03,1072572.4347500002,0.0
2017-11-06,1072572.4347500002,0.0
2017-11-07,1072572.4347500002,0.0
2017-11-08,1072572.4347500002,0.0
2017-11-09,1072572.4347500002,0.0
2017-11-10,1072572.4347500002,0.0
2017-11-13,1072572.4347500002,0.0
2017-11-14,1072572.4347500002,0.0
2017-11-15,1072572.4347500002,0.0
2017-11-16,1072572.4347500002,0.0
2017-11-17,1072572.4347500002,0.0
2017-11-20,1072572.4347500002,0.0
2017-11-21,1072572.4347500002,0.0
2017-11-22,1072572.4347500002,0.0
2017-11-23,1072572.4347500002,0.0
2017-11-24,1072572.4347500002,0.0
2017-11-27,1072572.4347500002,0.0
