code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,density
sh.603933,2020-02-05,25.0002,2020-02-18,29.839,MA,10,0.193548,0.189425,673
sh.603933,2022-04-28,18.1814,2022-05-11,20.3624,MA,7,0.119955,0.116175,1476
sh.603933,2024-02-07,18.1976,2024-02-08,16.6206,STOP,2,-0.086659,-0.090128,1493
sh.603933,2024-02-20,19.7538,2024-02-23,28.6763,MA,4,0.451681,0.447491,305
sh.603933,2025-04-10,28.6843,2025-04-18,33.2486,MA,7,0.159124,0.155223,588
sh.603933,2025-11-25,39.3818,2025-11-28,43.4587,MA,4,0.103522,0.099597,22
sh.603933,2026-07-28,36.7243,2026-08-07,40.0322,MA,9,0.090075,0.086078,140
sh.603936,2016-12-14,32.0429,2017-01-13,29.4795,STOP,22,-0.08,-0.08342,125
sh.603936,2018-07-10,18.0132,2018-07-18,20.7203,MA,7,0.150279,0.146444,55
sh.603936,2019-05-15,16.3226,2019-05-28,16.7151,MA,10,0.024044,0.020487,112
sh.603936,2019-11-04,27.021,2019-11-12,24.8593,STOP,7,-0.08,-0.083614,21
sh.603936,2020-03-25,26.2134,2020-03-30,24.1163,STOP,4,-0.08,-0.083652,58
sh.603936,2022-02-15,26.7427,2022-02-24,28.6243,MA,8,0.070359,0.066507,169
sh.603936,2022-04-28,17.0345,2022-05-19,18.5758,MA,13,0.090482,0.086672,1476
sh.603936,2023-05-04,24.3607,2023-05-15,22.4118,STOP,8,-0.08,-0.083406,79
sh.603936,2024-01-24,16.3619,2024-01-31,13.9958,STOP,6,-0.144608,-0.14791,346
sh.603936,2024-02-02,13.8354,2024-02-05,12.7286,STOP,2,-0.08,-0.083413,433
sh.603936,2024-02-08,11.9506,2024-02-26,14.8179,MA,7,0.239933,0.236027,34
sh.603936,2025-01-14,14.7158,2025-02-06,15.721,MA,12,0.068306,0.064571,171
sh.603936,2025-04-10,14.0926,2025-04-30,14.9571,MA,15,0.061341,0.057735,588
sh.603937,2018-02-22,18.82,2018-03-07,22.08,MA,10,0.17322,0.169397,33
sh.603937,2018-06-25,18.9604,2018-07-05,17.4435,STOP,9,-0.08,-0.083435,140
sh.603937,2018-07-09,16.7445,2018-07-24,17.7171,MA,12,0.058084,0.054302,85
sh.603937,2022-04-28,8.7974,2022-05-19,10.8648,MA,13,0.235012,0.231126,1476
sh.603937,2024-02-21,8.8174,2024-02-27,10.3485,MA,5,0.173645,0.169854,80
sh.603937,2026-07-24,10.6095,2026-08-04,11.6429,MA,8,0.097409,0.093716,132
sh.603938,2018-02-06,27.03,2018-02-07,24.8676,STOP,2,-0.08,-0.083613,69
sh.603938,2018-02-09,25.6,2018-02-28,28.85,MA,9,0.126953,0.122961,322
sh.603938,2018-06-21,23.8692,2018-06-29,26.3648,MA,7,0.104553,0.100849,488
sh.603938,2019-05-08,18.0428,2019-05-31,19.5978,MA,18,0.086186,0.082448,251
sh.603938,2021-11-18,53.9309,2021-11-30,57.6471,MA,9,0.068906,0.064448,24
sh.603938,2024-02-07,32.2024,2024-02-26,37.3802,MA,8,0.160788,0.157011,1493
sh.603939,2018-08-08,106.3412,2018-08-14,117.8392,MA,5,0.108124,0.104521,132
sh.603939,2024-06-26,170.3917,2024-07-03,156.7603,STOP,6,-0.08,-0.082967,39
sh.603948,2020-04-30,21.21,2020-05-12,23.75,MA,6,0.119755,0.115897,25
sh.603948,2020-12-15,20.7704,2020-12-24,19.1087,STOP,8,-0.08,-0.083584,23
sh.603948,2024-02-07,17.7247,2024-02-22,20.8546,MA,6,0.176583,0.17269,1493
sh.603948,2025-12-08,33.1657,2025-12-24,32.6772,MA,13,-0.014728,-0.018211,35
sh.603948,2026-07-16,25.689,2026-07-20,23.6338,STOP,3,-0.08,-0.083678,40
sh.603948,2026-07-24,23.8271,2026-08-06,26.4441,MA,10,0.109836,0.106122,132
sh.603949,2020-11-04,24.9852,2020-11-23,25.98,MA,14,0.039818,0.036258,39
sh.603949,2021-01-11,20.1672,2021-01-14,18.5538,STOP,4,-0.08,-0.08362,61
sh.603949,2022-10-12,24.7997,2022-10-25,22.8157,STOP,10,-0.08,-0.083388,128
sh.603949,2024-01-26,23.308,2024-01-31,21.4434,STOP,4,-0.08,-0.083453,62
sh.603949,2024-02-02,20.5685,2024-02-05,18.832,STOP,2,-0.084425,-0.088014,433
sh.603949,2025-01-07,16.848,2025-01-16,19.5107,MA,8,0.158038,0.154114,230
sh.603949,2026-04-08,27.545,2026-04-14,29.9148,MA,5,0.086034,0.082194,65
sh.603949,2026-07-28,19.948,2026-08-07,21.974,MA,9,0.101562,0.097908,140
sh.603950,2024-02-07,19.0924,2024-02-08,17.565,STOP,2,-0.08,-0.083428,1493
sh.603950,2024-06-11,19.9828,2024-06-24,18.3842,STOP,10,-0.08,-0.083381,194
sh.603955,2017-12-07,40.1707,2018-01-02,43.1619,MA,18,0.074463,0.070606,226
sh.603955,2018-02-08,31.1669,2018-02-28,33.8169,MA,10,0.085024,0.081327,115
sh.603955,2018-06-21,26.5345,2018-06-22,24.4118,STOP,2,-0.08,-0.083636,488
sh.603955,2022-04-28,15.8976,2022-05-17,18.2264,MA,11,0.146486,0.142718,1476
sh.603955,2024-04-18,14.6323,2024-05-17,15.5207,MA,19,0.060718,0.056987,204
sh.603955,2025-01-08,23.4224,2025-01-20,24.6339,MA,9,0.051724,0.048079,457
sh.603956,2019-05-14,20.04,2019-05-17,18.4368,STOP,4,-0.08,-0.083628,29
sh.603956,2019-05-22,18.35,2019-05-30,19.3509,MA,7,0.054544,0.050873,74
sh.603956,2020-02-05,13.621,2020-02-19,16.4457,MA,11,0.20738,0.20352,673
sh.603956,2022-02-15,15.5212,2022-03-15,14.2795,STOP,21,-0.08,-0.083454,169
sh.603956,2022-04-28,10.0504,2022-05-24,10.8597,MA,16,0.08053,0.076804,1476
sh.603956,2024-02-07,6.0395,2024-02-08,5.5563,STOP,2,-0.08,-0.083415,1493
sh.603956,2025-01-08,5.5749,2025-01-17,5.8112,MA,8,0.042389,0.03877,457
sh.603956,2025-04-01,7.401,2025-04-07,6.6168,STOP,4,-0.105951,-0.109331,21
sh.603956,2025-04-09,6.3375,2025-04-22,7.068,MA,10,0.115254,0.111529,728
sh.603956,2026-06-16,4.9948,2026-06-26,6.2624,MA,8,0.253763,0.249882,92
sh.603958,2016-12-16,30.98,2017-01-12,28.5,STOP,19,-0.080052,-0.083508,30
sh.603958,2017-07-19,20.7421,2017-08-17,20.3692,MA,22,-0.017979,-0.021657,67
sh.603958,2017-12-07,13.7072,2017-12-29,14.0196,MA,17,0.022794,0.019218,226
sh.603958,2018-02-09,10.2602,2018-03-07,11.2479,MA,14,0.096267,0.09254,322
sh.603958,2018-06-21,9.9437,2018-07-16,10.1288,MA,18,0.018614,0.015081,488
sh.603958,2026-06-15,19.8105,2026-06-26,18.2257,STOP,9,-0.08,-0.08339,97
sh.603958,2026-07-24,13.8333,2026-08-06,14.8966,MA,10,0.076866,0.073218,132
sh.603959,2016-12-14,28.27,2017-01-05,29.77,MA,16,0.05306,0.049301,125
sh.603959,2017-05-25,16.9,2017-06-02,15.548,STOP,5,-0.08,-0.083563,105
sh.603959,2018-10-15,18.4431,2018-10-17,16.9677,STOP,3,-0.08,-0.083464,81
sh.603959,2020-02-05,13.8657,2020-02-13,20.0944,MA,7,0.449213,0.445009,673
sh.603959,2020-03-16,15.6907,2020-03-17,14.4354,STOP,2,-0.08,-0.083442,66
sh.603959,2022-04-28,18.8645,2022-05-11,22.2764,MA,7,0.180862,0.177031,1476
sh.603959,2024-02-28,12.3581,2024-02-29,10.4142,STOP,2,-0.157303,-0.160579,23
sh.603959,2024-04-26,8.371,2024-05-08,7.3593,STOP,6,-0.120853,-0.124258,38
sh.603960,2020-03-25,65.873,2020-04-08,65.7842,MA,10,-0.001348,-0.005364,58
sh.603960,2022-02-16,81.6689,2022-03-04,75.1354,STOP,13,-0.08,-0.083604,60
sh.603960,2022-04-28,43.7243,2022-05-12,49.7238,MA,8,0.137213,0.133363,1476
sh.603960,2025-04-10,54.1814,2025-05-06,57.6872,MA,16,0.064706,0.060263,588
sh.603960,2026-03-25,63.5887,2026-04-08,69.6599,MA,10,0.095477,0.091262,100
sh.603960,2026-07-13,51.5995,2026-07-14,47.4715,STOP,2,-0.08,-0.084318,58
sh.603960,2026-07-16,46.5482,2026-07-20,42.8244,STOP,3,-0.08,-0.083454,40
sh.603960,2026-07-22,44.1185,2026-07-30,48.5943,MA,7,0.101449,0.097664,144
sh.603966,2017-12-07,16.1199,2018-01-02,16.4714,MA,18,0.021807,0.01824,226
sh.603966,2018-02-09,12.1226,2018-03-02,13.4081,MA,11,0.106048,0.102358,322
sh.603966,2018-06-21,12.5745,2018-07-19,12.5253,MA,21,-0.003915,-0.007545,488
sh.603966,2024-02-07,14.4737,2024-02-23,17.46,MA,7,0.206323,0.202362,1493
sh.603967,2020-02-05,13.1152,2020-02-18,15.9219,MA,10,0.214008,0.210098,673
sh.603967,2024-02-07,10.9831,2024-02-27,12.9052,MA,9,0.175,0.171226,1493
sh.603968,2024-02-07,22.6752,2024-02-28,27.4333,MA,10,0.209836,0.205919,1493
sh.603968,2024-06-11,26.6403,2024-06-24,24.509,STOP,10,-0.08,-0.083631,194
sh.603968,2025-04-11,24.5276,2025-04-23,26.5184,MA,9,0.081165,0.077524,38
sh.603969,2017-07-19,33.8737,2017-08-03,37.6648,MA,12,0.111918,0.107774,67
sh.603969,2018-06-21,18.6343,2018-07-16,18.3338,MA,18,-0.016129,-0.019678,488
sh.603969,2022-04-28,18.6692,2022-05-19,19.5408,MA,13,0.046683,0.043042,1476
sh.603969,2024-02-07,19.7386,2024-02-28,24.0114,MA,10,0.216471,0.212633,1493
sh.603970,2018-02-23,22.32,2018-03-06,24.63,MA,8,0.103495,0.099719,57
sh.603970,2018-06-29,21.8734,2018-07-05,25.4341,MA,5,0.162791,0.158904,23
sh.603970,2021-02-02,24.5518,2021-02-22,28.3543,MA,10,0.154878,0.151127,27
sh.603970,2024-07-12,31.8486,2024-07-24,29.3008,STOP,9,-0.08,-0.083427,21
sh.603976,2017-11-29,27.32,2017-12-05,25.1344,STOP,5,-0.08,-0.0836,73
sh.603976,2017-12-07,25.6,2017-12-19,27.08,MA,9,0.057812,0.053924,226
sh.603976,2018-02-09,20.81,2018-03-06,22.57,MA,13,0.084575,0.080747,322
sh.603976,2018-06-21,22.2939,2018-07-11,23.5878,MA,15,0.058036,0.054327,488
sh.603976,2021-01-18,90.7909,2021-01-26,83.5276,STOP,7,-0.08,-0.083481,32
sh.603976,2021-02-08,70.5032,2021-02-09,58.0572,STOP,2,-0.176531,-0.180184,21
sh.603976,2022-04-28,29.7687,2022-05-23,33.254,MA,15,0.117078,0.113283,1476
sh.603976,2024-02-19,18.2928,2024-02-28,22.0684,MA,8,0.2064,0.202497,155
sh.603977,2018-02-09,10.6114,2018-02-28,13.1614,MA,9,0.24031,0.236403,322
sh.603977,2019-05-08,10.2078,2019-05-24,13.1771,MA,13,0.29089,0.286866,251
sh.603977,2021-10-08,19.208,2021-10-27,20.5167,MA,14,0.068132,0.064488,79
sh.603977,2022-03-17,17.7727,2022-04-07,17.9205,MA,14,0.008314,0.004676,199
sh.603977,2024-02-07,18.686,2024-02-23,21.5192,MA,7,0.15162,0.147823,1493
sh.603977,2026-07-22,24.2441,2026-08-05,25.8054,MA,11,0.064397,0.06077,144
sh.603978,2017-12-07,86.39,2017-12-13,92.0,MA,5,0.064938,0.061183,226
sh.603978,2018-06-25,64.505,2018-07-11,69.068,MA,13,0.070739,0.066582,140
sh.603978,2018-08-08,53.8714,2018-08-31,49.5617,STOP,18,-0.08,-0.084236,132
sh.603978,2020-02-05,41.7905,2020-02-20,49.4491,MA,12,0.183261,0.17929,673
sh.603978,2020-03-20,44.1424,2020-03-30,40.611,STOP,7,-0.08,-0.083513,74
sh.603978,2022-01-07,53.5869,2022-01-21,49.2999,STOP,11,-0.08,-0.084246,23
sh.603978,2022-04-13,40.039,2022-04-18,36.8358,STOP,4,-0.08,-0.083629,92
sh.603978,2022-04-27,35.5835,2022-05-12,37.7205,MA,9,0.060057,0.056061,107
sh.603978,2024-02-26,22.1767,2024-02-28,23.5677,MA,3,0.062727,0.059006,90
sh.603978,2024-04-26,21.2291,2024-05-07,23.5073,MA,5,0.107312,0.103474,38
sh.603978,2025-04-09,22.6807,2025-04-24,25.9669,MA,12,0.144889,0.141069,728
sh.603978,2026-06-10,50.1999,2026-06-23,58.5464,MA,9,0.166265,0.161524,136
sh.603979,2021-10-15,32.9238,2021-10-22,35.5073,MA,6,0.07847,0.07484,55
sh.603979,2025-04-10,58.4935,2025-04-24,62.8294,MA,11,0.074126,0.069805,588
sh.603980,2017-07-19,22.12,2017-08-04,25.0,MA,13,0.130199,0.126373,67
sh.603980,2024-02-20,5.3973,2024-03-01,6.1371,MA,9,0.137072,0.133337,305
sh.603982,2019-10-23,18.07,2019-10-30,16.6244,STOP,6,-0.08,-0.083487,32
sh.603982,2020-02-05,14.77,2020-02-19,17.05,MA,11,0.154367,0.150507,673
sh.603982,2021-01-15,15.9809,2021-02-05,16.8878,MA,16,0.056747,0.053119,104
sh.603982,2022-04-18,20.7559,2022-04-25,18.7218,STOP,6,-0.098001,-0.101558,63
sh.603982,2022-10-12,24.7684,2022-10-26,25.2352,MA,11,0.018845,0.015307,128
sh.603982,2024-02-02,10.3802,2024-02-05,9.5498,STOP,2,-0.08,-0.08345,433
sh.603982,2024-02-07,8.5944,2024-02-27,10.6542,MA,9,0.239669,0.235752,1493
sh.603982,2024-04-23,9.2945,2024-05-07,10.3092,MA,8,0.10917,0.105431,41
sh.603982,2025-01-08,7.742,2025-01-21,8.0769,MA,10,0.04325,0.039609,457
sh.603982,2025-04-10,7.3057,2025-04-24,7.9145,MA,11,0.083333,0.079655,588
sh.603985,2018-02-08,29.7,2018-03-06,31.64,MA,14,0.06532,0.0616,115
sh.603985,2018-06-21,25.576,2018-06-22,23.5299,STOP,2,-0.08,-0.083683,488
sh.603985,2019-05-08,27.9667,2019-05-30,28.922,MA,17,0.034158,0.030415,251
sh.603985,2021-02-10,66.5366,2021-03-02,73.3457,MA,10,0.102337,0.09818,154
sh.603985,2022-01-25,142.6211,2022-02-07,166.2789,MA,5,0.165879,0.162429,40
sh.603985,2022-05-06,67.604,2022-05-12,77.6418,MA,5,0.148478,0.144277,47
sh.603985,2024-01-24,88.5475,2024-01-31,79.8272,STOP,6,-0.098481,-0.101962,346
sh.603985,2024-02-07,64.9843,2024-02-23,84.9759,MA,7,0.307637,0.303137,1493
sh.603985,2024-04-12,89.3824,2024-04-16,82.2318,STOP,3,-0.08,-0.083499,55
sh.603985,2024-04-18,83.4916,2024-04-22,76.8123,STOP,3,-0.08,-0.083578,204
sh.603985,2024-04-25,79.8272,2024-05-23,73.4411,STOP,18,-0.08,-0.083633,78
sh.603985,2025-01-08,49.26,2025-02-07,50.3733,MA,17,0.022599,0.01905,457
sh.603986,2018-09-19,244.4776,2018-10-08,224.9194,STOP,8,-0.08,-0.08286,34
sh.603986,2018-10-15,200.3546,2018-10-19,184.3262,STOP,5,-0.08,-0.08288,81
sh.603986,2019-05-06,223.7105,2019-05-08,205.8137,STOP,3,-0.08,-0.08286,113
sh.603986,2019-05-21,230.7173,2019-05-23,247.2916,MA,3,0.071838,0.068712,68
sh.603986,2021-02-09,713.3205,2021-02-22,764.1137,MA,5,0.071207,0.068082,62
sh.603986,2022-04-13,700.595,2022-04-26,644.5474,STOP,10,-0.08,-0.08286,92
sh.603986,2022-10-13,464.873,2022-11-03,481.7337,MA,16,0.036269,0.033206,90
sh.603986,2023-05-04,602.1672,2023-05-10,553.9938,STOP,5,-0.08,-0.08286,79
sh.603986,2023-05-16,580.5452,2023-05-22,650.9007,MA,5,0.121189,0.117977,58
sh.603987,2017-04-20,26.0,2017-04-28,27.32,MA,7,0.050769,0.046911,138
sh.603987,2017-11-27,17.9292,2017-12-18,19.0158,MA,16,0.060606,0.0569,27
sh.603987,2018-06-21,15.3636,2018-07-10,16.1182,MA,14,0.049116,0.045457,488
sh.603987,2022-04-28,32.5531,2022-05-06,38.502,MA,4,0.182745,0.178946,1476
sh.603987,2024-02-07,15.0356,2024-02-26,17.515,MA,8,0.164902,0.161046,1493
sh.603988,2018-06-15,32.5403,2018-06-19,29.6773,STOP,2,-0.087984,-0.091377,42
sh.603988,2018-06-25,29.5277,2018-06-26,26.9211,STOP,2,-0.088278,-0.091774,140
sh.603988,2018-06-28,26.9638,2018-07-04,31.7712,MA,5,0.178288,0.174285,23
sh.603988,2021-01-13,33.3575,2021-02-02,36.6804,MA,15,0.099617,0.095469,64
sh.603988,2021-04-29,48.3108,2021-05-21,51.7297,MA,14,0.070767,0.067126,22
sh.603988,2022-02-07,36.4369,2022-03-01,40.0032,MA,17,0.097876,0.093857,43
sh.603988,2022-04-28,27.4202,2022-05-18,29.8089,MA,12,0.087117,0.08327,1476
sh.603988,2024-02-07,23.5248,2024-02-08,21.1417,STOP,2,-0.101302,-0.104713,1493
sh.603988,2024-02-20,24.6143,2024-02-27,28.4273,MA,6,0.15491,0.151162,305
sh.603988,2025-04-10,60.2438,2025-04-17,74.4228,MA,6,0.235361,0.230848,588
sh.603989,2018-07-09,41.9393,2018-07-16,46.0,MA,6,0.096824,0.092986,85
sh.603989,2020-03-18,52.7676,2020-03-30,48.5462,STOP,9,-0.08,-0.084275,48
sh.603989,2024-02-07,34.5331,2024-02-23,38.8784,MA,7,0.125828,0.121691,1493
sh.603990,2017-04-19,43.1,2017-05-10,39.652,STOP,15,-0.08,-0.08354,29
sh.603990,2019-05-09,43.2796,2019-05-20,39.8172,STOP,8,-0.08,-0.083535,195
sh.603990,2021-01-04,61.1045,2021-01-13,56.2162,STOP,8,-0.08,-0.084017,22
sh.603990,2024-02-07,29.2109,2024-02-08,26.2742,STOP,2,-0.100535,-0.104025,1493
sh.603990,2024-12-27,33.491,2025-01-03,30.8117,STOP,5,-0.08,-0.083873,48
sh.603990,2025-01-08,33.5222,2025-01-10,40.5516,MA,3,0.209692,0.205386,457
sh.603990,2025-04-01,40.6765,2025-04-07,37.4224,STOP,4,-0.08,-0.083609,21
sh.603990,2025-04-09,34.0533,2025-04-18,41.2389,MA,8,0.211009,0.206724,728
sh.603991,2017-04-27,42.52,2017-05-11,39.1184,STOP,10,-0.08,-0.083556,85
sh.603991,2017-12-07,27.35,2018-01-02,28.2,MA,18,0.031079,0.027313,226
sh.603991,2018-02-08,21.45,2018-03-06,23.12,MA,14,0.077855,0.074073,115
sh.603991,2019-05-15,18.9136,2019-05-29,19.5162,MA,11,0.031864,0.028259,112
sh.603991,2024-02-20,35.3159,2024-02-26,37.0473,MA,5,0.049025,0.045036,305
sh.603991,2024-04-18,28.1474,2024-05-10,25.8956,STOP,14,-0.08,-0.083564,204
sh.603991,2025-04-10,47.0812,2025-04-22,52.336,MA,9,0.111613,0.107883,588
sh.603992,2020-02-05,15.14,2020-02-24,17.11,MA,14,0.130119,0.126323,673
sh.603992,2024-02-07,14.1714,2024-02-21,18.2265,MA,5,0.28614,0.282203,1493
sh.603992,2025-04-10,20.2988,2025-04-22,23.5553,MA,9,0.160428,0.156456,588
sh.603992,2026-07-15,27.1631,2026-07-17,24.99,STOP,3,-0.08,-0.083607,157
sh.603992,2026-07-22,25.7621,2026-07-27,23.7011,STOP,4,-0.08,-0.083674,144
sh.603993,2018-02-13,21.3035,2018-02-26,26.016,MA,5,0.221212,0.217207,122
sh.603993,2018-08-08,15.9876,2018-09-06,14.7086,STOP,22,-0.08,-0.083422,132
sh.603993,2021-10-14,21.5147,2021-11-02,19.7935,STOP,14,-0.08,-0.083542,62
sh.603993,2023-05-16,18.8971,2023-06-05,18.9317,MA,15,0.001832,-0.00173,58
sh.603993,2025-04-10,23.0681,2025-04-23,25.7106,MA,10,0.114551,0.110796,588
sh.603993,2026-03-25,66.3843,2026-04-09,68.8893,MA,11,0.037736,0.033673,100
sh.603995,2021-10-08,43.6344,2021-10-26,44.9792,MA,13,0.030821,0.027129,79
sh.603995,2022-05-05,46.6393,2022-05-11,52.1238,MA,5,0.117594,0.113846,129
sh.603997,2018-10-23,12.3465,2018-11-13,12.5504,MA,16,0.016518,0.012981,44
sh.603997,2019-05-14,14.3075,2019-05-17,13.1629,STOP,4,-0.08,-0.083545,29
sh.603997,2020-03-18,11.3322,2020-03-31,12.7324,MA,10,0.123563,0.119775,48
sh.603997,2020-05-06,12.0974,2020-05-25,11.1296,STOP,14,-0.08,-0.083413,30
sh.603997,2022-04-18,13.0444,2022-04-25,12.0009,STOP,6,-0.08,-0.083475,63
sh.603997,2026-06-30,20.0334,2026-07-16,21.4926,MA,13,0.072836,0.068979,102
sh.603998,2018-06-21,33.7917,2018-07-05,31.0884,STOP,11,-0.08,-0.08386,488
sh.603998,2022-04-28,21.3765,2022-05-06,23.7742,MA,4,0.112167,0.10833,1476
sh.603998,2024-02-02,37.7808,2024-02-05,34.7583,STOP,2,-0.08,-0.083703,433
sh.603998,2024-02-07,36.9102,2024-02-21,41.2193,MA,5,0.116745,0.112716,1493
sh.603999,2016-12-14,36.6043,2017-01-10,37.5916,MA,19,0.026974,0.023067,125
sh.603999,2018-06-21,14.5625,2018-07-06,13.3975,STOP,12,-0.08,-0.083524,488
sh.603999,2019-05-10,13.3954,2019-05-30,13.7607,MA,15,0.027273,0.023665,41
sh.603999,2022-04-28,11.8211,2022-05-23,12.7608,MA,15,0.079498,0.075821,1476
sh.603999,2023-05-29,16.2724,2023-06-06,17.8174,MA,7,0.094946,0.09128,21
sh.603999,2025-01-08,14.4839,2025-01-21,15.2183,MA,10,0.050699,0.046973,457
sh.603999,2026-06-10,14.1421,2026-06-26,13.0107,STOP,12,-0.08,-0.08339,136
sh.605001,2021-01-27,13.76,2021-02-19,14.02,MA,13,0.018895,0.015329,24
sh.605001,2022-04-28,7.5219,2022-05-19,7.9574,MA,13,0.057895,0.054285,1476
sh.605001,2024-02-07,5.6481,2024-02-08,5.041,STOP,2,-0.107477,-0.110857,1493
sh.605001,2024-02-20,5.9384,2024-02-27,7.0733,MA,6,0.191111,0.187272,305
sh.605003,2024-02-07,18.5727,2024-02-08,17.0869,STOP,2,-0.08,-0.083457,1493
sh.605003,2024-02-20,19.2346,2024-02-28,22.1734,MA,7,0.152787,0.149018,305
sh.605005,2022-02-15,19.9187,2022-03-02,20.7255,MA,12,0.040506,0.036941,169
sh.605005,2024-02-07,13.5372,2024-02-08,12.4542,STOP,2,-0.08,-0.083435,1493
sh.605006,2021-10-14,13.6264,2021-10-28,14.3649,MA,11,0.054195,0.050565,62
sh.605006,2024-02-07,6.1435,2024-02-08,5.652,STOP,2,-0.08,-0.083397,1493
sh.605006,2024-02-20,6.3588,2024-02-26,7.1695,MA,5,0.12749,0.12375,305
sh.605006,2025-01-03,8.2639,2025-01-08,7.6028,STOP,4,-0.08,-0.083388,50
sh.605007,2022-04-28,13.9029,2022-05-06,15.7817,MA,4,0.135135,0.131405,1476
sh.605007,2024-02-07,11.0465,2024-02-26,12.5277,MA,8,0.134089,0.130382,1493
sh.605009,2021-01-15,184.14,2021-01-27,169.4088,STOP,9,-0.08,-0.082923,104
sh.605011,2022-04-18,16.98,2022-04-25,15.57,STOP,6,-0.083037,-0.08659,63
sh.605011,2022-04-28,14.3514,2022-05-13,18.5108,MA,9,0.289825,0.285728,1476
sh.605011,2026-06-24,18.5974,2026-06-25,17.1096,STOP,2,-0.08,-0.083455,43
sh.605011,2026-06-30,16.2414,2026-07-16,17.7321,MA,13,0.091784,0.08812,102
sh.605016,2022-01-27,26.01,2022-02-24,27.69,MA,16,0.064591,0.060712,45
sh.605018,2021-03-11,13.5,2021-03-22,14.5,MA,8,0.074074,0.070405,30
sh.605018,2022-05-11,14.0906,2022-05-24,16.6083,MA,10,0.178674,0.174892,59
sh.605018,2022-09-28,11.5974,2022-10-10,10.6696,STOP,4,-0.08,-0.083458,23
sh.605018,2022-10-12,10.5619,2022-10-21,12.9435,MA,8,0.22549,0.2216,128
sh.605018,2024-02-19,7.6353,2024-02-27,9.0062,MA,7,0.179558,0.175781,155
sh.605018,2025-01-08,9.0522,2025-01-15,10.3777,MA,6,0.146429,0.142705,457
sh.605018,2025-04-11,10.6472,2025-04-24,12.7701,MA,10,0.199393,0.19555,38
sh.605018,2026-06-30,15.0535,2026-07-13,13.8492,STOP,10,-0.08,-0.083487,102
sh.605018,2026-07-24,12.1421,2026-08-04,13.1677,MA,8,0.084469,0.080812,132
sh.605020,2022-04-28,18.99,2022-05-17,21.0,MA,11,0.105845,0.102133,1476
sh.605020,2023-05-16,38.6974,2023-05-25,40.3654,MA,8,0.043103,0.039247,58
sh.605020,2026-07-24,49.3277,2026-08-06,50.756,MA,10,0.028955,0.025398,132
sh.605028,2024-02-07,13.6164,2024-02-08,12.5271,STOP,2,-0.08,-0.083429,1493
sh.605028,2024-02-20,14.2349,2024-02-28,16.1116,MA,7,0.131835,0.128134,305
sh.605033,2022-01-25,18.1,2022-01-27,16.652,STOP,3,-0.08,-0.083485,40
sh.605033,2024-02-19,11.9309,2024-02-27,14.5618,MA,7,0.220513,0.216634,155
sh.605050,2022-09-15,15.4326,2022-09-19,14.198,STOP,3,-0.08,-0.08346,34
sh.605050,2024-02-07,9.6318,2024-02-26,11.8116,MA,8,0.22631,0.222432,1493
sh.605055,2024-02-23,4.67,2024-02-28,5.39,MA,4,0.154176,0.150425,69
sh.605056,2022-09-21,13.6924,2022-09-30,12.597,STOP,8,-0.08,-0.083423,48
sh.605056,2024-02-07,11.8699,2024-02-08,10.9204,STOP,2,-0.08,-0.083433,1493
sh.605056,2024-04-12,13.3807,2024-04-16,12.3102,STOP,3,-0.08,-0.083448,55
sh.605056,2024-04-18,13.3267,2024-04-25,13.985,MA,6,0.049393,0.045747,204
sh.605056,2026-06-10,21.6795,2026-06-18,19.9452,STOP,7,-0.08,-0.083533,136
sh.605058,2020-12-28,23.53,2021-01-08,21.6476,STOP,9,-0.08,-0.083442,62
sh.605058,2024-01-25,18.7328,2024-01-31,17.2342,STOP,5,-0.08,-0.083448,93
sh.605058,2024-02-07,13.5448,2024-02-26,17.3866,MA,8,0.283639,0.279659,1493
sh.605058,2025-04-10,21.075,2025-04-24,23.1804,MA,11,0.0999,0.096064,588
sh.605058,2026-07-10,32.3924,2026-07-13,29.801,STOP,2,-0.08,-0.083409,72
sh.605058,2026-07-15,30.458,2026-07-16,28.0214,STOP,2,-0.08,-0.083474,157
sh.605058,2026-07-28,26.0538,2026-08-06,27.6385,MA,8,0.060822,0.056952,140
sh.605060,2024-02-07,14.2252,2024-02-20,16.2588,MA,4,0.142963,0.139244,1493
sh.605060,2025-04-10,17.3127,2025-05-06,19.1175,MA,16,0.104245,0.100433,588
sh.605066,2024-02-07,6.4967,2024-02-27,7.676,MA,9,0.181524,0.177725,1493
sh.605068,2022-03-14,24.2766,2022-03-15,22.3344,STOP,2,-0.08,-0.08341,37
sh.605068,2022-03-17,23.7262,2022-03-29,25.3773,MA,9,0.069588,0.06593,199
sh.605068,2022-04-28,17.2341,2022-05-16,21.4025,MA,10,0.241869,0.237845,1476
sh.605068,2024-02-19,16.7551,2024-02-26,18.6767,MA,6,0.114693,0.110827,155
sh.605068,2026-06-05,23.2057,2026-06-08,21.3492,STOP,2,-0.08,-0.083457,30
sh.605068,2026-06-17,20.5361,2026-06-22,18.8932,STOP,3,-0.08,-0.083597,22
sh.605068,2026-07-27,14.75,2026-07-29,19.4862,MA,3,0.321101,0.316989,26
sh.605069,2022-04-28,13.59,2022-05-13,17.81,MA,9,0.310522,0.306505,1476
sh.605069,2024-02-27,9.0155,2024-02-29,8.1588,STOP,3,-0.095029,-0.098395,40
