date,nav,n_open
2016-08-29,200000.0,0.0
2016-08-30,200000.0,0.0
2016-08-31,200000.0,0.0
2016-09-01,200000.0,0.0
2016-09-02,200000.0,0.0
2016-09-05,200000.0,0.0
2016-09-06,200000.0,0.0
2016-09-07,200000.0,0.0
2016-09-08,200000.0,0.0
2016-09-09,200000.0,0.0
2016-09-12,200000.0,0.0
2016-09-13,200000.0,0.0
2016-09-14,200000.0,0.0
2016-09-19,200000.0,0.0
2016-09-20,200000.0,0.0
2016-09-21,200000.0,0.0
2016-09-22,199520.7,2.0
2016-09-23,197909.68024,3.0
2016-09-26,195899.166005,1.0
2016-09-27,196411.816829,2.0
2016-09-28,194019.15036799997,11.0
2016-09-29,195293.98576899996,11.0
2016-09-30,193935.524939,11.0
2016-10-10,203307.543252,11.0
2016-10-11,204317.34891899998,11.0
2016-10-12,205515.037779,11.0
2016-10-13,206970.982019,11.0
2016-10-14,208005.15775100002,9.0
2016-10-17,205453.63873849998,8.0
2016-10-18,207682.1356795,8.0
2016-10-19,211378.6213875,11.0
2016-10-20,212249.8999505,7.0
2016-10-21,212056.7301925,8.0
2016-10-24,213880.4922505,6.0
2016-10-25,216741.9710825,5.0
2016-10-26,216951.0405165,4.0
2016-10-27,216395.23473050003,3.0
2016-10-28,217612.97450650003,3.0
2016-10-31,217334.11027850004,1.0
2016-11-01,217443.49724450003,1.0
2016-11-02,217242.9953885,2.0
2016-11-03,216869.87380450004,3.0
2016-11-04,216455.28335650003,3.0
2016-11-07,216598.04219650003,3.0
2016-11-08,216125.96550850003,3.0
2016-11-09,215765.45093050002,3.0
2016-11-10,216105.7016125,3.0
2016-11-11,216785.48560450002,3.0
2016-11-14,216213.20173050003,1.0
2016-11-15,215725.51557450002,1.0
2016-11-16,215557.34793450005,1.0
2016-11-17,215405.99705850004,1.0
2016-11-18,215349.91323850004,2.0
2016-11-21,216026.73000250006,2.0
2016-11-22,216662.59939450002,2.0
2016-11-23,215974.07187250003,1.0
2016-11-24,215452.07187250003,1.0
2016-11-25,215946.96060050002,2.0
2016-11-28,215029.20916450003,5.0
2016-11-29,213757.68492750003,5.0
2016-11-30,213383.40137950005,5.0
2016-12-01,214702.06697050002,8.0
2016-12-02,211129.7971935,13.0
2016-12-05,211463.3149475,10.0
2016-12-06,216416.48231350002,11.0
2016-12-07,218706.46861350007,11.0
2016-12-08,217247.93120750005,11.0
2016-12-09,214534.13426350005,11.0
2016-12-12,204011.2242155,7.0
2016-12-13,201497.17193250003,2.0
2016-12-14,199011.20509450004,12.0
2016-12-15,203002.6210715,12.0
2016-12-16,206635.3235165,12.0
2016-12-19,203636.2210755,12.0
2016-12-20,204018.27986850002,12.0
2016-12-21,208502.3593785,12.0
2016-12-22,210322.01165050003,12.0
2016-12-23,205178.8468355,12.0
2016-12-26,207503.8085515,12.0
2016-12-27,205464.9869625,12.0
2016-12-28,203265.6993505,12.0
2016-12-29,202927.29310350004,12.0
2016-12-30,202278.4246125,12.0
2017-01-03,205061.55233649997,12.0
2017-01-04,208756.8914885,12.0
2017-01-05,206504.32499350002,10.0
2017-01-06,201079.69591850002,9.0
2017-01-09,201624.6432625,8.0
2017-01-10,202003.05987750003,12.0
2017-01-11,197401.73699350003,10.0
2017-01-12,190180.1133815,11.0
2017-01-13,183561.75634850003,12.0
2017-01-16,176315.75613450003,5.0
2017-01-17,175215.79522150004,3.0
2017-01-18,170950.92331950003,9.0
2017-01-19,171702.40556550003,9.0
2017-01-20,176284.62596550002,9.0
2017-01-23,177783.90748150003,9.0
2017-01-24,175293.38152750005,9.0
2017-01-25,178678.0887785,10.0
2017-01-26,179660.70234450002,10.0
2017-02-03,178057.95526750002,10.0
2017-02-06,183339.92442650005,10.0
2017-02-07,184180.14684350003,10.0
2017-02-08,186687.6046025,10.0
2017-02-09,187907.37439900002,6.0
2017-02-10,186751.59673500003,3.0
2017-02-13,186947.15360000005,3.0
2017-02-14,186762.79440000004,2.0
2017-02-15,186248.47854000004,2.0
2017-02-16,186095.00859000004,2.0
