date,nav,n_open
2016-08-29,8000000.0,0.0
2016-08-30,8000000.0,0.0
2016-08-31,8000000.0,0.0
2016-09-01,8000000.0,0.0
2016-09-02,8000000.0,0.0
2016-09-05,8000000.0,0.0
2016-09-06,8000000.0,0.0
2016-09-07,8000000.0,0.0
2016-09-08,8000000.0,0.0
2016-09-09,8000000.0,0.0
2016-09-12,8000000.0,0.0
2016-09-13,8000000.0,0.0
2016-09-14,8000000.0,0.0
2016-09-19,8000000.0,0.0
2016-09-20,8000000.0,0.0
2016-09-21,8000000.0,0.0
2016-09-22,7999520.7,2.0
2016-09-23,7997909.680240001,3.0
2016-09-26,7995899.1660050005,1.0
2016-09-27,7996411.816829001,2.0
2016-09-28,7993831.150367999,15.0
2016-09-29,7997352.985769,15.0
2016-09-30,7995540.181139,17.0
2016-10-10,8008855.387351999,18.0
2016-10-11,8010252.734745,18.0
2016-10-12,8013426.590689,19.0
2016-10-13,8013914.1370709995,20.0
2016-10-14,8014849.070005,18.0
2016-10-17,8012949.0135685,16.0
2016-10-18,8018235.4391395,15.0
2016-10-19,8022895.166242501,16.0
2016-10-20,8024372.2372355005,11.0
2016-10-21,8023261.2498875,10.0
2016-10-24,8026068.011945499,8.0
2016-10-25,8029462.8187775,6.0
2016-10-26,8029546.713211499,4.0
2016-10-27,8028990.9074254995,3.0
2016-10-28,8030208.647201499,3.0
2016-10-31,8029929.782973499,1.0
2016-11-01,8030039.169939499,1.0
2016-11-02,8029838.668083498,2.0
2016-11-03,8029465.546499498,3.0
2016-11-04,8029050.956051498,3.0
2016-11-07,8029193.714891498,3.0
2016-11-08,8028721.638203498,3.0
2016-11-09,8028361.123625497,3.0
2016-11-10,8028701.374307497,3.0
2016-11-11,8029381.158299497,3.0
2016-11-14,8028808.874425498,1.0
2016-11-15,8028321.188269498,1.0
2016-11-16,8028153.020629498,1.0
2016-11-17,8028001.669753498,1.0
2016-11-18,8027945.585933498,2.0
2016-11-21,8028622.402697498,2.0
2016-11-22,8029258.272089498,2.0
2016-11-23,8028569.744567499,1.0
2016-11-24,8028047.744567499,1.0
2016-11-25,8028542.633295498,2.0
2016-11-28,8027624.881859498,5.0
2016-11-29,8026353.357622499,5.0
2016-11-30,8025979.074074498,5.0
2016-12-01,8027297.739665499,8.0
2016-12-02,8023725.469888499,13.0
2016-12-05,8024058.987642499,10.0
2016-12-06,8031206.4215165,18.0
2016-12-07,8034000.2384285,19.0
2016-12-08,8031155.474233501,19.0
2016-12-09,8028472.7177645005,19.0
2016-12-12,8009554.0166115,11.0
2016-12-13,8005278.271277499,2.0
2016-12-14,7984620.097613499,126.0
2016-12-15,8028395.839120499,139.0
2016-12-16,8076403.273930496,167.0
2016-12-19,8049007.342437496,171.0
2016-12-20,8060657.447718998,172.0
2016-12-21,8111457.4941899935,174.0
2016-12-22,8119566.799996996,169.0
2016-12-23,8037069.416310498,161.0
2016-12-26,8053895.452295996,140.0
2016-12-27,8055332.559023498,148.0
2016-12-28,8038458.868687494,146.0
2016-12-29,8022788.263452496,149.0
2016-12-30,8009857.543398496,140.0
2017-01-03,8046835.548871496,141.0
2017-01-04,8083865.257293496,133.0
2017-01-05,8069665.456060495,109.0
2017-01-06,8015837.101507492,76.0
2017-01-09,8009891.63782849,65.0
2017-01-10,8007667.93960549,64.0
2017-01-11,7987548.368113489,43.0
2017-01-12,7975315.798346489,31.0
2017-01-13,7961844.59240949,28.0
2017-01-16,7949191.31408649,8.0
2017-01-17,7949386.422952491,6.0
2017-01-18,7922022.031950492,93.0
2017-01-19,7931392.271390491,95.0
2017-01-20,7997782.906814491,127.0
2017-01-23,8027453.71330649,136.0
2017-01-24,7991684.43354249,138.0
2017-01-25,8024221.1744769905,136.0
2017-01-26,8034505.73136099,143.0
2017-02-03,8028761.764461989,149.0
2017-02-06,8104118.313029988,153.0
2017-02-07,8102713.2234199885,143.0
2017-02-08,8140553.13202399,135.0
2017-02-09,8169547.923166491,104.0
2017-02-10,8152794.62613449,56.0
2017-02-13,8166426.32497599,51.0
2017-02-14,8165270.15209549,37.0
2017-02-15,8158530.68407549,29.0
2017-02-16,8160465.35119449,28.0
2017-02-17,8153978.090846489,23.0
2017-02-20,8152374.597118489,21.0
2017-02-21,8159655.545218489,20.0
2017-02-22,8160514.298373489,17.0
2017-02-23,8160608.037028489,15.0
2017-02-24,8162693.757996489,13.0
2017-02-27,8163571.416495989,9.0
2017-02-28,8164029.881865989,8.0
2017-03-01,8163334.649879989,8.0
2017-03-02,8160407.91547199,9.0
2017-03-03,8159111.86508199,7.0
2017-03-06,8160199.81127099,8.0
2017-03-07,8161628.05259099,9.0
2017-03-08,8162314.76207399,8.0
2017-03-09,8159796.30392099,8.0
2017-03-10,8160070.2370659895,8.0
2017-03-13,8159295.497202989,6.0
2017-03-14,8159792.034853989,6.0
2017-03-15,8157327.435815989,8.0
2017-03-16,8159071.009968989,9.0
2017-03-17,8164814.012583989,10.0
2017-03-20,8165133.741492989,9.0
2017-03-21,8167582.388102989,9.0
2017-03-22,8167816.8323609885,8.0
2017-03-23,8166674.283431989,9.0
2017-03-24,8166079.3772489885,9.0
2017-03-27,8168144.132643988,9.0
2017-03-28,8166979.286430988,8.0
2017-03-29,8164033.413133988,9.0
2017-03-30,8158703.9180699885,7.0
2017-03-31,8157664.325137989,4.0
2017-04-05,8160983.36919699,12.0
2017-04-06,8164292.510695989,17.0
2017-04-07,8163498.53215949,18.0
2017-04-10,8154780.41630999,11.0
2017-04-11,8151093.62448399,6.0
2017-04-12,8133221.469741992,42.0
2017-04-13,8137489.798222993,45.0
2017-04-14,8121558.830413992,91.0
2017-04-17,8032268.19713399,36.0
2017-04-18,8021145.88544499,46.0
2017-04-19,8042538.49620799,70.0
2017-04-20,8003789.316908985,204.0
2017-04-21,7970876.226380987,225.0
2017-04-24,7832094.102092989,184.0
2017-04-25,7863371.349227986,186.0
2017-04-26,7919514.83903799,260.0
2017-04-27,8047652.611832993,322.0
2017-04-28,8088364.299869992,327.0
2017-05-02,8075560.048905989,343.0
2017-05-03,8110012.595628985,339.0
2017-05-04,8067289.359136481,340.0
2017-05-05,7978558.945586486,331.0
2017-05-08,7806395.185761989,267.0
2017-05-09,7864218.091972489,238.0
2017-05-10,7765838.744594986,278.0
2017-05-11,7718918.336415485,180.0
2017-05-12,7715449.339320986,185.0
2017-05-15,7722612.208674487,190.0
2017-05-16,7796225.848103488,182.0
2017-05-17,7822033.549594985,168.0
2017-05-18,7799984.906838987,150.0
2017-05-19,7799487.184721986,144.0
2017-05-22,7730508.695053987,121.0
2017-05-23,7655686.115628988,71.0
2017-05-24,7651645.00079149,46.0
2017-05-25,7680893.715131491,147.0
2017-05-26,7699943.879141489,183.0
2017-05-31,7694239.0840269895,188.0
2017-06-01,7559745.2809499875,158.0
2017-06-02,7604432.967412988,133.0
2017-06-05,7650339.634226489,166.0
2017-06-06,7674370.462548491,168.0
2017-06-07,7771961.581785491,164.0
2017-06-08,7766892.731168989,143.0
2017-06-09,7766201.420941991,135.0
2017-06-12,7676196.103877992,129.0
2017-06-13,7741111.030643991,130.0
2017-06-14,7754278.212846993,138.0
2017-06-15,7817306.387306491,122.0
2017-06-16,7815804.571817989,88.0
2017-06-19,7823716.230896991,73.0
2017-06-20,7829263.432920989,58.0
2017-06-21,7830924.479600987,49.0
2017-06-22,7805815.841942487,47.0
2017-06-23,7795341.792581487,40.0
2017-06-26,7805461.800273487,38.0
2017-06-27,7803368.6195214875,34.0
2017-06-28,7791017.566349488,35.0
2017-06-29,7790990.640006487,32.0
2017-06-30,7793234.487190488,37.0
2017-07-03,7797746.261347488,37.0
2017-07-04,7796912.922475488,36.0
2017-07-05,7805946.630884487,35.0
2017-07-06,7803775.272777487,27.0
2017-07-07,7804749.583462487,24.0
2017-07-10,7792890.457958488,18.0
2017-07-11,7784651.055753488,13.0
2017-07-12,7780947.718660488,7.0
2017-07-13,7777551.577560488,10.0
2017-07-14,7776140.864627489,11.0
2017-07-17,7763696.98549549,6.0
2017-07-18,7762534.569001489,3.0
2017-07-19,7772190.559986489,68.0
2017-07-20,7772035.273016489,80.0
2017-07-21,7753986.16243949,89.0
2017-07-24,7765127.932861492,80.0
2017-07-25,7767309.969625492,100.0
2017-07-26,7753222.761405492,118.0
2017-07-27,7816925.130915491,117.0
2017-07-28,7791866.618865494,136.0
2017-07-31,7785802.553005493,137.0
2017-08-01,7805999.147874493,143.0
2017-08-02,7769927.132938493,141.0
2017-08-03,7804138.531642496,132.0
2017-08-04,7775755.508631997,126.0
2017-08-07,7792244.630050997,122.0
2017-08-08,7795973.4691344965,114.0
2017-08-09,7796142.156384995,103.0
2017-08-10,7771849.793006995,87.0
2017-08-11,7754386.003944993,64.0
2017-08-14,7782480.062354993,64.0
2017-08-15,7799983.987358993,49.0
2017-08-16,7814991.795372993,31.0
2017-08-17,7814671.925268494,16.0
2017-08-18,7812894.939898493,14.0
2017-08-21,7814543.519378994,13.0
2017-08-22,7813479.761608994,12.0
2017-08-23,7812365.625446994,10.0
2017-08-24,7811367.000373993,9.0
2017-08-25,7813345.130339993,10.0
2017-08-28,7815703.4351839945,12.0
2017-08-29,7816149.236405994,10.0
2017-08-30,7818883.604262995,8.0
2017-08-31,7819827.369324994,8.0
2017-09-01,7820580.037050994,7.0
2017-09-04,7823206.053714994,6.0
2017-09-05,7821692.445793995,3.0
2017-09-06,7821182.6159059955,4.0
2017-09-07,7820563.004710995,4.0
2017-09-08,7821650.723553995,4.0
2017-09-11,7822165.053245995,3.0
2017-09-12,7822281.5585459955,3.0
2017-09-13,7822377.064649995,3.0
2017-09-14,7823099.203005995,4.0
2017-09-15,7822419.546647996,3.0
2017-09-18,7823309.987323996,3.0
2017-09-19,7823005.346835996,2.0
2017-09-20,7822925.5134719955,2.0
2017-09-21,7822614.865861995,3.0
2017-09-22,7822986.3192519955,3.0
2017-09-25,7821794.197549996,4.0
2017-09-26,7813867.207763996,4.0
2017-09-27,7812207.551351996,5.0
2017-09-28,7809941.318155996,4.0
2017-09-29,7809625.590127995,3.0
2017-10-09,7812275.291212995,7.0
2017-10-10,7815589.335153995,9.0
2017-10-11,7814167.353435995,10.0
2017-10-12,7813469.437861996,9.0
2017-10-13,7814334.908207496,11.0
2017-10-16,7810708.481480495,14.0
2017-10-17,7809442.458326494,13.0
2017-10-18,7805550.596933493,17.0
2017-10-19,7802395.953316494,16.0
2017-10-20,7809723.112386493,22.0
2017-10-23,7812584.331233493,34.0
2017-10-24,7810238.096319493,37.0
2017-10-25,7817833.726648493,35.0
2017-10-26,7824472.034613494,36.0
2017-10-27,7814510.364081494,32.0
2017-10-30,7787454.924662494,16.0
2017-10-31,7792010.555638494,18.0
2017-11-01,7799521.059606494,51.0
2017-11-02,7792303.280946495,49.0
2017-11-03,7784968.125080995,43.0
2017-11-06,7800353.289266996,49.0
2017-11-07,7802294.017300497,49.0
2017-11-08,7812916.522510497,47.0
2017-11-09,7820075.120120497,48.0
2017-11-10,7823413.8444404965,48.0
2017-11-13,7820039.930564497,41.0
2017-11-14,7805602.625372497,35.0
2017-11-15,7801775.196247498,34.0
2017-11-16,7793079.7453454975,29.0
2017-11-17,7771257.664756496,7.0
2017-11-20,7769310.535827497,4.0
2017-11-21,7770415.532746496,22.0
2017-11-22,7767961.998892495,31.0
2017-11-23,7748185.034210496,39.0
2017-11-24,7748978.346045496,35.0
2017-11-27,7745593.159798497,58.0
2017-11-28,7772254.959574497,71.0
2017-11-29,7769523.966618499,142.0
2017-11-30,7769007.726639997,146.0
2017-12-01,7803960.232129995,159.0
2017-12-04,7649160.146222998,160.0
2017-12-05,7559352.766563004,69.0
2017-12-06,7572881.662136003,67.0
2017-12-07,7591352.954353003,289.0
2017-12-08,7722277.421870005,309.0
2017-12-11,7789416.202671009,317.0
2017-12-12,7648415.115528003,305.0
2017-12-13,7732776.588758007,302.0
2017-12-14,7754922.001486005,303.0
2017-12-15,7731155.160955001,293.0
2017-12-18,7692700.313476004,273.0
2017-12-19,7740857.608073501,255.0
2017-12-20,7662840.536641502,235.0
2017-12-21,7663440.823281003,216.0
2017-12-22,7667450.261530003,210.0
2017-12-25,7622428.444329503,183.0
2017-12-26,7714044.438764503,164.0
2017-12-27,7715071.7426365055,112.0
2017-12-28,7723152.3213660065,100.0
2017-12-29,7743897.905165005,85.0
2018-01-02,7752594.045319008,70.0
2018-01-03,7767768.688593007,56.0
2018-01-04,7773056.031480005,39.0
2018-01-05,7770382.383316505,35.0
2018-01-08,7764284.712426504,32.0
2018-01-09,7759854.003151504,30.0
2018-01-10,7752676.614698505,26.0
2018-01-11,7756983.047173505,26.0
2018-01-12,7751516.882042505,25.0
2018-01-15,7735042.366960505,19.0
2018-01-16,7734301.1201305045,13.0
2018-01-17,7739922.658057504,17.0
2018-01-18,7743082.018600503,19.0
2018-01-19,7742507.938089503,17.0
2018-01-22,7743923.828936503,21.0
2018-01-23,7747541.230817003,20.0
2018-01-24,7750620.054966003,22.0
2018-01-25,7750321.431802003,22.0
2018-01-26,7742486.667132002,25.0
2018-01-29,7730700.944457002,23.0
2018-01-30,7729703.453880001,22.0
2018-01-31,7717054.378204001,12.0
2018-02-01,7708552.398762002,9.0
2018-02-02,7703740.611540001,8.0
2018-02-05,7713722.287356003,88.0
2018-02-06,7560781.225413,123.0
2018-02-07,7579485.3716859985,85.0
2018-02-08,7665314.992762989,194.0
2018-02-09,7545237.273476989,409.0
2018-02-12,7805932.204110991,409.0
2018-02-13,7786945.778061991,410.0
2018-02-14,7808895.912814987,410.0
2018-02-22,7982223.438808995,411.0
2018-02-23,8040121.848056992,411.0
2018-02-26,8307034.622869491,412.0
2018-02-27,8377138.128262987,374.0
2018-02-28,8357487.840120488,339.0
2018-03-01,8469006.870981492,297.0
2018-03-02,8439768.386801988,175.0
2018-03-05,8478800.780226484,141.0
2018-03-06,8505076.39211799,79.0
2018-03-07,8503426.22196249,38.0
2018-03-08,8509681.75115599,30.0
2018-03-09,8522215.16235899,25.0
2018-03-12,8536886.85745899,21.0
2018-03-13,8541093.82081499,20.0
2018-03-14,8538657.514205988,17.0
2018-03-15,8538406.46882199,15.0
2018-03-16,8539976.33968149,15.0
2018-03-19,8535571.75473249,14.0
2018-03-20,8534969.22495549,13.0
2018-03-21,8533602.46981149,14.0
2018-03-22,8531658.28423949,14.0
2018-03-23,8517217.03831749,4.0
2018-03-26,8517016.82808949,4.0
2018-03-27,8523060.967151493,16.0
2018-03-28,8518827.465964492,19.0
2018-03-29,8525838.138904493,23.0
2018-03-30,8532760.619124493,23.0
2018-04-02,8531841.593220493,25.0
2018-04-03,8524306.377602492,26.0
2018-04-04,8520765.112084493,26.0
2018-04-09,8522090.368763493,25.0
2018-04-10,8527366.348109994,26.0
2018-04-11,8532762.265658494,25.0
2018-04-12,8531033.823897494,29.0
2018-04-13,8527335.289376495,29.0
2018-04-16,8512829.980075495,23.0
2018-04-17,8502738.586994495,21.0
2018-04-18,8499713.049689496,14.0
2018-04-19,8503974.222697496,19.0
2018-04-20,8495068.386799498,30.0
2018-04-23,8484811.015992496,18.0
2018-04-24,8490890.980657497,20.0
2018-04-25,8494504.424628498,32.0
2018-04-26,8467741.167622998,33.0
2018-04-27,8472168.093486,32.0
2018-05-02,8462134.472191002,41.0
2018-05-03,8470897.688792001,43.0
2018-05-04,8474848.249487,70.0
2018-05-07,8501066.502484,71.0
2018-05-08,8518348.4958485,84.0
2018-05-09,8523494.9079205,84.0
2018-05-10,8533546.254807502,82.0
2018-05-11,8525247.136583501,75.0
2018-05-14,8510382.251662502,65.0
2018-05-15,8528528.512130503,63.0
2018-05-16,8530196.9419285,65.0
2018-05-17,8526587.7242115,62.0
2018-05-18,8531941.5419955,61.0
2018-05-21,8548379.009773998,54.0
2018-05-22,8550737.374164997,43.0
2018-05-23,8544984.165613994,39.0
2018-05-24,8541430.579848995,39.0
2018-05-25,8532440.952007996,33.0
2018-05-28,8520477.612261996,23.0
2018-05-29,8521121.355509996,23.0
2018-05-30,8497259.506794998,17.0
2018-05-31,8501420.883313997,23.0
2018-06-01,8498169.203906,46.0
2018-06-04,8501834.944950998,48.0
2018-06-05,8518932.795277,56.0
2018-06-06,8521454.646945,76.0
2018-06-07,8506459.351541998,77.0
2018-06-08,8488627.074655998,72.0
2018-06-11,8479672.990416499,71.0
2018-06-12,8489476.2583475,77.0
2018-06-13,8456081.031527001,91.0
2018-06-14,8450708.247371001,82.0
2018-06-15,8385914.496558998,91.0
2018-06-19,8312194.330464002,19.0
2018-06-20,8315310.883490002,17.0
2018-06-21,8029809.943935002,449.0
2018-06-22,8176878.020862998,389.0
2018-06-25,8172293.525610995,443.0
2018-06-26,8318182.663597995,441.0
2018-06-27,8292307.3896614965,442.0
2018-06-28,8204641.728832998,442.0
2018-06-29,8478830.20489,442.0
2018-07-02,8373009.609613497,443.0
2018-07-03,8561905.823181992,428.0
2018-07-04,8392225.771549994,414.0
2018-07-05,8170847.116318498,396.0
2018-07-06,8202042.332286495,351.0
2018-07-09,8390102.734483996,430.0
2018-07-10,8496152.039560504,445.0
2018-07-11,8257130.71141099,351.0
2018-07-12,8439049.031780994,337.0
2018-07-13,8462061.936777994,267.0
2018-07-16,8457887.257870495,209.0
2018-07-17,8477628.603450997,174.0
2018-07-18,8467900.482394993,162.0
2018-07-19,8419594.103845997,142.0
2018-07-20,8456659.958033996,137.0
2018-07-23,8469932.498124499,126.0
2018-07-24,8512631.309457496,103.0
2018-07-25,8532247.376294995,67.0
2018-07-26,8549962.529320994,56.0
2018-07-27,8536554.498421995,48.0
2018-07-30,8509449.091206996,37.0
2018-07-31,8515218.868759995,37.0
2018-08-01,8490490.711776992,56.0
2018-08-02,8455105.125732996,18.0
2018-08-03,8444291.326372996,23.0
2018-08-06,8429650.672324995,27.0
2018-08-07,8452416.845236998,47.0
2018-08-08,8363860.698972002,170.0
2018-08-09,8457887.958531,160.0
2018-08-10,8512777.509382004,194.0
2018-08-13,8546155.578370504,198.0
2018-08-14,8552708.865495503,203.0
2018-08-15,8454260.144098004,202.0
2018-08-16,8404826.149801001,177.0
2018-08-17,8301695.311377007,171.0
2018-08-20,8317916.120117007,126.0
2018-08-21,8349824.668596011,160.0
2018-08-22,8290491.245921013,179.0
2018-08-23,8332518.744417011,175.0
2018-08-24,8331923.533816513,176.0
2018-08-27,8408164.74740301,172.0
2018-08-28,8413871.36081151,152.0
2018-08-29,8386708.98906801,132.0
2018-08-30,8350896.888520509,121.0
2018-08-31,8319194.829434511,99.0
2018-09-03,8320006.42890851,74.0
2018-09-04,8347157.45468951,74.0
2018-09-05,8328190.285424009,95.0
2018-09-06,8317647.546870008,92.0
2018-09-07,8335556.047106007,90.0
2018-09-10,8310903.799983008,77.0
2018-09-11,8316248.89723001,69.0
2018-09-12,8321489.550231011,71.0
2018-09-13,8329536.564409009,74.0
2018-09-14,8300941.316890011,66.0
2018-09-17,8277024.32839301,47.0
2018-09-18,8297561.45031801,52.0
2018-09-19,8320928.150571009,77.0
2018-09-20,8324068.705755011,85.0
2018-09-21,8342837.244939011,80.0
2018-09-25,8344076.050764008,75.0
2018-09-26,8362106.9129940085,73.0
2018-09-27,8334329.595533508,68.0
2018-09-28,8343077.179019507,60.0
2018-10-08,8293029.993875508,52.0
2018-10-09,8301845.391085508,48.0
2018-10-10,8301945.609644008,48.0
2018-10-11,8238894.874813007,17.0
2018-10-12,8239444.866071507,9.0
2018-10-15,8229281.930736508,88.0
2018-10-16,8198215.78963251,99.0
2018-10-17,8224574.769253509,103.0
2018-10-18,8109262.736124514,193.0
2018-10-19,8217762.46443351,200.0
2018-10-22,8588958.854053512,442.0
2018-10-23,8504480.954035515,443.0
2018-10-24,8542277.63322602,435.0
2018-10-25,8464973.093973009,437.0
2018-10-26,8540175.31153851,448.0
2018-10-29,8421676.240051018,439.0
2018-10-30,8517645.354901008,421.0
2018-10-31,8671520.894920012,438.0
2018-11-01,8750261.490813017,408.0
2018-11-02,8995539.999028506,341.0
2018-11-05,9029360.17258101,141.0
2018-11-06,9010637.978900012,97.0
2018-11-07,9012469.838500012,85.0
2018-11-08,9007570.72279901,74.0
2018-11-09,9003227.23729951,61.0
2018-11-12,9033188.04604351,55.0
2018-11-13,9044971.78903101,39.0
2018-11-14,9043518.171045514,31.0
2018-11-15,9047597.383094514,25.0
2018-11-16,9050686.533983015,23.0
2018-11-19,9052271.759179013,22.0
2018-11-20,9045757.554132015,15.0
2018-11-21,9043760.711672015,14.0
2018-11-22,9044743.501388015,15.0
2018-11-23,9031228.202656016,11.0
2018-11-26,9026868.926599016,11.0
2018-11-27,9026278.310896015,15.0
2018-11-28,9029911.787538016,20.0
2018-11-29,9018886.681192514,21.0
2018-11-30,9018371.607143516,17.0
2018-12-03,9030394.784211516,16.0
2018-12-04,9032880.684185516,18.0
2018-12-05,9030839.354050517,23.0
2018-12-06,9027627.912672019,25.0
2018-12-07,9023946.185472019,26.0
2018-12-10,9016068.951999016,29.0
2018-12-11,9019763.952906016,40.0
2018-12-12,9028853.694489015,48.0
2018-12-13,9026860.601731015,50.0
2018-12-14,8989925.322072014,49.0
2018-12-17,9006219.670406014,42.0
2018-12-18,9009216.077174015,48.0
2018-12-19,9011967.473171014,49.0
2018-12-20,9031048.818190016,45.0
2018-12-21,9017187.565289013,39.0
