code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,vol_ratio,density,mc
sz.002222,2024-02-07,55.3787,2024-02-23,67.0231,MA,7,0.210269,0.206901,1.6079,986,292.2482929569107
sz.002240,2022-04-28,63.1327,2022-05-05,70.0361,MA,3,0.109347,0.106156,1.9665,837,292.4477404035469
sz.002245,2018-06-21,86.4955,2018-07-13,87.7292,MA,17,0.014263,0.011238,1.7071,348,283.2625495725622
sz.002245,2025-04-10,169.2581,2025-05-06,178.4523,MA,16,0.054321,0.051226,1.6047,463,283.2625495725622
sz.002249,2022-04-28,59.2594,2022-05-13,64.4124,MA,9,0.086957,0.083804,1.5152,837,137.95458848440896
sz.002254,2022-04-28,73.9413,2022-05-12,84.2421,MA,8,0.139311,0.136068,1.7291,837,104.48161004013657
sz.002254,2024-02-07,64.1061,2024-02-22,72.6246,MA,6,0.132881,0.129648,1.5604,986,104.48161004013657
sz.002261,2025-04-09,238.4515,2025-04-18,291.9815,MA,8,0.22449,0.221097,1.6921,136,300.0824166517926
sz.002265,2020-02-05,7.219,2020-02-18,8.6629,MA,10,0.2,0.19665,2.1205,525,196.32045031432358
sz.002265,2025-04-09,17.7769,2025-04-24,20.7848,MA,12,0.169205,0.165909,2.2965,136,196.32045031432358
sz.002273,2025-04-10,280.397,2025-04-30,290.2328,MA,15,0.035078,0.032017,2.4513,463,369.39150140887415
sz.002276,2024-02-07,28.7387,2024-02-22,32.2687,MA,6,0.12283,0.119615,1.7687,986,103.89886064808975
sz.002289,2018-10-22,7.8508,2018-11-05,8.491,MA,11,0.081553,0.078411,1.5834,282,102.56527134504833
sz.002297,2020-02-05,15.4056,2020-02-18,18.0586,MA,10,0.172211,0.16891,2.5582,525,102.79608199514101
sz.002297,2024-02-07,15.1644,2024-02-26,18.3903,MA,8,0.212724,0.209351,1.7508,986,102.79608199514101
sz.002317,2024-02-07,127.5582,2024-02-23,145.8601,MA,7,0.143478,0.140227,1.8128,986,210.00519226220604
sz.002338,2024-02-07,67.8051,2024-02-23,82.3464,MA,7,0.214458,0.211083,1.834,986,102.43756606656078
sz.002340,2022-04-28,155.3168,2022-05-12,170.1316,MA,8,0.095385,0.092218,1.867,837,339.6958702619367
sz.002354,2025-04-09,14.426,2025-04-28,17.2997,MA,14,0.199203,0.195855,2.2162,136,125.39721473036896
sz.002364,2024-02-07,31.767,2024-02-08,28.6565,STOP,2,-0.097917,-0.100745,2.3401,986,220.62802420225532
sz.002366,2020-02-05,12.4515,2020-02-19,14.7366,MA,11,0.183521,0.180199,1.9447,525,112.28097626867157
sz.002373,2025-04-10,34.229,2025-04-29,36.4173,MA,14,0.063932,0.060821,1.6239,463,107.44315448389317
sz.002378,2020-02-05,8.7776,2020-02-18,10.6377,MA,10,0.211905,0.208534,1.9376,525,309.24221942912953
sz.002378,2024-02-07,11.7729,2024-02-22,13.1711,MA,6,0.118765,0.115557,1.6941,986,309.24221942912953
sz.002389,2022-04-28,83.0499,2022-05-10,96.202,MA,6,0.158364,0.155087,1.6259,837,182.21049549081206
sz.002389,2024-02-02,83.2688,2024-02-05,76.6073,STOP,2,-0.08,-0.08286,1.881,171,182.21049549081206
sz.002399,2024-02-07,29.2835,2024-02-23,32.9629,MA,7,0.125648,0.122428,1.5157,986,128.1403150452448
sz.002400,2020-02-05,51.2502,2020-02-21,56.0434,MA,13,0.093525,0.090362,2.1403,525,117.4886378402866
sz.002400,2025-04-10,129.3921,2025-05-06,137.4791,MA,16,0.0625,0.059391,1.5472,463,117.4886378402866
sz.002402,2024-02-07,124.1735,2024-02-20,138.5864,MA,4,0.116071,0.112868,1.777,986,171.22334146162532
sz.002402,2025-04-10,215.732,2025-04-22,237.0681,MA,9,0.098901,0.095728,2.4868,463,171.22334146162532
sz.002405,2022-04-28,45.7726,2022-05-13,51.4991,MA,9,0.125109,0.12189,1.6129,837,155.1085639091962
sz.002413,2024-02-02,18.8629,2024-02-05,17.3539,STOP,2,-0.08,-0.08286,2.4178,171,108.33108324393645
sz.002416,2020-02-05,16.6167,2020-02-21,19.0984,MA,13,0.149351,0.146089,1.7216,525,119.11234779792032
sz.002416,2022-04-28,20.6916,2022-05-11,24.1708,MA,7,0.168146,0.164852,2.0044,837,119.11234779792032
sz.002429,2025-04-10,42.3059,2025-05-08,41.3761,MA,18,-0.021978,-0.02494,1.5689,463,364.0574532576044
sz.002439,2025-04-10,129.6294,2025-05-06,131.1445,MA,16,0.011688,0.008668,1.5783,463,101.99479711573646
sz.002444,2025-04-10,108.3312,2025-04-16,99.6647,STOP,5,-0.08,-0.08286,4.123,463,344.215148077004
sz.002472,2018-10-22,27.5757,2018-11-06,29.3401,MA,12,0.063985,0.060873,3.1347,282,287.92341269439385
sz.002472,2025-04-10,157.9892,2025-04-24,169.5341,MA,11,0.073074,0.069947,1.7121,463,287.92341269439385
sz.002487,2024-02-07,86.0356,2024-02-22,95.9806,MA,6,0.115591,0.112389,1.6609,986,260.70655799102616
sz.002491,2024-02-07,15.3419,2024-02-23,18.5784,MA,7,0.210959,0.20759,1.618,986,207.6207376535311
sz.002506,2022-04-28,13.0995,2022-05-13,15.3931,MA,9,0.175097,0.171791,1.5394,837,157.00459768206775
sz.002508,2022-03-17,182.8504,2022-03-31,196.7903,MA,11,0.076237,0.073103,1.565,122,148.59779602881608
sz.002518,2018-06-21,49.8521,2018-07-11,50.0119,MA,15,0.003205,0.0002,1.7207,348,189.659093900772
sz.002518,2025-04-10,131.3579,2025-05-06,133.9851,MA,16,0.02,0.016965,1.5058,463,189.659093900772
sz.002534,2024-02-07,18.2786,2024-02-26,23.3636,MA,8,0.278195,0.274709,2.6992,986,127.73418749181343
sz.002536,2025-04-10,70.8997,2025-04-18,83.279,MA,7,0.174603,0.171298,2.2466,463,224.94688369866412
sz.002544,2024-02-07,78.8792,2024-02-26,99.8495,MA,8,0.265854,0.262388,2.4901,986,112.65369398573168
sz.002545,2020-02-05,28.6994,2020-02-19,32.6385,MA,11,0.137255,0.134015,3.659,525,205.38575180392235
sz.002552,2025-04-10,39.9366,2025-04-23,46.2757,MA,10,0.15873,0.155452,1.6514,463,202.69852811957878
sz.002583,2025-04-09,53.5108,2025-04-21,70.8595,MA,9,0.324211,0.320643,2.9369,136,106.64447084462105
sz.002617,2020-02-05,36.5252,2020-02-18,42.1565,MA,10,0.154176,0.150906,1.646,525,118.37872113595364
sz.002617,2022-04-28,61.0057,2022-05-16,68.0449,MA,10,0.115385,0.112183,1.6285,837,118.37872113595364
sz.002617,2024-02-07,36.5252,2024-02-23,41.3744,MA,7,0.132762,0.12953,1.6572,986,118.37872113595364
sz.002617,2025-04-10,53.8884,2025-05-06,56.313,MA,16,0.044993,0.041914,1.5227,463,118.37872113595364
sz.002636,2022-05-05,20.5256,2022-05-23,22.2887,MA,13,0.085897,0.082747,4.61,87,456.9008904876983
sz.002636,2024-02-07,13.6743,2024-02-08,12.5804,STOP,2,-0.08,-0.08286,2.7815,986,456.9008904876983
sz.002636,2025-04-10,19.8711,2025-04-30,21.6261,MA,15,0.088315,0.085161,1.6435,463,456.9008904876983
sz.002645,2017-04-27,46.704,2017-05-11,42.9677,STOP,10,-0.08,-0.08286,1.7373,62,130.50522288440865
sz.002654,2024-02-19,52.9517,2024-02-21,63.4674,MA,3,0.19859,0.195242,2.0081,103,112.87756045306465
sz.002655,2024-02-07,24.9915,2024-02-26,29.9349,MA,8,0.197802,0.194456,1.6638,986,115.68781230051384
sz.002668,2025-04-09,44.9566,2025-04-23,53.3551,MA,11,0.186813,0.183486,2.2146,136,111.09925935831596
sz.002670,2020-02-05,23.2619,2020-02-21,27.205,MA,13,0.169509,0.166212,2.1338,525,181.1887977024247
sz.002683,2022-04-28,50.0834,2022-05-23,57.8199,MA,15,0.154472,0.151201,1.9362,837,192.0700945483492
sz.002698,2025-04-10,45.2109,2025-04-30,47.7291,MA,15,0.055698,0.0526,1.7108,463,111.09514816245841
sz.002738,2025-04-09,86.568,2025-05-06,91.4384,MA,17,0.056261,0.053163,2.1051,136,377.1712856664929
sz.002739,2020-02-05,45.0242,2020-02-21,52.7765,MA,13,0.172181,0.16888,1.8113,525,182.42775386369038
sz.002741,2024-02-07,29.779,2024-02-23,36.1514,MA,7,0.213992,0.210617,1.5845,986,107.72312193238926
sz.002741,2025-04-10,44.0864,2025-04-23,47.8547,MA,10,0.085476,0.082326,1.5514,463,107.72312193238926
sz.002747,2024-02-07,78.8242,2024-02-19,90.8273,MA,3,0.152276,0.14901,1.6958,986,266.7722150779493
sz.002747,2025-04-10,114.6265,2025-04-30,120.4666,MA,15,0.050949,0.047859,1.8494,463,266.7722150779493
sz.002755,2022-04-28,15.8391,2022-05-24,16.4953,MA,16,0.041433,0.038361,1.8406,837,124.56909731129178
sz.002755,2024-02-07,13.9786,2024-02-08,12.6883,STOP,2,-0.092308,-0.095146,1.648,986,124.56909731129178
sz.002756,2022-04-28,198.609,2022-05-05,215.3181,MA,3,0.084131,0.080984,1.9371,837,185.3702976877716
sz.002779,2024-02-07,33.8589,2024-02-21,46.7965,MA,5,0.382103,0.378434,1.9086,986,121.60348754736614
sz.002792,2022-04-28,24.2427,2022-05-20,27.0756,MA,14,0.116858,0.113654,1.8607,837,108.9715398471281
sz.002792,2024-02-07,24.5657,2024-02-23,32.2395,MA,7,0.312381,0.308834,1.9509,986,108.9715398471281
sz.002797,2017-05-25,13.7811,2017-06-08,15.4835,MA,9,0.123531,0.120315,3.0946,82,274.4917033555568
sz.002812,2017-12-07,92.5547,2017-12-18,102.547,MA,8,0.107961,0.104772,1.6639,156,455.4769340574774
sz.002815,2025-04-10,21.9061,2025-04-30,23.3383,MA,15,0.06538,0.062266,1.745,463,100.27168781311926
sz.002827,2024-02-07,18.6832,2024-02-23,23.3119,MA,7,0.247748,0.244314,1.5159,986,149.8603494731575
sz.002838,2024-02-07,43.9433,2024-02-26,51.7688,MA,8,0.178082,0.174771,1.7927,986,106.58447419675394
sz.002842,2020-02-05,26.6922,2020-02-18,30.8749,MA,10,0.156701,0.153427,2.054,525,103.45002577276004
sz.002859,2025-04-10,73.273,2025-04-30,76.3666,MA,15,0.042221,0.039147,1.6069,463,287.87846893863184
sz.002867,2022-03-17,35.4533,2022-04-11,32.6171,STOP,16,-0.08,-0.08286,1.5952,122,135.1719455712506
sz.002891,2020-02-05,36.048,2020-02-19,42.7343,MA,11,0.185484,0.182159,2.0792,525,100.50017812394906
sz.002896,2024-02-07,42.74,2024-02-08,39.3208,STOP,2,-0.08,-0.08286,1.7357,986,151.49180783001492
sz.002897,2025-04-10,59.368,2025-04-24,64.81,MA,11,0.091667,0.088506,1.7433,463,105.35055077284565
sz.002901,2024-02-07,30.6914,2024-02-23,31.3696,MA,7,0.022099,0.019061,1.5405,986,127.37743564984038
sz.002913,2024-02-07,44.9526,2024-02-20,52.6457,MA,4,0.171136,0.167837,1.6806,986,169.77012582246562
sz.002925,2018-06-21,52.5999,2018-07-03,57.1518,MA,9,0.086538,0.083387,2.6652,348,168.53028743180587
sz.002929,2024-02-07,27.1835,2024-02-23,34.1132,MA,7,0.254924,0.251478,1.7482,986,118.67955298036583
sz.002931,2020-02-05,23.7195,2020-02-20,26.2073,MA,12,0.104883,0.1017,1.6185,525,100.60472812598617
sz.002946,2020-02-05,10.2412,2020-02-21,11.3959,MA,13,0.112745,0.109548,1.8967,525,142.14733087671328
sz.002947,2024-02-07,39.0328,2024-02-21,45.6152,MA,5,0.168636,0.165341,2.389,986,114.04974867472882
sz.002947,2025-04-10,53.5428,2025-04-30,56.5334,MA,15,0.055855,0.052757,3.0676,463,114.04974867472882
sz.002957,2022-04-28,11.7926,2022-05-13,13.3175,MA,9,0.12931,0.126084,1.5458,837,167.4366633442877
sz.002967,2022-04-28,23.5892,2022-05-19,25.6104,MA,13,0.085682,0.082532,1.5482,837,100.20734889307461
sz.002975,2022-04-28,60.7293,2022-05-19,68.9157,MA,13,0.134801,0.131566,2.4878,837,134.90099014055488
sz.002979,2022-04-28,21.3964,2022-05-12,23.8468,MA,8,0.114525,0.111325,1.7597,837,129.9735762575814
sz.002979,2024-02-07,20.3868,2024-02-22,23.4878,MA,6,0.152108,0.148842,1.5912,986,129.9735762575814
sz.002984,2025-04-10,29.6146,2025-04-24,27.2454,STOP,11,-0.08,-0.08286,1.6979,463,101.97380338997681
sz.002987,2024-02-07,35.6864,2024-02-22,40.6575,MA,6,0.1393,0.136056,1.6159,986,113.80622794535324
sz.002987,2025-04-10,66.2613,2025-04-15,73.2134,MA,4,0.10492,0.101736,1.8785,463,113.80622794535324
sz.003021,2022-04-28,43.4529,2022-05-11,50.3471,MA,7,0.158659,0.155382,2.0214,837,165.05708514010237
sz.003031,2024-01-24,131.304,2024-01-31,120.7997,STOP,6,-0.08,-0.08286,1.9156,148,403.26450317804284
