code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret
sh.600186,2018-11-22,2.22,2018-12-19,2.025,TRAIL,20,-0.087838,-0.091207
sh.600186,2022-10-18,2.69,2022-10-25,2.52,TRAIL,6,-0.063197,-0.066607
sh.600186,2025-01-02,5.96,2025-01-03,5.877,TRAIL,2,-0.013926,-0.017454
sh.600186,2025-01-21,5.22,2025-02-11,6.53,TRAIL,10,0.250958,0.247073
sh.600186,2025-03-06,6.95,2025-03-11,6.67,TRAIL,4,-0.040288,-0.043755
sh.600186,2026-03-25,6.9,2026-04-15,7.173,TRAIL,15,0.039565,0.035971
sh.600186,2026-06-10,11.15,2026-06-11,11.3,TRAIL,2,0.013453,0.009812
sh.600186,2026-08-11,10.87,2026-08-13,10.971,TRAIL,3,0.009292,0.005756
sh.600189,2020-09-03,7.4,2020-09-04,6.51,TRAIL,2,-0.12027,-0.123629
sh.600189,2020-12-17,12.25,2020-12-18,11.03,TRAIL,2,-0.099592,-0.102963
sh.600189,2020-12-22,11.08,2020-12-23,10.71,TRAIL,2,-0.033394,-0.036846
sh.600189,2021-01-22,14.99,2021-01-25,13.572,TRAIL,2,-0.094596,-0.098066
sh.600189,2021-06-03,12.52,2021-06-07,13.851,TRAIL,3,0.10631,0.102509
sh.600189,2023-09-14,8.69,2023-09-18,10.548,TRAIL,3,0.213809,0.209942
sh.600191,2017-07-26,17.64,2017-07-27,16.497,TRAIL,2,-0.064796,-0.068333
sh.600191,2019-02-27,5.27,2019-02-28,5.058,TRAIL,2,-0.040228,-0.043722
sh.600191,2019-03-05,5.36,2019-03-08,5.391,TRAIL,4,0.005784,0.002238
sh.600191,2020-04-07,7.88,2020-04-09,9.18,TRAIL,3,0.164975,0.16117
sh.600191,2020-04-24,8.74,2020-04-27,7.81,TRAIL,2,-0.106407,-0.109788
sh.600191,2020-12-29,6.49,2020-12-31,6.318,TRAIL,3,-0.026502,-0.02999
sh.600191,2023-08-11,8.0,2023-08-14,7.1,TRAIL,2,-0.1125,-0.115873
sh.600191,2023-08-29,6.49,2023-09-13,6.012,TRAIL,12,-0.073652,-0.077069
sh.600191,2025-01-02,6.88,2025-01-03,7.047,TRAIL,2,0.024273,0.020699
sh.600191,2025-01-07,7.6,2025-01-08,7.335,TRAIL,2,-0.034868,-0.038328
sh.600191,2025-01-14,7.35,2025-01-22,7.335,TRAIL,7,-0.002041,-0.005584
sh.600191,2025-02-28,8.25,2025-03-03,7.74,TRAIL,2,-0.061818,-0.065236
sh.600191,2025-07-14,7.99,2025-09-01,8.244,TRAIL,36,0.03179,0.028199
sh.600198,2019-12-06,9.74,2019-12-10,9.999,TRAIL,3,0.026591,0.023025
sh.600198,2020-06-24,16.03,2020-07-02,15.55,TRAIL,5,-0.029944,-0.033439
sh.600198,2024-09-26,7.58,2024-10-09,8.46,TRAIL,5,0.116095,0.112406
sh.600198,2024-10-17,9.4,2024-10-18,8.28,TRAIL,2,-0.119149,-0.122534
sh.600198,2024-12-18,12.9,2024-12-20,11.76,TRAIL,3,-0.088372,-0.091847
sh.600198,2026-06-10,9.67,2026-06-18,9.009,TRAIL,7,-0.068356,-0.071787
sh.600199,2020-07-08,7.9,2020-07-13,7.641,TRAIL,4,-0.032785,-0.03629
sh.600199,2020-12-07,10.11,2020-12-08,10.341,TRAIL,2,0.022849,0.019215
sh.600199,2020-12-15,12.2,2020-12-16,12.69,TRAIL,2,0.040164,0.036579
sh.600199,2020-12-29,21.75,2020-12-30,19.75,TRAIL,2,-0.091954,-0.095466
sh.600199,2022-03-10,28.99,2022-03-11,29.34,TRAIL,2,0.012073,0.008405
sh.600199,2022-05-13,27.81,2022-05-24,27.765,TRAIL,8,-0.001618,-0.005314
sh.600199,2024-11-05,13.6,2024-11-11,14.382,TRAIL,5,0.0575,0.053863
sh.600203,2019-03-06,6.4,2019-03-08,6.174,TRAIL,3,-0.035312,-0.038801
sh.600203,2019-04-11,8.27,2019-04-12,7.25,TRAIL,2,-0.123337,-0.12666
sh.600203,2020-03-13,11.68,2020-03-16,11.097,TRAIL,2,-0.049914,-0.05341
sh.600203,2020-05-28,10.11,2020-06-12,9.41,TRAIL,12,-0.069238,-0.072734
sh.600203,2020-12-07,11.1,2020-12-18,10.08,TRAIL,10,-0.091892,-0.095255
sh.600203,2023-04-18,7.79,2023-04-20,7.02,TRAIL,3,-0.098845,-0.102266
sh.600203,2023-10-10,7.33,2023-10-11,7.43,TRAIL,2,0.013643,0.010073
sh.600203,2023-10-31,8.8,2023-11-01,8.18,TRAIL,2,-0.070455,-0.073882
sh.600203,2024-04-19,7.26,2024-04-22,6.858,TRAIL,2,-0.055372,-0.058848
sh.600203,2024-04-29,6.73,2024-05-08,6.3,TRAIL,5,-0.063893,-0.067359
sh.600203,2024-05-22,7.67,2024-05-24,7.38,TRAIL,3,-0.03781,-0.041256
sh.600203,2024-10-29,11.36,2024-11-01,13.896,TRAIL,4,0.223239,0.219304
sh.600203,2025-08-05,12.82,2025-08-06,12.771,TRAIL,2,-0.003822,-0.007431
sh.600203,2025-08-13,17.54,2025-08-15,17.163,TRAIL,3,-0.021494,-0.025102
sh.600210,2018-11-13,3.93,2018-11-16,4.4,TRAIL,4,0.119593,0.115896
sh.600210,2021-08-31,9.55,2021-09-01,8.892,TRAIL,2,-0.068901,-0.072344
sh.600210,2024-04-18,5.97,2024-04-24,5.931,TRAIL,5,-0.006533,-0.01007
sh.600211,2020-07-23,86.24,2020-07-27,100.881,TRAIL,3,0.16977,0.165856
sh.600211,2025-08-29,47.47,2025-09-04,46.512,TRAIL,5,-0.020181,-0.023704
sh.600058,2026-06-26,11.77,2026-06-29,11.385,TRAIL,2,-0.03271,-0.036223
sh.600059,2020-12-24,15.29,2020-12-25,13.53,TRAIL,2,-0.115108,-0.118525
sh.600059,2020-12-31,17.64,2021-01-05,17.712,TRAIL,3,0.004082,0.000442
sh.600059,2021-01-11,17.33,2021-01-12,15.64,TRAIL,2,-0.097519,-0.101027
sh.600062,2022-04-13,17.36,2022-04-15,18.8,TRAIL,3,0.082949,0.079173
sh.600062,2022-04-28,29.72,2022-04-29,29.439,TRAIL,2,-0.009455,-0.013062
sh.600063,2020-02-28,4.41,2020-03-06,4.41,TRAIL,6,0.0,-0.003531
sh.600063,2021-02-10,4.22,2021-02-25,4.347,TRAIL,7,0.030095,0.026519
sh.600063,2022-04-28,5.82,2022-06-20,7.02,TRAIL,34,0.206186,0.202366
sh.600063,2026-07-02,7.98,2026-07-03,7.677,TRAIL,2,-0.03797,-0.041457
sh.600072,2019-07-04,15.65,2019-07-08,15.426,TRAIL,3,-0.014313,-0.017857
sh.600072,2020-07-21,15.2,2020-07-23,14.355,TRAIL,3,-0.055592,-0.059105
sh.600072,2020-08-12,16.79,2020-08-13,15.84,TRAIL,2,-0.056581,-0.060188
sh.600072,2023-04-28,21.59,2023-05-05,22.49,TRAIL,3,0.041686,0.037965
sh.600075,2020-07-16,7.2,2020-07-17,6.3,TRAIL,2,-0.125,-0.128381
sh.600075,2021-02-02,6.17,2021-02-26,7.02,TRAIL,14,0.137763,0.134044
sh.600075,2021-03-04,7.88,2021-03-08,7.353,TRAIL,3,-0.066878,-0.070335
sh.600075,2021-03-15,7.57,2021-03-23,8.073,TRAIL,7,0.066446,0.062831
sh.600075,2026-03-24,7.28,2026-04-02,6.831,TRAIL,8,-0.061676,-0.06514
sh.600078,2019-07-11,4.7,2019-07-19,6.795,TRAIL,7,0.445745,0.441563
sh.600078,2024-10-24,6.8,2024-10-31,7.011,TRAIL,6,0.031029,0.027432
sh.600078,2025-10-14,9.92,2025-10-15,9.819,TRAIL,2,-0.010181,-0.013674
sh.600078,2025-11-06,10.28,2025-11-11,12.492,TRAIL,4,0.215175,0.211271
sh.600078,2025-12-01,11.86,2025-12-03,10.917,TRAIL,3,-0.079511,-0.082946
sh.600078,2026-06-26,14.81,2026-06-29,14.229,TRAIL,2,-0.03923,-0.042797
sh.600081,2019-02-12,8.98,2019-02-22,8.352,TRAIL,9,-0.069933,-0.073341
sh.600081,2020-12-29,16.0,2020-12-30,15.35,TRAIL,2,-0.040625,-0.044106
sh.600081,2021-07-22,16.26,2021-07-27,15.363,TRAIL,4,-0.055166,-0.058608
sh.600081,2021-08-03,16.37,2021-08-17,14.922,TRAIL,11,-0.088454,-0.09184
sh.600081,2022-05-30,13.86,2022-05-31,15.534,TRAIL,2,0.120779,0.117067
sh.600081,2023-07-03,16.0,2023-07-04,14.64,TRAIL,2,-0.085,-0.088414
sh.600081,2025-02-14,13.57,2025-02-17,13.2,TRAIL,2,-0.027266,-0.030778
sh.600081,2025-03-31,13.96,2025-04-01,14.44,TRAIL,2,0.034384,0.030809
sh.600094,2020-05-06,7.99,2020-05-18,7.713,TRAIL,9,-0.034668,-0.038159
sh.600094,2025-04-10,3.33,2025-04-15,3.222,TRAIL,4,-0.032432,-0.035885
sh.600094,2025-11-12,5.67,2025-11-13,5.328,TRAIL,2,-0.060317,-0.063764
sh.600103,2021-03-19,2.23,2021-03-30,2.214,TRAIL,8,-0.007175,-0.010683
sh.600103,2025-09-16,4.5,2025-09-17,4.284,TRAIL,2,-0.048,-0.051438
sh.600103,2025-09-25,3.83,2025-09-26,3.843,TRAIL,2,0.003394,-0.000115
sh.600103,2025-10-15,3.57,2025-11-06,3.717,TRAIL,17,0.041176,0.037614
sh.600103,2025-11-11,4.17,2025-11-18,3.951,TRAIL,6,-0.052518,-0.055982
sh.600106,2021-12-29,4.81,2021-12-31,4.545,TRAIL,3,-0.055094,-0.05855
