date,nav,n_open
2016-08-29,2000000.0,0.0
2016-08-30,2000000.0,0.0
2016-08-31,2000000.0,0.0
2016-09-01,2000000.0,0.0
2016-09-02,2000000.0,0.0
2016-09-05,2000000.0,0.0
2016-09-06,2000000.0,0.0
2016-09-07,2000000.0,0.0
2016-09-08,2000000.0,0.0
2016-09-09,2000000.0,0.0
2016-09-12,2000000.0,0.0
2016-09-13,2000000.0,0.0
2016-09-14,2000000.0,0.0
2016-09-19,2000000.0,0.0
2016-09-20,2000000.0,0.0
2016-09-21,2000000.0,0.0
2016-09-22,2000000.0,0.0
2016-09-23,2000000.0,0.0
2016-09-26,2000000.0,0.0
2016-09-27,2000000.0,0.0
2016-09-28,1997649.165803,13.0
2016-09-29,2001024.06387,13.0
2016-09-30,1998720.038907,13.0
2016-10-10,2009795.346693,13.0
2016-10-11,2010888.5147429998,11.0
2016-10-12,2013063.8676729999,11.0
2016-10-13,2013290.7924839999,11.0
2016-10-14,2014497.9361249998,10.0
2016-10-17,2012753.8737775,8.0
2016-10-18,2015284.8737775,8.0
2016-10-19,2016719.8737775,8.0
2016-10-20,2016372.3412774997,5.0
2016-10-21,2016625.1112774997,4.0
2016-10-24,2018666.3402774998,2.0
2016-10-25,2018445.7695274998,0.0
2016-10-26,2018445.7695274998,0.0
2016-10-27,2018445.7695274998,0.0
2016-10-28,2018445.7695274998,0.0
2016-10-31,2018445.7695274998,0.0
2016-11-01,2018445.7695274998,0.0
2016-11-02,2018445.7695274998,0.0
2016-11-03,2018445.7695274998,0.0
2016-11-04,2018445.7695274998,0.0
2016-11-07,2018445.7695274998,0.0
2016-11-08,2018445.7695274998,0.0
2016-11-09,2018445.7695274998,0.0
2016-11-10,2018445.7695274998,0.0
2016-11-11,2018445.7695274998,0.0
2016-11-14,2018445.7695274998,0.0
2016-11-15,2018445.7695274998,0.0
2016-11-16,2018445.7695274998,0.0
2016-11-17,2018445.7695274998,0.0
2016-11-18,2018445.7695274998,0.0
2016-11-21,2018445.7695274998,0.0
2016-11-22,2018445.7695274998,0.0
2016-11-23,2018445.7695274998,0.0
2016-11-24,2018445.7695274998,0.0
2016-11-25,2018445.7695274998,0.0
2016-11-28,2018445.7695274998,0.0
2016-11-29,2018445.7695274998,0.0
2016-11-30,2018445.7695274998,0.0
2016-12-01,2018445.7695274998,0.0
2016-12-02,2018445.7695274998,0.0
2016-12-05,2018445.7695274998,0.0
2016-12-06,2018445.7695274998,0.0
2016-12-07,2018445.7695274998,0.0
2016-12-08,2018445.7695274998,0.0
2016-12-09,2018445.7695274998,0.0
2016-12-12,2018445.7695274998,0.0
2016-12-13,2018445.7695274998,0.0
2016-12-14,1997808.937747501,120.0
2016-12-15,2033462.849356501,120.0
2016-12-16,2067889.4103755003,120.0
2016-12-19,2045221.8827495007,120.0
2016-12-20,2054235.4087570005,119.0
2016-12-21,2091120.5363430008,119.0
2016-12-22,2098737.463262001,115.0
2016-12-23,2039785.9791460002,109.0
2016-12-26,2052632.1250884999,97.0
2016-12-27,2052981.0101875004,106.0
2016-12-28,2040792.9653515003,100.0
2016-12-29,2029599.1811085003,98.0
2016-12-30,2022779.9279405002,92.0
2017-01-03,2045398.4560285006,88.0
2017-01-04,2067970.5614594999,82.0
2017-01-05,2055535.4148025005,61.0
2017-01-06,2022944.2226655008,37.0
2017-01-09,2019035.6721975012,29.0
2017-01-10,2018344.5699775014,26.0
2017-01-11,2010033.0160915016,15.0
2017-01-12,2007161.2560745017,6.0
2017-01-13,2004108.2375365016,3.0
2017-01-16,2002755.8256725015,0.0
2017-01-17,2002755.8256725015,0.0
2017-01-18,1976059.9896615017,88.0
2017-01-19,1988075.8910195015,84.0
2017-01-20,2048689.4631285006,113.0
2017-01-23,2075098.4912295018,114.0
2017-01-24,2043533.447941502,114.0
2017-01-25,2072304.9592050014,111.0
2017-01-26,2082217.9236700016,114.0
2017-02-03,2075532.3013270001,113.0
2017-02-06,2134164.8515470023,112.0
2017-02-07,2127997.628821001,101.0
2017-02-08,2156134.2889235015,95.0
2017-02-09,2176396.6713305013,69.0
2017-02-10,2166469.1817185017,29.0
2017-02-13,2174703.340028002,25.0
2017-02-14,2174507.5116325025,14.0
2017-02-15,2172776.6496845023,9.0
2017-02-16,2173290.5087105026,8.0
2017-02-17,2172310.814763502,6.0
2017-02-20,2172513.5814395025,6.0
2017-02-21,2174631.1686395025,4.0
2017-02-22,2174625.2994785025,2.0
2017-02-23,2174493.6414125026,2.0
2017-02-24,2174912.9444975024,2.0
2017-02-27,2174885.9243625025,0.0
2017-02-28,2174885.9243625025,0.0
2017-03-01,2174885.9243625025,0.0
2017-03-02,2174885.9243625025,0.0
2017-03-03,2174885.9243625025,0.0
2017-03-06,2174885.9243625025,0.0
2017-03-07,2174885.9243625025,0.0
2017-03-08,2174885.9243625025,0.0
2017-03-09,2174885.9243625025,0.0
2017-03-10,2174885.9243625025,0.0
2017-03-13,2174885.9243625025,0.0
2017-03-14,2174885.9243625025,0.0
2017-03-15,2174885.9243625025,0.0
2017-03-16,2174885.9243625025,0.0
2017-03-17,2174885.9243625025,0.0
2017-03-20,2174885.9243625025,0.0
2017-03-21,2174885.9243625025,0.0
2017-03-22,2174885.9243625025,0.0
2017-03-23,2174885.9243625025,0.0
2017-03-24,2174885.9243625025,0.0
2017-03-27,2174885.9243625025,0.0
2017-03-28,2174885.9243625025,0.0
2017-03-29,2174885.9243625025,0.0
2017-03-30,2174885.9243625025,0.0
2017-03-31,2174885.9243625025,0.0
2017-04-05,2174885.9243625025,0.0
2017-04-06,2174885.9243625025,0.0
2017-04-07,2174885.9243625025,0.0
2017-04-10,2174885.9243625025,0.0
2017-04-11,2174885.9243625025,0.0
2017-04-12,2159371.773069502,38.0
2017-04-13,2163210.614927502,37.0
2017-04-14,2150192.071868502,84.0
2017-04-17,2070687.020431502,27.0
2017-04-18,2061651.5745375012,40.0
