date,nav
2016-08-29,30000.0
2016-08-30,30000.0
2016-08-31,30000.0
2016-09-01,30000.0
2016-09-02,30000.0
2016-09-05,30000.0
2016-09-06,30000.0
2016-09-07,30000.0
2016-09-08,30000.0
2016-09-09,30000.0
2016-09-12,30000.0
2016-09-13,30000.0
2016-09-14,30000.0
2016-09-19,30000.0
2016-09-20,30000.0
2016-09-21,30000.0
2016-09-22,30000.0
2016-09-23,30000.0
2016-09-26,30000.0
2016-09-27,30000.0
2016-09-28,30000.0
2016-09-29,30000.0
2016-09-30,30000.0
2016-10-10,30000.0
2016-10-11,30000.0
2016-10-12,30000.0
2016-10-13,30000.0
2016-10-14,30000.0
2016-10-17,30000.0
2016-10-18,30000.0
2016-10-19,30000.0
2016-10-20,30000.0
2016-10-21,30000.0
2016-10-24,30000.0
2016-10-25,30000.0
2016-10-26,30000.0
2016-10-27,30000.0
2016-10-28,30000.0
2016-10-31,30000.0
2016-11-01,30000.0
2016-11-02,30000.0
2016-11-03,30000.0
2016-11-04,30000.0
2016-11-07,30000.0
2016-11-08,30000.0
2016-11-09,30000.0
2016-11-10,30000.0
2016-11-11,30000.0
2016-11-14,30000.0
2016-11-15,30000.0
2016-11-16,30000.0
2016-11-17,30000.0
2016-11-18,30000.0
2016-11-21,30000.0
2016-11-22,30000.0
2016-11-23,30000.0
2016-11-24,30000.0
2016-11-25,30000.0
2016-11-28,30000.0
2016-11-29,30000.0
2016-11-30,30000.0
2016-12-01,30000.0
2016-12-02,30000.0
2016-12-05,30000.0
2016-12-06,30000.0
2016-12-07,30000.0
2016-12-08,30000.0
2016-12-09,30000.0
2016-12-12,30000.0
2016-12-13,30000.0
2016-12-14,30000.0
2016-12-15,30000.0
2016-12-16,30000.0
2016-12-19,30000.0
2016-12-20,30000.0
2016-12-21,30000.0
2016-12-22,30000.0
2016-12-23,30000.0
2016-12-26,30000.0
2016-12-27,30000.0
2016-12-28,30000.0
2016-12-29,30000.0
2016-12-30,30000.0
2017-01-03,30000.0
2017-01-04,30000.0
2017-01-05,30000.0
2017-01-06,30000.0
2017-01-09,30000.0
2017-01-10,30000.0
2017-01-11,30000.0
2017-01-12,30000.0
2017-01-13,30000.0
2017-01-16,30000.0
2017-01-17,30000.0
2017-01-18,30000.0
2017-01-19,30000.0
2017-01-20,30000.0
2017-01-23,30000.0
2017-01-24,30000.0
2017-01-25,30000.0
2017-01-26,30000.0
2017-02-03,30000.0
2017-02-06,30000.0
2017-02-07,30000.0
2017-02-08,30000.0
2017-02-09,30000.0
2017-02-10,30000.0
2017-02-13,30000.0
2017-02-14,30000.0
2017-02-15,30000.0
2017-02-16,30000.0
2017-02-17,30000.0
2017-02-20,30000.0
2017-02-21,30000.0
2017-02-22,30000.0
2017-02-23,30000.0
2017-02-24,30000.0
2017-02-27,30000.0
2017-02-28,30000.0
2017-03-01,30000.0
2017-03-02,30000.0
2017-03-03,30000.0
2017-03-06,30000.0
2017-03-07,30000.0
2017-03-08,30000.0
2017-03-09,30000.0
2017-03-10,30000.0
2017-03-13,30000.0
2017-03-14,30000.0
2017-03-15,30000.0
2017-03-16,30000.0
2017-03-17,30000.0
2017-03-20,30000.0
2017-03-21,30000.0
2017-03-22,30000.0
2017-03-23,30000.0
2017-03-24,30000.0
2017-03-27,30000.0
2017-03-28,30000.0
2017-03-29,30000.0
2017-03-30,30000.0
2017-03-31,30000.0
2017-04-05,30000.0
2017-04-06,30000.0
2017-04-07,30000.0
