date,nav
2016-08-29,50000.0
2016-08-30,50000.0
2016-08-31,50000.0
2016-09-01,50000.0
2016-09-02,50000.0
2016-09-05,50000.0
2016-09-06,50000.0
2016-09-07,50000.0
2016-09-08,50000.0
2016-09-09,50000.0
2016-09-12,50000.0
2016-09-13,50000.0
2016-09-14,50000.0
2016-09-19,50000.0
2016-09-20,50000.0
2016-09-21,50000.0
2016-09-22,50000.0
2016-09-23,50000.0
2016-09-26,50000.0
2016-09-27,50000.0
2016-09-28,50000.0
2016-09-29,50000.0
2016-09-30,50000.0
2016-10-10,50000.0
2016-10-11,50000.0
2016-10-12,50000.0
2016-10-13,50000.0
2016-10-14,50000.0
2016-10-17,50000.0
2016-10-18,50000.0
2016-10-19,50000.0
2016-10-20,50000.0
2016-10-21,50000.0
2016-10-24,50000.0
2016-10-25,50000.0
2016-10-26,50000.0
2016-10-27,50000.0
2016-10-28,50000.0
2016-10-31,50000.0
2016-11-01,50000.0
2016-11-02,50000.0
2016-11-03,50000.0
2016-11-04,50000.0
2016-11-07,50000.0
2016-11-08,50000.0
2016-11-09,50000.0
2016-11-10,50000.0
2016-11-11,50000.0
2016-11-14,50000.0
2016-11-15,50000.0
2016-11-16,50000.0
2016-11-17,50000.0
2016-11-18,50000.0
2016-11-21,50000.0
2016-11-22,50000.0
2016-11-23,50000.0
2016-11-24,50000.0
2016-11-25,50000.0
2016-11-28,50000.0
2016-11-29,50000.0
2016-11-30,50000.0
2016-12-01,50000.0
2016-12-02,50000.0
2016-12-05,50000.0
2016-12-06,50000.0
2016-12-07,50000.0
2016-12-08,50000.0
2016-12-09,50000.0
2016-12-12,50000.0
2016-12-13,50000.0
2016-12-14,50000.0
2016-12-15,50000.0
2016-12-16,50000.0
2016-12-19,50000.0
2016-12-20,50000.0
2016-12-21,50000.0
2016-12-22,50000.0
2016-12-23,50000.0
2016-12-26,50000.0
2016-12-27,50000.0
2016-12-28,50000.0
2016-12-29,50000.0
2016-12-30,50000.0
2017-01-03,50000.0
2017-01-04,50000.0
2017-01-05,50000.0
2017-01-06,50000.0
2017-01-09,50000.0
2017-01-10,50000.0
2017-01-11,50000.0
2017-01-12,50000.0
2017-01-13,50000.0
2017-01-16,50000.0
2017-01-17,50000.0
2017-01-18,50000.0
2017-01-19,50000.0
2017-01-20,50000.0
2017-01-23,50000.0
2017-01-24,50000.0
2017-01-25,50000.0
2017-01-26,50000.0
2017-02-03,50000.0
2017-02-06,50000.0
2017-02-07,50000.0
2017-02-08,50000.0
2017-02-09,50000.0
2017-02-10,50000.0
2017-02-13,50000.0
2017-02-14,50000.0
2017-02-15,50000.0
2017-02-16,50000.0
2017-02-17,50000.0
2017-02-20,50000.0
2017-02-21,50000.0
2017-02-22,50000.0
2017-02-23,50000.0
2017-02-24,50000.0
2017-02-27,50000.0
2017-02-28,50000.0
2017-03-01,50000.0
2017-03-02,50000.0
2017-03-03,50000.0
2017-03-06,50000.0
2017-03-07,50000.0
2017-03-08,50000.0
2017-03-09,50000.0
2017-03-10,50000.0
2017-03-13,50000.0
2017-03-14,50000.0
2017-03-15,50000.0
2017-03-16,50000.0
2017-03-17,50000.0
2017-03-20,50000.0
2017-03-21,50000.0
2017-03-22,50000.0
2017-03-23,50000.0
2017-03-24,50000.0
2017-03-27,50000.0
2017-03-28,50000.0
2017-03-29,50000.0
2017-03-30,50000.0
2017-03-31,50000.0
2017-04-05,50000.0
2017-04-06,50000.0
2017-04-07,50000.0
