code,entry_date,entry_price,exit_date,exit_price,reason,bars,gross_ret,ret,density
sh.600051,2024-02-07,18.8149,2024-02-28,22.66,MA,10,0.204365,0.200496,986
sh.600052,2019-05-08,10.258,2019-06-13,10.1918,MA,26,-0.006452,-0.010025,200
sh.600052,2022-04-28,11.0743,2022-05-16,13.1638,MA,10,0.188679,0.184893,837
sh.600052,2024-02-07,10.5171,2024-02-08,9.6465,STOP,2,-0.082781,-0.086214,986
sh.600052,2024-02-20,10.9699,2024-02-27,13.0594,MA,6,0.190476,0.186678,226
sh.600052,2025-01-08,14.77,2025-02-05,15.5103,MA,15,0.050119,0.046416,298
sh.600053,2018-06-21,37.6897,2018-07-11,34.6745,STOP,15,-0.08,-0.083707,348
sh.600055,2018-10-22,65.8401,2018-11-01,79.7396,MA,9,0.211111,0.206776,282
sh.600055,2022-03-17,290.7335,2022-03-24,316.7566,MA,6,0.089508,0.086352,122
sh.600055,2022-04-28,203.5988,2022-05-23,224.1826,MA,15,0.1011,0.097923,837
sh.600055,2024-02-02,145.0498,2024-02-05,133.4458,STOP,2,-0.08,-0.083069,171
sh.600061,2018-06-21,39.1813,2018-07-23,38.2589,MA,23,-0.023542,-0.027283,348
sh.600061,2019-05-09,50.7853,2019-05-29,53.0783,MA,15,0.045151,0.040614,144
sh.600111,2020-02-05,133.2249,2020-02-19,151.6623,MA,11,0.138393,0.134935,525
sh.600113,2018-02-09,23.6807,2018-03-06,27.1658,MA,13,0.14717,0.143393,234
sh.600113,2022-04-28,23.4047,2022-05-17,25.3721,MA,11,0.084058,0.080364,837
sh.600113,2024-02-07,20.1239,2024-02-08,18.0973,STOP,2,-0.100707,-0.104298,986
sh.600113,2024-02-20,21.3683,2024-02-27,23.6793,MA,6,0.108153,0.104321,226
sh.600114,2022-04-28,31.1653,2022-05-19,33.4681,MA,13,0.073892,0.070211,837
sh.600114,2024-01-24,62.503,2024-01-29,57.5028,STOP,4,-0.08,-0.08398,148
sh.600114,2025-04-10,98.0383,2025-04-24,101.7988,MA,11,0.038358,0.03478,463
sh.600117,2025-01-07,4.5899,2025-02-10,4.738,MA,19,0.032258,0.028672,128
sh.600118,2018-02-13,290.8567,2018-03-02,314.9318,MA,9,0.082773,0.079628,103
sh.600119,2018-02-09,20.7678,2018-03-02,24.3273,MA,11,0.171399,0.167438,234
sh.600119,2018-06-21,18.2127,2018-06-22,16.3565,STOP,2,-0.101918,-0.105364,348
sh.600119,2018-10-22,14.2383,2018-11-02,17.2519,MA,10,0.211656,0.207836,282
sh.600120,2022-04-28,210.9029,2022-05-20,224.7227,MA,14,0.065527,0.062412,837
sh.600120,2025-04-09,339.1765,2025-04-30,372.1431,MA,16,0.097196,0.094026,136
sh.600125,2019-05-09,91.6541,2019-06-06,84.3218,STOP,21,-0.08,-0.083471,144
sh.600128,2018-06-21,14.1727,2018-07-10,14.8109,MA,14,0.045031,0.041456,348
sh.600128,2018-10-22,11.1357,2018-11-01,12.104,MA,9,0.086957,0.083204,282
sh.600128,2022-04-28,15.0881,2022-05-17,16.7471,MA,11,0.109955,0.106186,837
sh.600128,2024-02-20,14.8566,2024-02-28,17.8325,MA,7,0.200311,0.196388,226
sh.600129,2024-01-24,85.7664,2024-01-25,78.9051,STOP,2,-0.08,-0.083546,148
sh.600006,2019-05-09,14.0067,2019-05-23,12.8862,STOP,11,-0.08,-0.0834,144
sh.600006,2020-02-05,10.0342,2020-02-21,11.3631,MA,13,0.132432,0.128626,525
sh.600006,2022-04-28,12.1206,2022-05-13,13.486,MA,9,0.112644,0.108943,837
sh.600012,2018-06-21,10.1244,2018-06-27,9.3145,STOP,5,-0.08,-0.083477,348
sh.600018,2020-02-05,61.4829,2020-03-04,64.6184,MA,21,0.050998,0.046795,525
sh.600094,2022-04-28,6.2197,2022-05-19,6.7516,MA,13,0.085526,0.081893,837
sh.600095,2018-06-21,11.2126,2018-07-17,11.4347,MA,19,0.019802,0.016157,348
sh.600095,2020-02-05,22.4196,2020-02-18,26.0634,MA,10,0.162531,0.158672,525
sh.600095,2022-04-28,17.6413,2022-05-18,19.6575,MA,12,0.114286,0.110481,837
sh.600096,2018-06-21,9.646,2018-06-22,8.8743,STOP,2,-0.08,-0.083417,348
sh.600097,2018-06-25,11.1779,2018-07-06,10.2837,STOP,10,-0.08,-0.083498,110
sh.600097,2022-04-28,9.6699,2022-05-23,10.2262,MA,15,0.057522,0.053902,837
sh.600099,2018-02-09,14.6712,2018-03-06,16.9506,MA,13,0.155367,0.151498,234
sh.600099,2018-10-22,11.2521,2018-11-01,12.0602,MA,9,0.071823,0.068105,282
sh.600099,2019-05-09,14.6919,2019-05-30,16.101,MA,16,0.09591,0.092131,144
sh.600099,2022-04-28,14.3557,2022-05-19,15.5433,MA,13,0.082729,0.078944,837
sh.600100,2018-06-21,127.8396,2018-07-13,138.4562,MA,17,0.083046,0.079639,348
sh.600100,2022-04-28,64.5593,2022-05-24,68.4298,MA,16,0.059952,0.055813,837
sh.600100,2025-04-10,109.9211,2025-05-07,112.7078,MA,17,0.025352,0.021904,463
sh.600101,2020-02-05,33.4208,2020-02-18,37.8029,MA,10,0.131119,0.126926,525
sh.600101,2024-02-07,36.5654,2024-02-26,42.7906,MA,8,0.170248,0.166125,986
sh.600105,2018-02-09,30.9831,2018-03-06,34.7782,MA,13,0.12249,0.11873,234
sh.600105,2020-02-05,30.5214,2020-02-19,35.8775,MA,11,0.175487,0.171632,525
sh.600105,2022-04-28,26.2447,2022-05-23,28.3959,MA,15,0.081967,0.078074,837
sh.600105,2024-02-02,36.1403,2024-02-05,33.2491,STOP,2,-0.08,-0.083763,171
sh.600105,2024-02-07,32.5262,2024-02-22,38.2915,MA,6,0.177249,0.173458,986
sh.600106,2019-05-08,15.951,2019-06-12,16.5503,MA,25,0.037572,0.033971,200
sh.600106,2022-04-28,21.3172,2022-05-24,23.9819,MA,16,0.125,0.12114,837
sh.600106,2024-02-07,26.8492,2024-02-26,32.8022,MA,8,0.221719,0.217645,986
sh.600106,2025-01-08,32.3246,2025-01-21,33.9193,MA,10,0.049336,0.045731,298
sh.600107,2018-06-25,11.1321,2018-07-18,11.2986,MA,18,0.01495,0.011305,110
sh.600107,2018-10-22,8.081,2018-11-01,9.098,MA,9,0.125858,0.122138,282
sh.600107,2022-04-28,9.283,2022-05-23,10.0226,MA,15,0.079681,0.075985,837
sh.600107,2024-06-11,6.5831,2024-06-21,6.0565,STOP,9,-0.08,-0.083393,145
sh.600107,2025-01-08,8.007,2025-01-13,7.3664,STOP,4,-0.08,-0.083421,298
sh.600107,2025-04-10,8.2474,2025-04-22,7.0824,STOP,9,-0.141256,-0.144554,463
sh.600108,2022-04-28,23.1327,2022-05-17,25.703,MA,11,0.111111,0.107364,837
sh.600110,2018-06-25,59.4598,2018-07-11,61.9739,MA,13,0.042283,0.038038,110
sh.600110,2022-04-28,98.0585,2022-05-12,107.9102,MA,8,0.100467,0.096797,837
sh.600110,2024-02-07,46.7109,2024-02-26,53.484,MA,8,0.145,0.141212,986
sh.600110,2025-04-09,38.3029,2025-04-29,33.7486,STOP,15,-0.118902,-0.122529,136
sh.600067,2024-02-07,34.3865,2024-03-11,39.2988,MA,18,0.142857,0.138689,986
sh.600067,2024-06-11,37.866,2024-06-24,34.8368,STOP,10,-0.08,-0.0837,145
sh.600067,2025-01-08,51.375,2025-02-10,51.9891,MA,18,0.011952,0.007488,298
sh.600067,2025-04-09,42.5737,2025-04-22,47.6907,MA,10,0.120192,0.116338,136
sh.600071,2018-06-21,51.3412,2018-06-26,47.2339,STOP,4,-0.08,-0.084328,348
sh.600071,2018-10-22,34.7541,2018-10-23,31.9738,STOP,2,-0.08,-0.083819,282
sh.600071,2020-02-05,40.3709,2020-02-20,46.7337,MA,12,0.157609,0.153634,525
sh.600071,2022-04-28,114.0917,2022-05-12,133.4434,MA,8,0.169615,0.165984,837
sh.600072,2024-01-24,49.3439,2024-01-26,55.5887,MA,3,0.126557,0.122854,148
sh.600075,2019-05-09,46.4416,2019-06-06,42.7262,STOP,21,-0.08,-0.083457,144
sh.600075,2022-04-28,52.0726,2022-05-24,56.3439,MA,16,0.082024,0.077481,837
sh.600076,2018-06-25,11.6864,2018-07-18,11.7358,MA,18,0.004228,0.000652,110
sh.600076,2024-02-19,4.394,2024-02-28,5.6105,MA,8,0.276836,0.272886,103
sh.600076,2024-06-11,3.7982,2024-06-17,3.4944,STOP,5,-0.08,-0.083393,145
sh.600076,2025-01-08,4.8409,2025-02-07,4.8657,MA,17,0.005128,0.001588,298
sh.600078,2020-02-05,22.4988,2020-02-14,25.8402,MA,8,0.148515,0.144681,525
sh.600080,2017-12-07,32.9789,2018-01-05,34.1719,MA,21,0.036173,0.032608,156
sh.600080,2019-05-08,26.5598,2019-06-06,24.435,STOP,22,-0.08,-0.083635,200
sh.600080,2024-02-19,20.8127,2024-02-21,27.5788,MA,3,0.325095,0.320906,103
sh.600081,2024-02-07,56.0817,2024-02-26,67.2257,MA,8,0.19871,0.194129,986
sh.600082,2024-06-11,10.6759,2024-06-24,9.8218,STOP,10,-0.08,-0.083421,145
sh.600082,2025-01-08,12.9111,2025-01-16,13.8015,MA,7,0.068966,0.065256,298
sh.600084,2018-06-25,21.5592,2018-07-06,19.8344,STOP,10,-0.08,-0.08354,110
sh.600084,2018-10-22,15.7267,2018-11-02,18.3305,MA,10,0.165563,0.161755,282
sh.600084,2024-02-07,27.0791,2024-02-08,24.892,STOP,2,-0.080769,-0.084379,986
sh.600084,2025-01-08,26.0376,2025-02-07,26.4022,MA,17,0.014,0.010199,298
sh.600085,2022-04-28,322.8402,2022-05-09,373.6209,MA,5,0.157294,0.154018,837
sh.600155,2018-02-13,19.8229,2018-03-07,21.3361,MA,12,0.076336,0.072712,103
sh.600156,2018-02-09,5.4444,2018-03-05,6.0571,MA,12,0.112532,0.108843,234
sh.600156,2018-10-22,4.414,2018-10-29,5.6951,MA,6,0.290221,0.286256,282
sh.600158,2019-05-09,49.8561,2019-05-23,55.5596,MA,11,0.114399,0.110724,144
sh.600158,2022-04-28,35.8486,2022-05-23,38.2351,MA,15,0.066572,0.062578,837
sh.600158,2025-01-08,39.2992,2025-01-27,39.5034,MA,14,0.005195,0.001415,298
sh.600159,2024-06-11,10.1201,2024-06-24,9.3105,STOP,10,-0.08,-0.083478,145
sh.600159,2025-01-07,9.9898,2025-01-22,10.4676,MA,12,0.047826,0.044253,128
sh.600160,2019-05-09,55.6082,2019-05-30,56.2938,MA,16,0.012329,0.008012,144
sh.600162,2022-04-28,14.6828,2022-05-16,16.9933,MA,10,0.15736,0.153489,837
sh.600162,2024-02-07,11.7871,2024-02-28,13.5679,MA,10,0.151079,0.147292,986
sh.600162,2025-01-08,17.098,2025-01-13,15.7301,STOP,4,-0.08,-0.08355,298
sh.600163,2019-05-08,7.5653,2019-05-22,8.2369,MA,11,0.088785,0.085135,200
sh.600165,2022-04-28,31.9991,2022-05-23,36.0216,MA,15,0.125706,0.121976,837
sh.600169,2018-06-21,17.3904,2018-07-13,17.848,MA,17,0.026316,0.022626,348
sh.600169,2020-02-05,14.0343,2020-02-20,15.4073,MA,12,0.097826,0.094161,525
sh.600130,2019-05-08,15.3386,2019-05-21,17.305,MA,10,0.128205,0.124426,200
sh.600130,2022-04-28,13.7654,2022-05-20,15.0327,MA,14,0.092063,0.088388,837
sh.600130,2024-02-19,12.7603,2024-02-26,15.5571,MA,6,0.219178,0.21523,103
sh.600130,2025-01-08,19.5774,2025-01-21,16.4747,STOP,10,-0.158482,-0.161766,298
sh.600130,2025-04-09,11.3619,2025-05-09,12.4107,MA,20,0.092308,0.088569,136
sh.600131,2020-02-05,57.6389,2020-02-18,69.9092,MA,10,0.212881,0.208327,525
sh.600133,2018-10-22,14.5974,2018-11-02,15.5859,MA,10,0.06772,0.063977,282
sh.600133,2020-02-05,14.1484,2020-02-19,16.4955,MA,11,0.165888,0.162129,525
sh.600135,2018-02-09,18.2976,2018-03-06,20.2581,MA,13,0.107143,0.103389,234
sh.600135,2018-06-25,14.8574,2018-07-11,15.8011,MA,13,0.063516,0.059798,110
sh.600135,2022-04-28,12.5252,2022-05-19,13.5023,MA,13,0.078014,0.074257,837
sh.600135,2024-02-19,11.9604,2024-02-27,13.7713,MA,7,0.151402,0.14763,103
sh.600136,2018-10-22,21.695,2018-11-05,23.0567,MA,11,0.062762,0.059015,282
sh.600137,2018-06-25,17.116,2018-07-18,17.1522,MA,18,0.002113,-0.001559,110
sh.600137,2024-02-20,14.7932,2024-02-27,16.9369,MA,6,0.144915,0.141071,226
sh.600137,2025-01-08,18.0485,2025-01-16,19.6268,MA,7,0.087447,0.083708,298
sh.600138,2020-02-05,40.2484,2020-02-20,46.3678,MA,12,0.152041,0.14807,525
sh.600138,2022-04-28,41.3157,2022-05-20,43.0887,MA,14,0.042914,0.03914,837
sh.600141,2018-06-21,25.6332,2018-07-10,28.5614,MA,14,0.114232,0.11026,348
sh.600143,2025-04-09,150.1226,2025-04-22,174.0316,MA,10,0.159263,0.155858,136
sh.600148,2019-05-09,32.2815,2019-06-14,31.1107,TIME,26,-0.036269,-0.039748,144
sh.600148,2020-02-05,22.8939,2020-02-19,26.1974,MA,11,0.144292,0.140484,525
sh.600148,2024-02-07,23.2171,2024-02-08,21.0673,STOP,2,-0.092593,-0.09603,986
sh.600148,2024-02-20,23.862,2024-02-27,28.0755,MA,6,0.176577,0.172764,226
sh.600148,2025-01-07,36.2071,2025-01-22,38.9657,MA,12,0.07619,0.072195,128
sh.600149,2022-04-28,10.44,2022-05-16,12.1464,MA,10,0.163441,0.159631,837
sh.600149,2025-01-08,8.8684,2025-01-20,9.2501,MA,9,0.043038,0.039448,298
sh.600151,2019-05-09,18.8594,2019-05-30,20.5213,MA,16,0.088123,0.08443,144
sh.600151,2022-04-28,27.4219,2022-05-16,32.1549,MA,10,0.172596,0.168621,837
sh.600151,2024-02-07,15.4994,2024-02-26,19.2929,MA,8,0.244755,0.240813,986
sh.600152,2018-02-09,12.9653,2018-03-02,14.5447,MA,11,0.121818,0.118034,234
sh.600152,2019-05-09,14.0025,2019-05-27,16.2655,MA,13,0.161616,0.157854,144
sh.600152,2022-04-28,12.0931,2022-05-10,13.2246,MA,6,0.093567,0.089893,837
sh.600152,2024-02-19,10.2543,2024-02-26,12.706,MA,6,0.23908,0.235138,103
sh.600172,2024-02-07,15.8534,2024-02-22,19.9833,MA,6,0.260504,0.256562,986
sh.600172,2025-04-09,23.6469,2025-04-16,27.3771,MA,6,0.157746,0.153953,136
sh.600173,2018-10-22,6.8033,2018-10-29,8.6326,MA,6,0.268882,0.264929,282
sh.600173,2022-04-28,11.0596,2022-05-17,12.4028,MA,11,0.121457,0.117771,837
sh.600173,2024-02-07,8.1232,2024-02-08,7.4733,STOP,2,-0.08,-0.083406,986
sh.600173,2024-02-20,8.4049,2024-02-28,9.5318,MA,7,0.134078,0.130295,226
sh.600178,2019-05-08,7.7451,2019-05-30,8.1042,MA,17,0.046371,0.042725,200
sh.600178,2022-04-28,8.1505,2022-05-18,9.232,MA,12,0.132692,0.128971,837
sh.600179,2018-06-21,14.8185,2018-07-04,17.2576,MA,10,0.1646,0.160728,348
sh.600180,2018-06-25,20.7288,2018-07-05,19.0705,STOP,9,-0.08,-0.083586,110
sh.600180,2024-02-07,10.0811,2024-02-27,12.0046,MA,9,0.190805,0.186916,986
sh.600183,2025-04-10,235.9681,2025-04-16,217.0906,STOP,5,-0.08,-0.08286,463
sh.600184,2018-06-21,38.5728,2018-07-11,38.4541,MA,15,-0.003077,-0.006869,348
sh.600184,2019-05-08,31.9224,2019-05-28,35.1116,MA,15,0.099904,0.09621,200
sh.600184,2020-02-05,28.9027,2020-02-19,32.6539,MA,11,0.129787,0.125939,525
sh.600184,2022-04-28,31.1765,2022-05-11,37.4614,MA,7,0.201589,0.197717,837
sh.600184,2024-02-07,24.6927,2024-02-26,29.0631,MA,8,0.176991,0.173213,986
sh.600185,2022-04-28,26.5298,2022-05-17,32.8882,MA,11,0.239669,0.235553,837
sh.600185,2024-02-07,30.6673,2024-02-22,34.5146,MA,6,0.125455,0.121679,986
sh.600185,2024-06-11,27.489,2024-06-20,25.2899,STOP,8,-0.08,-0.083593,145
sh.600185,2025-01-08,35.1837,2025-01-13,32.369,STOP,4,-0.08,-0.083801,298
sh.600187,2018-10-22,10.3586,2018-11-05,11.1623,MA,11,0.077586,0.073897,282
sh.600187,2025-01-08,14.1092,2025-01-23,12.9805,STOP,12,-0.08,-0.083393,298
sh.600189,2020-02-05,6.0631,2020-02-24,6.801,MA,14,0.121711,0.117997,525
sh.600191,2018-02-09,12.0496,2018-02-28,13.4355,MA,9,0.115016,0.111306,234
sh.600191,2018-06-21,8.9506,2018-07-16,9.1819,MA,18,0.025848,0.022294,348
sh.600191,2018-10-22,6.8864,2018-10-24,9.1241,MA,3,0.32493,0.320905,282
sh.600191,2020-02-05,8.1403,2020-02-18,9.587,MA,10,0.177725,0.173935,525
sh.600258,2020-02-05,29.6668,2020-02-19,32.8792,MA,11,0.10828,0.104494,525
sh.600259,2020-02-05,28.5188,2020-02-18,32.9629,MA,10,0.15583,0.151928,525
sh.600262,2018-10-22,17.741,2018-11-05,19.0023,MA,11,0.071096,0.067362,282
sh.600262,2024-02-07,15.3873,2024-02-27,19.388,MA,9,0.26,0.256027,986
sh.600266,2018-02-13,31.6349,2018-03-07,33.6685,MA,12,0.064286,0.060636,103
sh.600266,2022-04-28,18.6376,2022-06-08,18.4103,TIME,26,-0.012195,-0.01575,837
sh.600267,2018-02-09,61.844,2018-02-27,70.5156,MA,8,0.140218,0.135891,234
sh.600267,2022-04-28,54.226,2022-05-10,68.071,MA,6,0.255319,0.250592,837
sh.600268,2022-04-28,39.5587,2022-05-13,40.9322,MA,9,0.034722,0.030906,837
sh.600268,2024-02-07,36.1453,2024-02-26,41.0772,MA,8,0.136449,0.132361,986
sh.600272,2018-02-09,8.5448,2018-03-05,9.4872,MA,12,0.110294,0.106565,234
sh.600276,2022-04-28,1435.5327,2022-05-23,1564.9155,MA,15,0.090129,0.086971,837
sh.600278,2017-12-07,18.7833,2018-01-04,18.5826,MA,20,-0.010682,-0.014231,156
sh.600278,2018-06-21,12.0231,2018-07-11,12.1312,MA,15,0.008986,0.005433,348
sh.600278,2024-02-07,8.8377,2024-03-07,9.9008,MA,16,0.120301,0.116592,986
sh.600279,2024-02-07,6.7458,2024-02-28,7.8418,MA,10,0.162465,0.158662,986
sh.600280,2018-10-22,34.1939,2018-11-05,37.8718,MA,11,0.107558,0.103435,282
sh.600280,2019-05-09,40.0586,2019-05-30,36.8539,STOP,16,-0.08,-0.083628,144
sh.600280,2024-02-02,28.4287,2024-02-05,26.1544,STOP,2,-0.08,-0.083553,171
sh.600280,2024-02-20,27.3353,2024-02-26,30.8143,MA,5,0.127273,0.123362,226
sh.600216,2022-04-28,58.4933,2022-05-24,60.5807,MA,16,0.035686,0.031423,837
sh.600218,2018-10-22,6.4997,2018-11-05,7.0538,MA,11,0.085253,0.0816,282
sh.600218,2020-02-05,13.3288,2020-02-14,15.5453,MA,8,0.166292,0.162471,525
sh.600218,2022-03-17,14.6787,2022-03-24,17.2142,MA,6,0.172737,0.168842,122
sh.600218,2022-04-28,11.7002,2022-05-16,13.2735,MA,10,0.134465,0.130695,837
sh.600218,2024-02-07,9.3739,2024-02-26,11.4138,MA,8,0.217608,0.213715,986
sh.600218,2025-04-10,11.9887,2025-04-24,12.917,MA,11,0.077428,0.073769,463
sh.600219,2022-03-17,22.4502,2022-04-20,20.6542,STOP,23,-0.08,-0.083494,122
sh.600219,2022-04-28,18.0282,2022-05-18,18.8786,MA,12,0.04717,0.04349,837
sh.600222,2018-06-21,13.4207,2018-07-16,13.4831,MA,18,0.004651,0.00108,348
sh.600222,2022-04-28,16.971,2022-05-23,17.8791,MA,15,0.053506,0.049747,837
sh.600222,2024-02-07,13.0169,2024-02-08,11.9755,STOP,2,-0.08,-0.083477,986
sh.600223,2022-04-28,12.2806,2022-05-23,13.4423,MA,15,0.094595,0.090935,837
sh.600223,2024-02-02,11.6072,2024-02-05,10.6786,STOP,2,-0.08,-0.083457,171
sh.600223,2024-02-07,11.2559,2024-02-22,12.9512,MA,6,0.150611,0.146774,986
sh.600226,2020-02-05,55.0241,2020-02-18,65.8089,MA,10,0.196,0.191389,525
sh.600227,2019-05-08,12.8628,2019-06-12,13.1183,MA,25,0.019868,0.016227,200
sh.600227,2024-02-19,7.2832,2024-02-27,9.1573,MA,7,0.25731,0.253368,103
sh.600227,2024-06-11,6.3888,2024-06-13,5.8777,STOP,3,-0.08,-0.083423,145
sh.600227,2025-01-08,9.6258,2025-02-07,9.6258,MA,17,0.0,-0.003539,298
sh.600228,2022-04-28,8.8804,2022-05-06,11.7435,MA,4,0.322404,0.318397,837
sh.600228,2024-04-18,8.6216,2024-04-22,7.9319,STOP,3,-0.08,-0.083434,100
sh.600228,2025-04-09,7.0525,2025-04-22,6.1791,STOP,10,-0.123853,-0.12718,136
sh.600229,2024-02-07,7.1915,2024-02-21,8.0049,MA,5,0.113106,0.109367,986
sh.600230,2018-10-22,27.8443,2018-11-05,30.2494,MA,11,0.086377,0.08255,282
sh.600230,2019-05-08,26.4884,2019-05-23,24.3693,STOP,12,-0.08,-0.083638,200
sh.600230,2020-02-05,13.5239,2020-02-21,15.3227,MA,13,0.133011,0.129255,525
sh.600230,2024-02-07,15.5674,2024-02-27,18.0836,MA,9,0.161638,0.157825,986
sh.600231,2020-02-05,13.9059,2020-02-21,15.7002,MA,13,0.129032,0.125311,525
sh.600232,2022-03-17,12.5912,2022-03-23,13.2796,MA,5,0.054674,0.050957,122
sh.600232,2022-04-28,10.7259,2022-05-16,12.0218,MA,10,0.120818,0.117101,837
sh.600232,2025-04-10,12.5863,2025-04-25,13.6435,MA,12,0.084,0.080239,463
sh.600234,2022-04-28,15.6538,2022-05-18,17.6133,MA,12,0.125172,0.121419,837
sh.600192,2022-04-28,5.6277,2022-05-18,6.0219,MA,12,0.070048,0.066398,837
sh.600195,2024-02-07,40.9467,2024-02-27,46.083,MA,9,0.12544,0.12153,986
sh.600196,2022-04-28,538.6476,2022-05-12,570.0921,MA,8,0.058377,0.055275,837
sh.600198,2018-02-09,8.8952,2018-03-01,11.5083,MA,10,0.29376,0.289797,234
sh.600198,2020-02-05,11.1021,2020-02-18,12.8622,MA,10,0.158537,0.154798,525
sh.600198,2024-02-07,6.4988,2024-02-23,7.4601,MA,7,0.147917,0.144169,986
sh.600198,2025-01-08,10.7907,2025-02-06,11.224,MA,16,0.040151,0.036561,298
sh.600199,2020-02-05,17.8257,2020-02-21,20.004,MA,13,0.1222,0.118394,525
sh.600199,2024-02-07,47.4868,2024-02-26,56.9624,MA,8,0.199541,0.195689,986
sh.600201,2022-04-28,98.9486,2022-05-23,108.8188,MA,15,0.099751,0.09609,837
sh.600201,2024-02-07,96.7987,2024-02-26,106.1014,MA,8,0.096104,0.092427,986
sh.600202,2017-12-07,27.0335,2017-12-20,24.8708,STOP,10,-0.08,-0.083613,156
sh.600202,2024-02-20,15.0488,2024-02-28,18.1122,MA,7,0.203562,0.199649,226
sh.600202,2024-06-11,13.7469,2024-07-03,14.0915,MA,17,0.02507,0.021493,145
sh.600203,2018-02-13,8.9044,2018-03-02,9.6876,MA,9,0.087957,0.084304,103
sh.600203,2022-04-28,7.3742,2022-05-10,8.3863,MA,6,0.137255,0.133506,837
sh.600203,2025-04-09,9.0611,2025-05-06,10.7118,MA,17,0.182181,0.178404,136
sh.600206,2018-10-22,18.9887,2018-11-05,20.3099,MA,11,0.069579,0.065922,282
sh.600206,2024-02-07,28.0877,2024-02-22,31.7991,MA,6,0.132139,0.128254,986
sh.600206,2025-04-09,45.7612,2025-04-16,61.313,MA,6,0.339846,0.335744,136
sh.600207,2018-10-22,4.9542,2018-11-06,5.6852,MA,12,0.147541,0.14381,282
sh.600207,2022-04-28,5.9404,2022-05-20,6.5554,MA,14,0.103516,0.099808,837
sh.600207,2025-04-10,4.4089,2025-04-14,5.2095,MA,3,0.181579,0.177776,463
sh.600208,2018-02-13,21.1945,2018-03-07,22.884,MA,12,0.07971,0.075911,103
sh.600208,2020-02-05,16.3944,2020-02-19,18.6228,MA,11,0.135922,0.132202,525
sh.600210,2022-04-28,29.0224,2022-05-18,31.5739,MA,12,0.087912,0.084132,837
sh.600212,2018-10-22,6.9103,2018-10-31,7.3666,MA,8,0.066038,0.062405,282
sh.600212,2019-05-09,9.6701,2019-05-20,8.8964,STOP,8,-0.08,-0.083414,144
sh.600212,2020-02-05,7.1276,2020-02-24,7.7578,MA,14,0.088415,0.08478,525
sh.600212,2024-02-20,12.0169,2024-02-26,12.9296,MA,5,0.075949,0.072295,226
sh.600212,2025-01-07,15.1896,2025-02-06,15.8632,MA,17,0.044349,0.040685,128
sh.600215,2022-04-28,11.1353,2022-06-02,12.4887,MA,23,0.121538,0.117734,837
sh.600303,2018-06-21,29.9378,2018-06-26,27.0017,STOP,4,-0.098074,-0.10154,348
sh.600303,2018-10-22,21.9159,2018-11-06,23.2267,MA,12,0.059809,0.056078,282
sh.600305,2022-03-17,79.4424,2022-04-07,81.645,MA,14,0.027725,0.023924,122
sh.600310,2024-02-07,22.5788,2024-02-26,25.3721,MA,8,0.123711,0.119919,986
sh.600312,2018-06-21,27.6292,2018-07-06,25.4189,STOP,12,-0.08,-0.083586,348
sh.600313,2018-10-22,6.242,2018-11-02,6.9086,MA,10,0.106796,0.103135,282
sh.600313,2020-02-05,7.8783,2020-02-11,9.9993,MA,5,0.269231,0.265269,525
sh.600316,2018-02-13,46.4771,2018-03-02,51.8784,MA,9,0.116214,0.112464,103
sh.600316,2020-02-05,53.1916,2020-02-18,63.2277,MA,10,0.188679,0.184016,525
sh.600316,2022-04-28,90.5866,2022-05-19,100.9044,MA,13,0.1139,0.110125,837
sh.600316,2024-01-24,71.9857,2024-02-02,66.2268,STOP,8,-0.08,-0.083769,148
sh.600318,2018-10-22,15.5057,2018-10-31,21.3393,MA,8,0.376221,0.372082,282
sh.600318,2020-02-05,13.6622,2020-02-17,16.4148,MA,9,0.201479,0.197631,525
sh.600318,2025-01-07,18.9647,2025-01-20,20.9876,MA,10,0.106667,0.102952,128
sh.600322,2018-02-09,11.5207,2018-03-07,12.6014,MA,14,0.093812,0.090087,234
sh.600322,2024-02-07,3.7252,2024-02-28,4.3691,MA,10,0.17284,0.169048,986
sh.600322,2024-06-11,3.5643,2024-06-24,3.2791,STOP,10,-0.08,-0.083382,145
sh.600281,2022-04-28,5.7965,2022-05-16,7.0732,MA,10,0.220253,0.216408,837
sh.600281,2024-06-11,4.0942,2024-06-24,3.7567,STOP,10,-0.082437,-0.085831,145
sh.600281,2025-01-07,4.4758,2025-01-21,4.8427,MA,11,0.081967,0.078329,128
sh.600281,2025-04-09,4.4758,2025-04-29,5.4003,MA,15,0.206557,0.202732,136
sh.600287,2018-06-21,18.8656,2018-07-13,18.7947,MA,17,-0.00376,-0.007314,348
sh.600287,2024-02-07,15.4776,2024-02-08,13.4755,STOP,2,-0.129353,-0.132736,986
sh.600288,2018-02-09,21.9883,2018-03-01,26.5073,MA,10,0.205521,0.201576,234
sh.600288,2024-02-20,25.8967,2024-02-26,29.9857,MA,5,0.157895,0.153871,226
sh.600288,2025-04-10,27.7101,2025-04-24,29.3481,MA,11,0.059113,0.055322,463
sh.600292,2019-05-08,18.4991,2019-06-04,19.0059,MA,20,0.027397,0.023775,200
sh.600292,2022-04-28,16.8691,2022-05-19,18.1592,MA,13,0.076482,0.072682,837
sh.600292,2024-02-07,14.3361,2024-02-28,16.8927,MA,10,0.17833,0.1744,986
sh.600293,2019-05-08,10.5766,2019-06-06,9.7305,STOP,22,-0.08,-0.083431,200
